initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
10,0.95,20,NaN,0.00143537336200992,0.122943353078038,0.00721378995121179,0.0268926526230559
1,0.95,20,NaN,0.00438447016737619,0.0223113519899762,0.000951112560887553,0.00728317501059845
35,0.95,20,NaN,0.00166791861256817,0.0299273484645097,0.000532429013495371,0.00709270666314192
12,0.95,20,NaN,0.000615176877625986,0.0267149500538173,0.00160008948252285,0.00603211403384362
20,0.95,20,NaN,0.00246178234090283,0.0124478880458317,0.00802698159548442,0.00557204333280491
14,0.95,20,NaN,0.00201838881237227,0.0188374527985566,0.000316737007184166,0.00504187124857151
11,0.95,20,NaN,0.00397781643494668,0.00618094912046525,0.00307424156329117,0.00423772799771929
32,0.95,20,NaN,0.00502990962434218,0,0,0.00301794577460531
46,0.95,20,NaN,0.000286710889639541,0.0089639946103858,0.0013138712777626,0.0022275997114134
37,0.95,20,NaN,0.000722196465436239,0.00801509711971645,0.00043179421216725,0.00212269614563848
23,0.95,20,NaN,0.000684848099744599,0.00721225297144132,0.00098234643291278,0.00204982874071758
2,0.95,20,NaN,0.00115103888062127,0.00307497100181278,7.94084519587681e-06,0.00130720569777449
39,0.95,20,NaN,0.000107580289594389,0.00370875886323976,0.00024680942067739,0.000855661830540062
28,0.95,20,NaN,0.000409291394800431,0.00126838527433073,1.59654036797131e-05,0.000502444972482347
19,0.95,20,NaN,4.39867941022503e-05,0.00122341888403071,0.000607958578832668,0.000392667569034026
38,0.95,20,NaN,0.000332020100112803,0.000902563402357936,7.60553228291467e-06,0.000381245846995852
18,0.95,20,NaN,0.000145157196160766,0.00084663398541172,0.000435894277251931,0.00034359997022919
40,0.95,20,NaN,1.02656730158875e-05,0.000658359647002317,1.69175744988328e-06,0.000138169684699973
41,0.95,20,NaN,1.44027994664605e-05,0.00056489055890585,3.76648501584012e-05,0.000129152761492726
13,0.95,20,NaN,3.79170562067706e-05,0.000279378301098899,4.87574358626763e-05,8.83773811163775e-05
34,0.95,20,NaN,1.01477279972033e-05,0.000290119146602242,3.08345932929234e-05,7.0279384777355e-05
15,0.95,20,NaN,5.04649354561932e-06,0.000295333408799182,1.40301218611859e-06,6.23751803244317e-05
27,0.95,20,NaN,9.51751979505926e-05,6.67013422219835e-06,2.99822643031598e-08,5.84451420676558e-05
5,0.95,20,NaN,6.42997614805052e-08,0.000242927618970063,5.16671765402362e-07,4.87274380039814e-05
33,0.95,20,NaN,1.25765392272409e-05,0.000108825233261692,1.16207411025554e-05,3.16351184091941e-05
8,0.95,20,NaN,5.91803687304227e-06,6.23630551490436e-05,2.1205496006549e-05,2.02645323549439e-05
3,0.95,20,NaN,0,0,0,0
4,0.95,20,NaN,0,0,0,0
6,0.95,20,NaN,0,0,0,0
7,0.95,20,NaN,0,0,0,0
9,0.95,20,NaN,0,0,0,0
16,0.95,20,NaN,0,0,0,0
17,0.95,20,NaN,0,0,0,0
21,0.95,20,NaN,0,0,0,0
22,0.95,20,NaN,0,0,0,0
24,0.95,20,NaN,0,0,0,0
25,0.95,20,NaN,0,0,0,0
26,0.95,20,NaN,0,0,0,0
29,0.95,20,NaN,0,0,0,0
30,0.95,20,NaN,0,0,0,0
31,0.95,20,NaN,0,0,0,0
36,0.95,20,NaN,0,0,0,0
42,0.95,20,NaN,0,0,0,0
43,0.95,20,NaN,0,0,0,0
44,0.95,20,NaN,0,0,0,0
45,0.95,20,NaN,0,0,0,0
