initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI
1,1,5,max_depth_reached,3573.34105,0.571347879754982,2.32544616412707,0.121219686178719,7,1,0.571347879754982,6.62723082063537,2.18195435121694,2.10464576222345
1,2,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,7,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,3,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,8,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,4,5,max_depth_reached,3176.14,0.507838694771379,1.97260251333918,0.193603119739675,11,1,0.507838694771379,6.80821759337429,1.93603119739675,2.05355297501703
1,5,4,load_loss_threshold,3285.3361,0.525298254141597,1.47976461659041,0.120170755349462,7,0,1,1,1,1
1,6,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,7,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,7,5,max_depth_reached,4527.967,0.723984727136674,1.39644303199566,0.098271886369583,13,0,1,1,1,1
1,8,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,7,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,9,5,max_depth_reached,2482.393,0.396914248436658,2.07401782967121,0.0431338941719323,6,1,0.396914248436658,6.44410697802723,0.431338941719323,1.61323773301131
1,10,5,max_depth_reached,2482.393,0.396914248436658,2.07401782967121,0.0431338941719323,6,1,0.396914248436658,6.44410697802723,0.431338941719323,1.61323773301131
1,11,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,6,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,12,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,6,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,13,5,max_depth_reached,3176.14,0.507838694771379,1.97260251333918,0.193603119739675,12,1,0.507838694771379,6.80821759337429,1.93603119739675,2.05355297501703
1,14,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,6,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,15,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,7,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,16,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,6,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,17,5,max_depth_reached,3176.14,0.507838694771379,1.97260251333918,0.193603119739675,12,1,0.507838694771379,6.80821759337429,1.93603119739675,2.05355297501703
1,18,5,max_depth_reached,2488.243,0.397849615380311,2.15173049724665,0.0850663863677105,7,1,0.397849615380311,6.91038298347992,1.10586302278024,1.84195897048022
1,19,5,max_depth_reached,3322.75135,0.531280645259288,1.73576271716562,0.223371218481319,11,1,0.531280645259288,5.15033902015932,2.90382584025715,1.92960135923887
1,20,1,no_new_outage,0,0,1.18985039120529,0,1,1,0,0.189850391205285,0,0.037970078241057
2,1,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,2,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,3,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,4,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,5,5,max_depth_reached,2482.393,0.396914248436658,2.07401782967121,0.0431338941719323,6,1,0.396914248436658,6.44410697802723,0.431338941719323,1.61323773301131
2,6,5,max_depth_reached,3573.34105,0.571347879754982,2.32544616412707,0.121219686178719,8,1,0.571347879754982,6.62723082063537,2.18195435121694,2.10464576222345
2,7,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,8,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,9,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,10,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,11,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,12,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,13,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,14,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,15,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,16,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,17,5,max_depth_reached,3618.0391,0.578494730766217,1.20786624182663,0.0264876445705183,8,0,1,1,1,1
2,18,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,19,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
2,20,1,no_new_outage,0,0,1.03096332786137,0,1,1,0,0.0309633278613737,0,0.00619266557227474
3,1,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,2,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,3,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,4,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,5,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,6,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,7,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,8,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,9,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,10,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,11,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,12,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,13,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
3,14,1,no_new_outage,0,0,0.799493834547306,0,1,1,0,0,0,0
