initial_branch,trial_id,paper_LLR,paper_LFOR,paper_NVOR,paper_CRI,paper_valid_stage_count,paper_invalid_stage_count,paper_lfor_nvor_complete
1,1,0.00165885133786188,0.0198356392547914,0.00101665699787462,0.00516577005325033,5,0,1
1,2,0.00192750721404352,0.0156969805640707,0.000849122538856507,0.00446572494901155,5,0,1
1,3,0.000231323594852401,0.0149236314901884,0.000159073265248856,0.00315533510799889,5,0,1
1,4,0.00192750721404352,0.0156969805640707,0.000849122538856507,0.00446572494901155,5,0,1
1,5,1.51245157183889e-05,0.0189295617594513,9.55379619348176e-06,0.00379689782055999,4,0,1
1,6,0.000179127851634538,0.0148769548707693,0.000135871565362364,0.00311004199820705,5,0,1
1,7,0.000249042545628066,0.0149907315413307,0.000173470544754416,0.00318226594459386,5,0,1
1,8,0.00288903142237172,0.0205255612196477,0.00127270169383921,0.00609307143612041,5,0,1
1,9,0.00288903142237172,0.0205255612196477,0.00127270169383921,0.00609307143612041,5,0,1
1,10,0.00192750721404352,0.0156969805640707,0.000849122538856507,0.00446572494901155,5,0,1
1,11,0.00288903142237172,0.0205255612196477,0.00127270169383921,0.00609307143612041,5,0,1
1,12,0.000373275770168235,0.0194670045492243,0.000260005177153194,0.00416936740737643,5,0,1
1,13,0.00288903142237172,0.0205255612196477,0.00127270169383921,0.00609307143612041,5,0,1
1,14,0.000238970026061053,0.0190529449222448,0.00015559254161354,0.00398508950840829,4,0,1
1,15,0.00288903142237172,0.0205255612196477,0.00127270169383921,0.00609307143612041,5,0,1
1,16,0.000238970026061053,0.0190529449222448,0.00015559254161354,0.00398508950840829,4,0,1
1,17,0.00288903142237172,0.0205255612196477,0.00127270169383921,0.00609307143612041,5,0,1
1,18,1.08306187045713e-05,0.00623374920900129,3.99045905278672e-06,0.00125404630483356,4,0,1
1,19,2.65839226734058e-05,0.0189360977717892,1.73086983459435e-05,0.00380663164763107,4,0,1
1,20,0.00170375438413831,0.019784814193595,0.000997794738076693,0.00517877441681732,4,1,1
2,1,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,2,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,3,0.000275552632075558,0.00644654781383871,4.99943567438309e-05,0.00146464001336184,5,0,1
2,4,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,5,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,6,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,7,0.000122553970690659,0.00636976321325217,1.03922421929063e-05,0.00134956347350341,4,0,1
2,8,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,9,4.98851925363997e-05,0.00162335975242227,1.38261461854339e-05,0.00035736829524338,5,0,1
2,10,0.000412488935925513,0.00665577111990028,7.79078508434567e-05,0.00159422915570405,5,0,1
2,11,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,12,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,13,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,14,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,15,0.00177944738175035,0.00685328497158557,0.000167222008783208,0.00247176982512396,5,0,1
2,16,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,17,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,18,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,19,0,0.00121422513020488,0,0.000242845026040976,1,0,1
2,20,0,0.00121422513020488,0,0.000242845026040976,1,0,1
