initial_branch,trial_id,stage_id,candidate_branch,loading_pu,candidate_probability,prob_model,engineering_probability,paper_formula_probability,paper_formula_status,paper_formula_missing_parameters,paper_formula_used_fallback,random_u,selected
1,1,1,2,0.107141961901021,0.001679836582,paper_formula,0.0001,0.001679836582,computed_full_formula_3_1_to_3_6,,0,0.947077509664361,0
1,1,1,3,1.19667994007188,1,paper_formula,0.985059730323471,1,computed_full_formula_3_1_to_3_6,,0,0.167770970289712,1
1,1,1,4,0.179417855099161,0.001543110445,paper_formula,0.0001,0.001543110445,computed_full_formula_3_1_to_3_6,,0,0.21974637570249,0
1,1,1,5,0.574937178077886,0.001575046477,paper_formula,0.0001,0.001575046477,computed_full_formula_3_1_to_3_6,,0,0.287252781494014,0
1,1,1,6,0.421609154435083,0.001645904548,paper_formula,0.0001,0.001645904548,computed_full_formula_3_1_to_3_6,,0,0.104141867102996,0
1,1,1,7,0.168455203815352,0.001532132434,paper_formula,0.0001,0.001532132434,computed_full_formula_3_1_to_3_6,,0,0.0711452267337908,0
1,1,1,8,0.13276315021481,0.001132932034,paper_formula,0.0001,0.001132932034,computed_full_formula_3_1_to_3_6,,0,0.501642818670789,0
1,1,1,9,0.490259808834283,0.001713768616,paper_formula,0.0001,0.001713768616,computed_full_formula_3_1_to_3_6,,0,0.808429241105173,0
1,1,1,10,0.590248914575326,0.001679836582,paper_formula,0.0001,0.001679836582,computed_full_formula_3_1_to_3_6,,0,0.0643687105025803,0
1,1,1,11,0.697890817943806,0.001662870565,paper_formula,0.0001,0.001662870565,computed_full_formula_3_1_to_3_6,,0,0.269723873384041,0
1,1,1,12,0.808383338007267,0.001361474263,paper_formula,0.00428747733462997,0.001361474263,computed_full_formula_3_1_to_3_6,,0,0.259281127130561,0
1,1,1,13,0.703317982747632,0.001599996502,paper_formula,0.0001,0.001599996502,computed_full_formula_3_1_to_3_6,,0,0.462935764514544,0
1,1,1,14,0.672823412516686,0.001475246377,paper_formula,0.0001,0.001475246377,computed_full_formula_3_1_to_3_6,,0,0.879286300246613,0
1,1,1,15,0.527120564822564,0.001121954023,paper_formula,0.0001,0.001121954023,computed_full_formula_3_1_to_3_6,,0,0.816301472305733,0
1,1,1,16,0.643553725112309,0.001121954023,paper_formula,0.0001,0.001121954023,computed_full_formula_3_1_to_3_6,,0,0.206821647288256,0
1,1,1,17,0.620087007219963,0.001782630685,paper_formula,0.0001,0.001782630685,computed_full_formula_3_1_to_3_6,,0,0.207799682383354,0
1,1,1,18,0.59448684783965,0.001321554223,paper_formula,0.0001,0.001321554223,computed_full_formula_3_1_to_3_6,,0,0.711922651806709,0
1,1,1,19,0.4804226374891,0.001782630685,paper_formula,0.0001,0.001782630685,computed_full_formula_3_1_to_3_6,,0,0.28443379458984,0
1,1,1,20,0.763566260899393,0.001650894553,paper_formula,0.0001,0.001650894553,computed_full_formula_3_1_to_3_6,,0,0.696500198808592,0
1,1,1,21,0.0830232424929155,0.001525146427,paper_formula,0.0001,0.001525146427,computed_full_formula_3_1_to_3_6,,0,0.503733882592069,0
1,1,1,22,0.097548032068953,0.001512172414,paper_formula,0.0001,0.001512172414,computed_full_formula_3_1_to_3_6,,0,0.655614841147796,0
1,1,1,23,0.44942095831085,0.001532132434,paper_formula,0.0001,0.001532132434,computed_full_formula_3_1_to_3_6,,0,0.623374882083086,0
1,1,1,24,0.0620853727258827,0.001475246377,paper_formula,0.0001,0.001475246377,computed_full_formula_3_1_to_3_6,,0,0.155317707442154,0
1,1,1,25,0.529419134421942,0.001566064468,paper_formula,0.0001,0.001566064468,computed_full_formula_3_1_to_3_6,,0,0.52894515397785,0
1,1,1,26,0.226562549995447,0.001404388306,paper_formula,0.0001,0.001404388306,computed_full_formula_3_1_to_3_6,,0,0.246451107974866,0
1,1,1,27,0.792441581546027,0.001109978011,paper_formula,0.0001,0.001109978011,computed_full_formula_3_1_to_3_6,,0,0.116488994240136,0
1,1,1,28,0.500678257104719,0.001571054473,paper_formula,0.0001,0.001571054473,computed_full_formula_3_1_to_3_6,,0,0.651304258664072,0
1,1,1,29,0.100023697447407,0.0016978006,paper_formula,0.0001,0.0016978006,computed_full_formula_3_1_to_3_6,,0,0.89726864228207,0
1,1,1,30,0.158584877699751,0.00174770065,paper_formula,0.0001,0.00174770065,computed_full_formula_3_1_to_3_6,,0,0.224642804451432,0
1,1,1,31,0.109033067837017,0.001679836582,paper_formula,0.0001,0.001679836582,computed_full_formula_3_1_to_3_6,,0,0.27873012227652,0
1,1,1,32,0.143996145946063,0.001612970515,paper_formula,0.0001,0.001612970515,computed_full_formula_3_1_to_3_6,,0,0.344351526922499,0
1,1,1,33,0.68526605363236,0.001123950025,paper_formula,0.0001,0.001123950025,computed_full_formula_3_1_to_3_6,,0,0.846418109204633,0
1,1,1,34,0.643452984131471,0.001123950025,paper_formula,0.0001,0.001123950025,computed_full_formula_3_1_to_3_6,,0,0.637035251917216,0
1,1,1,35,0.632201872891733,0.001611972514,paper_formula,0.0001,0.001611972514,computed_full_formula_3_1_to_3_6,,0,0.807883947108997,0
1,1,1,36,0.142303096059264,0.001679836582,paper_formula,0.0001,0.001679836582,computed_full_formula_3_1_to_3_6,,0,0.725160674369531,0
1,1,1,37,0.675810650043366,0.001599996502,paper_formula,0.0001,0.001599996502,computed_full_formula_3_1_to_3_6,,0,0.29893111856515,0
1,1,1,38,0.556732655628172,0.001475246377,paper_formula,0.0001,0.001475246377,computed_full_formula_3_1_to_3_6,,0,0.862056806291439,0
1,1,1,39,0.629353854552774,0.001543110445,paper_formula,0.0001,0.001543110445,computed_full_formula_3_1_to_3_6,,0,0.291938793150478,0
1,1,1,40,0.416510057139417,0.00158802049,paper_formula,0.0001,0.00158802049,computed_full_formula_3_1_to_3_6,,0,0.620604819523615,0
1,1,1,41,0.626576909045192,0.001555086457,paper_formula,0.0001,0.001555086457,computed_full_formula_3_1_to_3_6,,0,0.163290239030076,0
1,1,1,42,0.40608106932158,0.001700794603,paper_formula,0.0001,0.001700794603,computed_full_formula_3_1_to_3_6,,0,0.461904997768522,0
1,1,1,43,0.0995033118818913,0.001575046477,paper_formula,0.0001,0.001575046477,computed_full_formula_3_1_to_3_6,,0,0.901782380542035,0
1,1,1,44,0.169530908479025,0.001123950025,paper_formula,0.0001,0.001123950025,computed_full_formula_3_1_to_3_6,,0,0.933878854174965,0
1,1,1,45,0.41023916174564,0.001550096452,paper_formula,0.0001,0.001550096452,computed_full_formula_3_1_to_3_6,,0,0.82062212247485,0
1,1,1,46,0.516337755746085,0.001512172414,paper_formula,0.0001,0.001512172414,computed_full_formula_3_1_to_3_6,,0,0.260715083597364,0
1,1,2,2,0.107141961901022,0.001679836582,paper_formula,0.0001,0.001679836582,computed_full_formula_3_1_to_3_6,,0,0.721014733829682,0
1,1,2,4,1.01127731171548,1,paper_formula,0.150747902719642,1,computed_full_formula_3_1_to_3_6,,0,0.841338713849263,1
1,1,2,5,0.564875187874425,0.001575046477,paper_formula,0.0001,0.001575046477,computed_full_formula_3_1_to_3_6,,0,0.0740985352997853,0
1,1,2,6,0.0727541072659308,0.001645904548,paper_formula,0.0001,0.001645904548,computed_full_formula_3_1_to_3_6,,0,0.951382678558877,0
1,1,2,7,0.704050064953276,0.001532132434,paper_formula,0.0001,0.001532132434,computed_full_formula_3_1_to_3_6,,0,0.221142009938414,0
1,1,2,8,0.258158184428738,0.001132932034,paper_formula,0.0001,0.001132932034,computed_full_formula_3_1_to_3_6,,0,0.194800408565788,0
1,1,2,9,0.692234467426516,0.001713768616,paper_formula,0.0001,0.001713768616,computed_full_formula_3_1_to_3_6,,0,0.642268232375736,0
1,1,2,10,0.644891151416667,0.001679836582,paper_formula,0.0001,0.001679836582,computed_full_formula_3_1_to_3_6,,0,0.0204185362881291,0
1,1,2,11,0.688724694863949,0.001662870565,paper_formula,0.0001,0.001662870565,computed_full_formula_3_1_to_3_6,,0,0.586642692229454,0
1,1,2,12,0.815298993671156,0.001361474263,paper_formula,0.00774184733874234,0.001361474263,computed_full_formula_3_1_to_3_6,,0,0.921127834242827,0
1,1,2,13,0.736185705977571,0.001599996502,paper_formula,0.0001,0.001599996502,computed_full_formula_3_1_to_3_6,,0,0.974584161697346,0
1,1,2,14,0.719330988695816,0.001475246377,paper_formula,0.0001,0.001475246377,computed_full_formula_3_1_to_3_6,,0,0.136461747994997,0
1,1,2,15,0.534061335334228,0.001121954023,paper_formula,0.0001,0.001121954023,computed_full_formula_3_1_to_3_6,,0,0.741101172925067,0
1,1,2,16,0.652548362785162,0.001121954023,paper_formula,0.0001,0.001121954023,computed_full_formula_3_1_to_3_6,,0,0.901097893347671,0
1,1,2,17,0.625875286171277,0.001782630685,paper_formula,0.0001,0.001782630685,computed_full_formula_3_1_to_3_6,,0,0.121225701973294,0
