initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_transition_probability,chain_probability_status,stage_probability_mode,valid_stage_probability_count,missing_stage_probability_count,initial_line_probability,total_chain_probability_actual,total_chain_probability_display
1,1,4,load_loss_threshold,1940.206,0.310223001072874,1.29526460980635,0.0368211904620486,7,1,0.310223001072874,0.565309906592115,0.184105952310243,0.336016972424196,0.0623335638056375,full_event_available,bernoulli_full_event,4,0,0.000438,2.73021009468692e-05,0.273021009468692
1,2,3,load_loss_threshold,2955.459,0.472553615712886,1.30655854601105,0.0295544878682901,7,0,1,1,1,1,0.00107347187319478,full_event_available,bernoulli_full_event,3,0,0.000438,4.70180680459315e-07,0.00470180680459315
1,3,4,load_loss_threshold,3785.6164,0.605288964428875,1.87175243837105,0.261086773301012,13,1,0.605288964428875,4.85042440750764,3.65521482621416,2.06430122540168,3.25372200316501e-06,full_event_available,bernoulli_full_event,4,0,0.000438,1.42513023738628e-09,1.42513023738628e-05
1,4,3,load_loss_threshold,2582.6,0.412936524560178,1.29574714093687,0,6,1,0.412936524560178,0.0417750494106608,0,0.256116924618239,0.00352583489481654,full_event_available,bernoulli_full_event,3,0,0.000438,1.54431568392964e-06,0.0154431568392964
1,5,5,max_depth_reached,4527.967,0.723984727136674,1.3422041053345,0.0319524045226984,13,0,1,1,1,1,0.0615133668145107,full_event_available,bernoulli_full_event,5,0,0.000438,2.69428546647557e-05,0.269428546647557
1,6,4,load_loss_threshold,2209.8325,0.353334063505819,1.3486156310931,0.196495424819593,6,1,0.353334063505819,1.39446252437238,3.34042222193308,1.15897738736458,0.00535712301355778,full_event_available,bernoulli_full_event,4,0,0.000438,2.34641987993831e-06,0.0234641987993831
1,7,5,max_depth_reached,4527.967,0.723984727136674,1.3422041053345,0.0319524045226984,13,0,1,1,1,1,0.0615133668145107,full_event_available,bernoulli_full_event,5,0,0.000438,2.69428546647557e-05,0.269428546647557
1,8,3,load_loss_threshold,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,6,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,0.000703100710002525,full_event_available,bernoulli_full_event,3,0,0.000438,3.07958110981106e-07,0.00307958110981106
1,9,4,load_loss_threshold,2484.206,0.397204132243298,1.52601260668615,0.145336164883993,7,1,0.397204132243298,2.10405042674458,2.61605096791188,1.18234275827727,0.00240381190612964,full_event_available,bernoulli_full_event,4,0,0.000438,1.05286961488478e-06,0.0105286961488478
1,10,5,max_depth_reached,4527.967,0.723984727136674,1.3422041053345,0.0319524045226984,13,0,1,1,1,1,0.0615133668145107,full_event_available,bernoulli_full_event,5,0,0.000438,2.69428546647557e-05,0.269428546647557
2,1,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.544380486543536,full_event_available,bernoulli_full_event,1,0,0.000582,0.000316829443168338,3.16829443168338
2,2,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.544380486543536,full_event_available,bernoulli_full_event,1,0,0.000582,0.000316829443168338,3.16829443168338
2,3,4,load_loss_threshold,3176.14,0.507838694771379,1.96551329303833,0.192360456873104,8,1,0.507838694771379,6.75859305126834,1.92360456873104,2.0411427408627,0.0110804885818863,full_event_available,bernoulli_full_event,4,0,0.000582,6.4488443546578e-06,0.064488443546578
2,4,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.544380486543536,full_event_available,bernoulli_full_event,1,0,0.000582,0.000316829443168338,3.16829443168338
2,5,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.544380486543536,full_event_available,bernoulli_full_event,1,0,0.000582,0.000316829443168338,3.16829443168338
2,6,5,max_depth_reached,3573.34105,0.571347879754982,2.25672554662428,0.110579234947298,8,1,0.571347879754982,6.28362773312141,1.87984699410406,1.97550367329808,0.00511313730797208,full_event_available,bernoulli_full_event,5,0,0.000582,2.97584591323975e-06,0.0297584591323975
2,7,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.544380486543536,full_event_available,bernoulli_full_event,1,0,0.000582,0.000316829443168338,3.16829443168338
2,8,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.544380486543536,full_event_available,bernoulli_full_event,1,0,0.000582,0.000316829443168338,3.16829443168338
2,9,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.544380486543536,full_event_available,bernoulli_full_event,1,0,0.000582,0.000316829443168338,3.16829443168338
2,10,1,no_new_outage,0,0,0.927462420748831,0,1,1,0,0,0,0,0.544380486543536,full_event_available,bernoulli_full_event,1,0,0.000582,0.000316829443168338,3.16829443168338
3,1,2,no_new_outage,0,0,0.814865834664526,0,2,1,0,0,0,0,0.00361459914201162,full_event_available,bernoulli_full_event,2,0,0.000378,1.36631847568039e-06,0.0136631847568039
3,2,1,no_new_outage,0,0,0.804487606937684,0,1,1,0,0,0,0,0.749189129775249,full_event_available,bernoulli_full_event,1,0,0.000378,0.000283193491055044,2.83193491055044
3,3,1,no_new_outage,0,0,0.804487606937684,0,1,1,0,0,0,0,0.749189129775249,full_event_available,bernoulli_full_event,1,0,0.000378,0.000283193491055044,2.83193491055044
3,4,1,no_new_outage,0,0,0.804487606937684,0,1,1,0,0,0,0,0.749189129775249,full_event_available,bernoulli_full_event,1,0,0.000378,0.000283193491055044,2.83193491055044
3,5,4,load_loss_threshold,3281.63,0.52470567919632,1.61372385824594,0.0517167212249391,10,1,0.52470567919632,1.6471579216061,0,0.644254991839012,8.19274541681417e-07,full_event_available,bernoulli_full_event,4,0,0.000378,3.09685776755576e-10,3.09685776755576e-06
3,6,1,no_new_outage,0,0,0.804487606937684,0,1,1,0,0,0,0,0.749189129775249,full_event_available,bernoulli_full_event,1,0,0.000378,0.000283193491055044,2.83193491055044
3,7,1,no_new_outage,0,0,0.804487606937684,0,1,1,0,0,0,0,0.749189129775249,full_event_available,bernoulli_full_event,1,0,0.000378,0.000283193491055044,2.83193491055044
3,8,1,no_new_outage,0,0,0.804487606937684,0,1,1,0,0,0,0,0.749189129775249,full_event_available,bernoulli_full_event,1,0,0.000378,0.000283193491055044,2.83193491055044
3,9,1,no_new_outage,0,0,0.804487606937684,0,1,1,0,0,0,0,0.749189129775249,full_event_available,bernoulli_full_event,1,0,0.000378,0.000283193491055044,2.83193491055044
3,10,1,no_new_outage,0,0,0.804487606937684,0,1,1,0,0,0,0,0.749189129775249,full_event_available,bernoulli_full_event,1,0,0.000378,0.000283193491055044,2.83193491055044
4,1,1,no_new_outage,0,0,0.793825534142186,0,1,1,0,0,0,0,0.749239146128253,full_event_available,bernoulli_full_event,1,0,0.000445,0.000333411420027072,3.33411420027072
4,2,1,no_new_outage,0,0,0.793825534142186,0,1,1,0,0,0,0,0.749239146128253,full_event_available,bernoulli_full_event,1,0,0.000445,0.000333411420027072,3.33411420027072
4,3,1,no_new_outage,0,0,0.793825534142186,0,1,1,0,0,0,0,0.749239146128253,full_event_available,bernoulli_full_event,1,0,0.000445,0.000333411420027072,3.33411420027072
4,4,1,no_new_outage,0,0,0.793825534142186,0,1,1,0,0,0,0,0.749239146128253,full_event_available,bernoulli_full_event,1,0,0.000445,0.000333411420027072,3.33411420027072
4,5,1,no_new_outage,0,0,0.793825534142186,0,1,1,0,0,0,0,0.749239146128253,full_event_available,bernoulli_full_event,1,0,0.000445,0.000333411420027072,3.33411420027072
4,6,2,no_new_outage,0,0,0.794901301409849,0,2,1,0,0,0,0,0.0037907797156468,full_event_available,bernoulli_full_event,2,0,0.000445,1.68689697346282e-06,0.0168689697346282
4,7,1,no_new_outage,0,0,0.793825534142186,0,1,1,0,0,0,0,0.749239146128253,full_event_available,bernoulli_full_event,1,0,0.000445,0.000333411420027072,3.33411420027072
4,8,1,no_new_outage,0,0,0.793825534142186,0,1,1,0,0,0,0,0.749239146128253,full_event_available,bernoulli_full_event,1,0,0.000445,0.000333411420027072,3.33411420027072
4,9,1,no_new_outage,0,0,0.793825534142186,0,1,1,0,0,0,0,0.749239146128253,full_event_available,bernoulli_full_event,1,0,0.000445,0.000333411420027072,3.33411420027072
4,10,1,no_new_outage,0,0,0.793825534142186,0,1,1,0,0,0,0,0.749239146128253,full_event_available,bernoulli_full_event,1,0,0.000445,0.000333411420027072,3.33411420027072
5,1,1,no_new_outage,0,0,0.802768073383152,0,1,1,0,0,0,0,0.749263036892236,full_event_available,bernoulli_full_event,1,0,0.000477,0.000357398468597596,3.57398468597596
5,2,1,no_new_outage,0,0,0.802768073383152,0,1,1,0,0,0,0,0.749263036892236,full_event_available,bernoulli_full_event,1,0,0.000477,0.000357398468597596,3.57398468597596
5,3,1,no_new_outage,0,0,0.802768073383152,0,1,1,0,0,0,0,0.749263036892236,full_event_available,bernoulli_full_event,1,0,0.000477,0.000357398468597596,3.57398468597596
5,4,5,max_depth_reached,2481.63,0.39679225100452,1.9305409734855,0.0679082111668642,10,1,0.39679225100452,0.0628324182394109,0,0.250641834250594,0.00187328652221829,full_event_available,bernoulli_full_event,5,0,0.000477,8.93557671098122e-07,0.00893557671098122
5,5,1,no_new_outage,0,0,0.802768073383152,0,1,1,0,0,0,0,0.749263036892236,full_event_available,bernoulli_full_event,1,0,0.000477,0.000357398468597596,3.57398468597596
5,6,1,no_new_outage,0,0,0.802768073383152,0,1,1,0,0,0,0,0.749263036892236,full_event_available,bernoulli_full_event,1,0,0.000477,0.000357398468597596,3.57398468597596
5,7,1,no_new_outage,0,0,0.802768073383152,0,1,1,0,0,0,0,0.749263036892236,full_event_available,bernoulli_full_event,1,0,0.000477,0.000357398468597596,3.57398468597596
5,8,1,no_new_outage,0,0,0.802768073383152,0,1,1,0,0,0,0,0.749263036892236,full_event_available,bernoulli_full_event,1,0,0.000477,0.000357398468597596,3.57398468597596
5,9,4,load_loss_threshold,3204.379,0.512353878894764,1.64295959190257,0.212554015325051,10,0,1,1,1,1,0.00241334058424771,full_event_available,bernoulli_full_event,4,0,0.000477,1.15116345868616e-06,0.0115116345868616
5,10,1,no_new_outage,0,0,0.802768073383152,0,1,1,0,0,0,0,0.749263036892236,full_event_available,bernoulli_full_event,1,0,0.000477,0.000357398468597596,3.57398468597596
6,1,4,load_loss_threshold,2325.235,0.371785975251949,1.02734858726665,0.0613669093655367,8,0,1,1,1,1,9.3813125421452e-08,full_event_available,bernoulli_full_event,4,0,0.000548,5.14095927309557e-11,5.14095927309557e-07
6,2,5,max_depth_reached,2114.08,0.33802402533965,1.63357505515715,0.0941833796282427,13,0,1,1,1,1,1.3461893132542e-08,full_event_available,bernoulli_full_event,5,0,0.000548,7.377117436633e-12,7.377117436633e-08
6,3,2,no_new_outage,0,0,0.791190801650661,0,2,1,0,0,0,0,0.00363692348424951,full_event_available,bernoulli_full_event,2,0,0.000548,1.99303406936873e-06,0.0199303406936873
6,4,1,no_new_outage,0,0,0.791190801650661,0,1,1,0,0,0,0,0.749316049965664,full_event_available,bernoulli_full_event,1,0,0.000548,0.000410625195381184,4.10625195381184
6,5,1,no_new_outage,0,0,0.791190801650661,0,1,1,0,0,0,0,0.749316049965664,full_event_available,bernoulli_full_event,1,0,0.000548,0.000410625195381184,4.10625195381184
6,6,1,no_new_outage,0,0,0.791190801650661,0,1,1,0,0,0,0,0.749316049965664,full_event_available,bernoulli_full_event,1,0,0.000548,0.000410625195381184,4.10625195381184
6,7,3,no_new_outage,0,0,0.847455995166636,0,3,1,0,0,0,0,1.83895786515839e-05,full_event_available,bernoulli_full_event,3,0,0.000548,1.0077489101068e-08,0.00010077489101068
6,8,2,no_new_outage,0,0,0.795272886274765,0,2,1,0,0,0,0,0.00361582394480948,full_event_available,bernoulli_full_event,2,0,0.000548,1.98147152175559e-06,0.0198147152175559
6,9,5,max_depth_reached,3569.91,0.570799283045235,1.58343822468712,0.128977471602643,12,1,0.570799283045235,0.400061851464454,0,0.422491940120032,1.47657818732504e-06,full_event_available,bernoulli_full_event,5,0,0.000548,8.0916484665412e-10,8.0916484665412e-06
6,10,1,no_new_outage,0,0,0.791190801650661,0,1,1,0,0,0,0,0.749316049965664,full_event_available,bernoulli_full_event,1,0,0.000548,0.000410625195381184,4.10625195381184
7,1,1,no_new_outage,0,0,0.792388243970017,0,1,1,0,0,0,0,0.749230934030003,full_event_available,bernoulli_full_event,1,0,0.000434,0.000325166225369021,3.25166225369021
7,2,1,no_new_outage,0,0,0.792388243970017,0,1,1,0,0,0,0,0.749230934030003,full_event_available,bernoulli_full_event,1,0,0.000434,0.000325166225369021,3.25166225369021
7,3,3,no_new_outage,680,0.10872641396303,0.915078934589456,0,3,1,0.10872641396303,0,0,0.0652358483778179,1.34037375990755e-05,full_event_available,bernoulli_full_event,3,0,0.000434,5.81722211799877e-09,5.81722211799877e-05
7,4,2,no_new_outage,0,0,0.796795852879458,0,2,1,0,0,0,0,0.00341333379815592,full_event_available,bernoulli_full_event,2,0,0.000434,1.48138686839967e-06,0.0148138686839967
7,5,1,no_new_outage,0,0,0.792388243970017,0,1,1,0,0,0,0,0.749230934030003,full_event_available,bernoulli_full_event,1,0,0.000434,0.000325166225369021,3.25166225369021
7,6,1,no_new_outage,0,0,0.792388243970017,0,1,1,0,0,0,0,0.749230934030003,full_event_available,bernoulli_full_event,1,0,0.000434,0.000325166225369021,3.25166225369021
7,7,1,no_new_outage,0,0,0.792388243970017,0,1,1,0,0,0,0,0.749230934030003,full_event_available,bernoulli_full_event,1,0,0.000434,0.000325166225369021,3.25166225369021
7,8,1,no_new_outage,0,0,0.792388243970017,0,1,1,0,0,0,0,0.749230934030003,full_event_available,bernoulli_full_event,1,0,0.000434,0.000325166225369021,3.25166225369021
7,9,1,no_new_outage,0,0,0.792388243970017,0,1,1,0,0,0,0,0.749230934030003,full_event_available,bernoulli_full_event,1,0,0.000434,0.000325166225369021,3.25166225369021
7,10,1,no_new_outage,0,0,0.792388243970017,0,1,1,0,0,0,0,0.749230934030003,full_event_available,bernoulli_full_event,1,0,0.000434,0.000325166225369021,3.25166225369021
8,1,4,load_loss_threshold,4379.785,0.700291642616277,1.69802633645155,0.0749277327641455,13,1,0.700291642616277,0,0,0.420174985569766,0.0743357274580768,full_event_available,bernoulli_full_event,4,0,3.4e-05,2.52741473357461e-06,0.0252741473357461
8,2,4,load_loss_threshold,4761.666,0.761351277455418,1.69802633834218,0.168357392389353,18,1,0.761351277455418,0,0.505072177168058,0.557825201906862,0.00283493596429669,full_event_available,bernoulli_full_event,4,0,3.4e-05,9.63878227860875e-08,0.000963878227860875
8,3,1,no_new_outage,0,0,0.92291430100332,0,1,1,0,0,0,0,0.502544099593206,full_event_available,bernoulli_full_event,1,0,3.4e-05,1.7086499386169e-05,0.17086499386169
8,4,1,no_new_outage,0,0,0.92291430100332,0,1,1,0,0,0,0,0.502544099593206,full_event_available,bernoulli_full_event,1,0,3.4e-05,1.7086499386169e-05,0.17086499386169
8,5,4,load_loss_threshold,4379.785,0.700291642616277,1.69802633645155,0.0749277327641455,13,1,0.700291642616277,0,0,0.420174985569766,0.0743357274580768,full_event_available,bernoulli_full_event,4,0,3.4e-05,2.52741473357461e-06,0.0252741473357461
8,6,4,load_loss_threshold,4379.785,0.700291642616277,1.69802633645155,0.0749277327641455,14,1,0.700291642616277,0,0,0.420174985569766,0.0118340666264114,full_event_available,bernoulli_full_event,4,0,3.4e-05,4.02358265297988e-07,0.00402358265297988
8,7,1,no_new_outage,0,0,0.92291430100332,0,1,1,0,0,0,0,0.502544099593206,full_event_available,bernoulli_full_event,1,0,3.4e-05,1.7086499386169e-05,0.17086499386169
8,8,2,load_loss_threshold,1981.63,0.316846358384645,1.64479356512679,0,3,1,0.316846358384645,0.644793565126791,0,0.319066528056145,0.000987177572705769,full_event_available,bernoulli_full_event,2,0,3.4e-05,3.35640374719961e-08,0.000335640374719961
8,9,1,no_new_outage,0,0,0.92291430100332,0,1,1,0,0,0,0,0.502544099593206,full_event_available,bernoulli_full_event,1,0,3.4e-05,1.7086499386169e-05,0.17086499386169
8,10,1,no_new_outage,0,0,0.92291430100332,0,1,1,0,0,0,0,0.502544099593206,full_event_available,bernoulli_full_event,1,0,3.4e-05,1.7086499386169e-05,0.17086499386169
9,1,3,load_loss_threshold,2325.63,0.371849132507119,1.22256422326843,0,9,1,0.371849132507119,0,0,0.223109479504271,0.000559970427740677,full_event_available,bernoulli_full_event,3,0,0.000616,3.44941783488257e-07,0.00344941783488257
9,2,3,load_loss_threshold,2167.63,0.346586230439239,1.21967166972593,0.0101865986020235,7,1,0.346586230439239,0.201175241393924,0.0509329930101177,0.258373385144351,0.00454065995076959,full_event_available,bernoulli_full_event,3,0,0.000616,2.79704652967407e-06,0.0279704652967407
9,3,1,no_new_outage,0,0,0.914150366472219,0,1,1,0,0,0,0,0.643754530008031,full_event_available,bernoulli_full_event,1,0,0.000616,0.000396552790484947,3.96552790484947
9,4,1,no_new_outage,0,0,0.914150366472219,0,1,1,0,0,0,0,0.643754530008031,full_event_available,bernoulli_full_event,1,0,0.000616,0.000396552790484947,3.96552790484947
9,5,1,no_new_outage,0,0,0.914150366472219,0,1,1,0,0,0,0,0.643754530008031,full_event_available,bernoulli_full_event,1,0,0.000616,0.000396552790484947,3.96552790484947
9,6,5,max_depth_reached,5112.71,0.817480329313121,1.3823665727188,0.0794534648214735,14,1,0.817480329313121,0,0,0.490488197587872,5.32709019973562e-06,full_event_available,bernoulli_full_event,5,0,0.000616,3.28148756303714e-09,3.28148756303714e-05
9,7,1,no_new_outage,0,0,0.914150366472219,0,1,1,0,0,0,0,0.643754530008031,full_event_available,bernoulli_full_event,1,0,0.000616,0.000396552790484947,3.96552790484947
9,8,1,no_new_outage,0,0,0.914150366472219,0,1,1,0,0,0,0,0.643754530008031,full_event_available,bernoulli_full_event,1,0,0.000616,0.000396552790484947,3.96552790484947
9,9,1,no_new_outage,0,0,0.914150366472219,0,1,1,0,0,0,0,0.643754530008031,full_event_available,bernoulli_full_event,1,0,0.000616,0.000396552790484947,3.96552790484947
9,10,1,no_new_outage,0,0,0.914150366472219,0,1,1,0,0,0,0,0.643754530008031,full_event_available,bernoulli_full_event,1,0,0.000616,0.000396552790484947,3.96552790484947
10,1,5,max_depth_reached,2253.55,0.360324132627038,2.65390367507157,0.244456059502701,11,1,0.360324132627038,2.60557551846493,2.87314727788747,1.3119390388467,0.0186395725739316,full_event_available,bernoulli_full_event,5,0,0.000582,1.08482312380282e-05,0.108482312380282
10,2,4,load_loss_threshold,4280.972,0.684492255641382,1.77954631839604,0.162709741756249,9,0,1,1,1,1,0.120592814968524,full_event_available,bernoulli_full_event,4,0,0.000582,7.01850183116812e-05,0.701850183116812
10,3,4,no_new_outage,1528.74,0.244432967767415,2.23006669607915,0.163845444747885,12,1,0.244432967767415,0,0,0.146659780660449,5.89208083206944e-06,full_event_available,bernoulli_full_event,4,0,0.000582,3.42919104426441e-09,3.42919104426441e-05
10,4,3,load_loss_threshold,4502.6095,0.719930271192457,1.68799109311198,0.0546810349448181,13,0,1,1,1,1,0.000635206840971691,full_event_available,bernoulli_full_event,3,0,0.000582,3.69690381445524e-07,0.00369690381445524
10,5,5,max_depth_reached,2802.406,0.448081698306586,2.65390367507157,0.244456059502701,12,1,0.448081698306586,2.60557551846493,2.21011329068267,1.23198678081347,0.0132061039381499,full_event_available,bernoulli_full_event,5,0,0.000582,7.68595249200326e-06,0.0768595249200325
10,6,4,load_loss_threshold,4280.972,0.684492255641382,1.77954631839604,0.162709741756249,10,0,1,1,1,1,0.000804685303260909,full_event_available,bernoulli_full_event,4,0,0.000582,4.68326846497849e-07,0.00468326846497849
10,7,4,load_loss_threshold,4280.972,0.684492255641382,1.77954631839604,0.162709741756249,9,0,1,1,1,1,0.120592814968524,full_event_available,bernoulli_full_event,4,0,0.000582,7.01850183116812e-05,0.701850183116812
10,8,4,load_loss_threshold,4492.417,0.718300574171401,1.94691257322532,0.160378139415266,15,1,0.718300574171401,1.06443394415695,0,0.64386713333423,2.47503563179948e-09,full_event_available,bernoulli_full_event,4,0,0.000582,1.4404707377073e-12,1.4404707377073e-08
10,9,4,load_loss_threshold,3139.7025,0.502012637846705,1.74699920177101,0.0747834389109241,12,0,1,1,1,1,0.000504826178467079,full_event_available,bernoulli_full_event,4,0,0.000582,2.9380883586784e-07,0.0029380883586784
10,10,4,load_loss_threshold,3602.15,0.575954194201365,2.65390367507157,0.244456059502701,11,1,0.575954194201365,0.383043495125626,0,0.422181215545944,0.0205347467871513,full_event_available,bernoulli_full_event,4,0,0.000582,1.19512226301221e-05,0.119512226301221
11,1,3,load_loss_threshold,3546.4825,0.567053418246531,1.32706363682287,0.154793512908785,5,1,0.567053418246531,1.63531818411433,0,0.667295687770785,0.477745589907567,full_event_available,bernoulli_full_event,3,0,0.000565,0.000269926258297776,2.69926258297776
11,2,3,load_loss_threshold,3546.4825,0.567053418246531,1.32706363682287,0.154793512908785,5,1,0.567053418246531,1.63531818411433,0,0.667295687770785,0.477745589907567,full_event_available,bernoulli_full_event,3,0,0.000565,0.000269926258297776,2.69926258297776
11,3,3,load_loss_threshold,3553.3825,0.568156671564685,2.35821178087265,0.154793512908789,8,1,0.568156671564685,0.0247604269746873,0,0.345846088333748,0.00338277283454324,full_event_available,bernoulli_full_event,3,0,0.000565,1.91126665151693e-06,0.0191126665151693
11,4,3,load_loss_threshold,3546.4825,0.567053418246531,1.39484554829764,0.154793512908785,6,1,0.567053418246531,1.9742277414882,0,0.735077599245558,0.0441955893580255,full_event_available,bernoulli_full_event,3,0,0.000565,2.49705079872844e-05,0.249705079872844
11,5,3,load_loss_threshold,3546.4825,0.567053418246531,1.32706363682287,0.154793512908785,5,1,0.567053418246531,1.63531818411433,0,0.667295687770785,0.477745589907567,full_event_available,bernoulli_full_event,3,0,0.000565,0.000269926258297776,2.69926258297776
11,6,3,load_loss_threshold,3546.4825,0.567053418246531,1.32706363682287,0.154793512908785,5,1,0.567053418246531,1.63531818411433,0,0.667295687770785,0.477745589907567,full_event_available,bernoulli_full_event,3,0,0.000565,0.000269926258297776,2.69926258297776
