initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI
1,1,4,load_loss_threshold,1940.206,0.310223001072874,1.37512338462173,0.0552198774057483,8,1,0.310223001072874,0.740359721813159,0.386539141840238,0.411513573374404
1,2,3,load_loss_threshold,2955.459,0.472553615712886,1.38489425593584,0.081711789010238,8,0,1,1,1,1
1,3,4,load_loss_threshold,3785.6164,0.605288964428875,1.95185714191608,0.27339164781904,14,1,0.605288964428875,5.12891239473512,3.82748306946656,2.15445247149766
1,4,3,load_loss_threshold,2582.6,0.412936524560178,2.02959655909119,0,8,1,0.412936524560178,4.11838623636475,0,1.07143916200906
1,5,4,load_loss_threshold,3176.14,0.507838694771379,1.97306270901245,0.19368612163552,10,1,0.507838694771379,6.81143896308714,1.9368612163552,2.0543632527513
1,6,4,load_loss_threshold,2479.459,0.396445125938765,1.37512338462173,0.162638151291874,9,1,0.396445125938765,0.250166348460715,1.95165781550249,0.678231908355899
1,7,4,load_loss_threshold,2018.286,0.322707351664394,1.37471211364691,0.0544516893120173,10,1,0.322707351664394,0.731109097660976,0.381161825184121,0.416078595567656
1,8,4,load_loss_threshold,3285.3361,0.525298254141597,1.51622745473175,0.133012826456735,8,0,1,1,1,1
1,9,4,load_loss_threshold,3461.135,0.553407054105781,1.7355579887945,0.28286045358311,12,1,0.553407054105781,5.14890592156151,2.26288362866488,1.81440214250875
1,10,4,load_loss_threshold,2479.459,0.396445125938765,1.37512338462173,0.181210683329685,10,1,0.396445125938765,0.25676730972783,2.3557388832859,0.760368314166006
2,1,4,load_loss_threshold,3176.14,0.507838694771379,1.97306270901245,0.19368612163552,7,1,0.507838694771379,6.81143896308714,1.9368612163552,2.0543632527513
2,2,4,load_loss_threshold,3176.14,0.507838694771379,1.97306270901245,0.19368612163552,10,1,0.507838694771379,6.81143896308714,1.9368612163552,2.0543632527513
