initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
1,1,1,"3","1",1,0,31,1,0,1,1.12071404942997,0,0,45,1
1,1,2,"40,42","1,3",1,0,31,1,0,2,1.30138760413249,0,0,44,2
1,1,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.14684879680406,0,0,35,1
1,1,4,"27","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.08820904060285,2,0.0152617143177021,34,1
1,1,5,"","1,3,14,27,40,42",11,612,39,1,2649.14455,3,1.17261811812868,8,0.039015577813203,30,0
1,2,1,"3","1",1,0,31,1,0,1,1.12071404942997,0,0,45,1
1,2,2,"40,42","1,3",1,0,31,1,0,2,1.30138760413249,0,0,44,2
1,2,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.14684879680406,0,0,35,1
1,2,4,"17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.08820904060285,2,0.0152617143177021,34,1
1,2,5,"","1,3,14,17,40,42",11,1081.44,32,1,2482.393,6,2.03821631395574,10,0.0396558017822065,32,0
1,3,1,"","1",1,0,31,1,0,1,1.12071404942997,0,0,45,0
1,4,1,"3","1",1,0,31,1,0,1,1.12071404942997,0,0,45,1
1,4,2,"40,42","1,3",1,0,31,1,0,2,1.30138760413249,0,0,44,2
1,4,3,"","1,3,40,42",3,852.5,31,1,852.5,1,1.14684879680406,0,0,35,0
1,5,1,"3","1",1,0,31,1,0,1,1.12071404942997,0,0,45,1
1,5,2,"40,42","1,3",1,0,31,1,0,2,1.30138760413249,0,0,44,2
1,5,3,"14,23","1,3,40,42",3,852.5,31,1,852.5,1,1.14684879680406,0,0,35,2
1,5,4,"8,13,17,18","1,3,14,23,40,42",10,9.2,39,1,1400.953,6,1.48879463679853,7,0.0459703083525425,33,4
1,5,5,"","1,3,8,13,14,17,18,23,40,42",13,1775.187,35,1,3176.14,7,1.96785517110139,10,0.192764879730222,19,0
1,6,1,"3","1",1,0,31,1,0,1,1.12071404942997,0,0,45,1
1,6,2,"40,42","1,3",1,0,31,1,0,2,1.30138760413249,0,0,44,2
1,6,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.14684879680406,0,0,35,1
1,6,4,"27","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.08820904060285,2,0.0152617143177021,34,1
1,6,5,"","1,3,14,27,40,42",11,612,39,1,2649.14455,3,1.17261811812868,8,0.039015577813203,30,0
1,7,1,"","1",1,0,31,1,0,1,1.12071404942997,0,0,45,0
1,8,1,"3","1",1,0,31,1,0,1,1.12071404942997,0,0,45,1
1,8,2,"40,42","1,3",1,0,31,1,0,2,1.30138760413249,0,0,44,2
1,8,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.14684879680406,0,0,35,1
1,8,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.08820904060285,2,0.0152617143177021,34,2
