initial_branch,trial_id,stage_id,pf_converged,severity_valid,invalid_reason,replay_source,stage_load_shed_mw,base_load_mw,stage_cumulative_probability,max_P_li_pu_if_available,min_voltage_pu_if_available,max_voltage_pu_if_available
8,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,4618.9285,6254.23,1.25528080649569e-07,5663.7678061913,0.139648888254692,25.9837140275667
10,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,2753.635,6254.23,2.37225749017405e-07,7.93679565146907,0.00059489692529939,1.1390521949584
10,6,5,0,0,nonconverged_power_flow,invalid_nonconverged,4408.1235,6254.23,1.23774457559203e-07,1.37210964003077,0.0471758584994658,1.0636
10,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,2543.5125,6254.23,4.80157381975205e-06,4.13556423806715,0.0279356089385415,1.0178431
10,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,4056.853,6254.23,8.39334591037717e-07,166.507383958021,0.077191060267164,3.98816151393742
10,18,4,0,0,nonconverged_power_flow,invalid_nonconverged,2543.5125,6254.23,2.44525842717339e-06,1.63540120816411,0.0279356089385415,1.0178431
19,1,5,0,0,nonconverged_power_flow,invalid_nonconverged,4085.49665,6254.23,1.14351596835081e-07,26.2636219583492,0.0771420495878402,2.28622923383446
19,9,5,0,0,nonconverged_power_flow,invalid_nonconverged,3144.2161,6254.23,8.96392192993426e-07,4.20199758414615,0.00189964110490811,1.0525613
19,11,5,0,0,nonconverged_power_flow,invalid_nonconverged,4613.25605,6254.23,5.9064508410678e-11,315.449993714123,0.0240162956261865,5.56052040216414
20,20,4,0,0,nonconverged_power_flow,invalid_nonconverged,4051.4791,6254.23,1.46897946178823e-06,6380.96631751481,0.940823212324853,21.9561079530248
23,10,5,0,0,nonconverged_power_flow,invalid_nonconverged,4166.7285,6254.23,2.4319487252436e-06,1.44303774397781,0.103451484324067,1.0576827
23,13,5,0,0,nonconverged_power_flow,invalid_nonconverged,3970.76,6254.23,6.93945558807577e-08,13.2969258298164,0.0264148424167029,1.84409916715098
27,17,4,0,0,nonconverged_power_flow,invalid_nonconverged,3801.129,6254.23,2.46504245728666e-12,2.28734477215738,0.00256056411143137,1.0576827
33,3,4,0,0,nonconverged_power_flow,invalid_nonconverged,2910.344,6254.23,1.87245322522615e-10,14.5822743994729,0.0512001263386077,1.79674960015756
34,15,5,0,0,nonconverged_power_flow,invalid_nonconverged,4573.24195,6254.23,1.08057250760133e-10,1.33450941852367,0.696235718609904,1.0576827
35,1,4,0,0,nonconverged_power_flow,invalid_nonconverged,4922.725,6254.23,6.80770572754968e-07,1.11114521147576,0.683644723254861,1.0636
35,2,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.84179324560256e-05,616.24770993961,0.0531756035644199,28.7651839608127
35,4,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.07317867600671e-05,616.24770993961,0.0531756035644199,28.7651839608127
35,5,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,9.00009787278457e-06,616.24770993961,0.0531756035644199,28.7651839608127
35,6,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,2.06767589198618e-06,19.4389938210704,0.230234352031816,1.50944851633882
35,8,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.07317867600671e-05,616.24770993961,0.0531756035644199,28.7651839608127
35,10,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,1.75186202760686e-07,83.6688847144798,0.117763872687181,2.93397515291883
35,13,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,3.81278847441954e-06,616.24770993961,0.0531756035644199,28.7651839608127
35,14,4,0,0,nonconverged_power_flow,invalid_nonconverged,4922.725,6254.23,6.99012247544509e-07,1.11114521147576,0.683644723254861,1.0636
35,16,4,0,0,nonconverged_power_flow,invalid_nonconverged,4243.8685,6254.23,4.25252223807456e-06,51.2953745542213,0.0408706333103273,6.63100828369038
35,17,4,0,0,nonconverged_power_flow,invalid_nonconverged,4029.7385,6254.23,6.52871498398896e-06,19.4389938210704,0.230234352031816,1.50944851633882
