initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
1,1,1,3,2,3,1.12071404942997,0.643213222434859,0.167770970289712,1
1,1,2,40,25,26,1.24713423054695,1,0.865074693263921,1
1,1,2,42,26,27,1.30138760413249,1,0.706729635488238,1
1,1,3,14,6,31,1.14684879680406,0.760819585618257,0.554921050936025,1
1,1,4,27,16,19,0.984566247933684,0.0922908408428754,0.0139308013021382,1
1,2,1,3,2,3,1.12071404942997,0.643213222434859,0.230907086463152,1
1,2,2,40,25,26,1.24713423054695,1,0.750286777536657,1
1,2,2,42,26,27,1.30138760413249,1,0.722669668937774,1
1,2,3,14,6,31,1.14684879680406,0.760819585618257,0.351076986678293,1
1,2,4,17,9,39,1.08820904060285,0.496940682712816,0.108073706314171,1
1,4,1,3,2,3,1.12071404942997,0.643213222434859,0.641321774125514,1
1,4,2,40,25,26,1.24713423054695,1,0.689969290481969,1
1,4,2,42,26,27,1.30138760413249,1,0.757732983713859,1
1,5,1,3,2,3,1.12071404942997,0.643213222434859,0.259679692148829,1
1,5,2,40,25,26,1.24713423054695,1,0.677861670544514,1
1,5,2,42,26,27,1.30138760413249,1,0.900533711647924,1
1,5,3,14,6,31,1.14684879680406,0.760819585618257,0.709170807715913,1
1,5,3,23,13,14,0.951248603439189,0.0756486774178751,0.0462237861466978,1
1,5,4,8,4,5,1.34922167052113,1,0.830843200276735,1
1,5,4,13,6,11,1.48879463679853,1,0.546288142801885,1
1,5,4,17,9,39,1.12924230873328,0.681590389299775,0.474455732604352,1
1,5,4,18,10,11,1.20369007157347,1,0.662573876938288,1
1,6,1,3,2,3,1.12071404942997,0.643213222434859,0.41622726123695,1
1,6,2,40,25,26,1.24713423054695,1,0.376248807716545,1
1,6,2,42,26,27,1.30138760413249,1,0.260263674848374,1
1,6,3,14,6,31,1.14684879680406,0.760819585618257,0.219091307911601,1
1,6,4,27,16,19,0.984566247933684,0.0922908408428754,0.0787012070084622,1
1,8,1,3,2,3,1.12071404942997,0.643213222434859,0.323710448408786,1
1,8,2,40,25,26,1.24713423054695,1,0.202571527708809,1
1,8,2,42,26,27,1.30138760413249,1,0.236506828979212,1
1,8,3,14,6,31,1.14684879680406,0.760819585618257,0.629972434269456,1
1,8,4,16,8,9,1.04747440296424,0.31363481333908,0.306399858157113,1
1,8,4,17,9,39,1.08820904060285,0.496940682712816,0.167615050215749,1
1,10,1,3,2,3,1.12071404942997,0.643213222434859,0.191678108189675,1
1,10,2,40,25,26,1.24713423054695,1,0.973957006184735,1
1,10,2,42,26,27,1.30138760413249,1,0.0181969696266066,1
1,10,3,14,6,31,1.14684879680406,0.760819585618257,0.736837726394106,1
1,15,1,3,2,3,1.12071404942997,0.643213222434859,0.498681583346345,1
1,15,2,40,25,26,1.24713423054695,1,0.43155091029692,1
1,15,2,42,26,27,1.30138760413249,1,0.211833713100231,1
1,15,3,8,4,5,0.979880464137668,0.089950291836765,0.0753602754080485,1
1,15,4,9,4,14,1.55947047474949,1,0.490793518047014,1
1,15,4,13,6,11,1.27347916173055,1,0.0623328612433848,1
1,15,4,14,6,31,1.18969704535177,0.953636704082948,0.660214788717319,1
1,15,4,19,10,13,1.90789663745812,1,0.903327474825128,1
1,15,4,20,10,32,1.0541058309532,0.34347623928938,0.266267285205757,1
1,15,4,23,13,14,1.97822261755521,1,0.993884291179382,1
1,17,1,3,2,3,1.12071404942997,0.643213222434859,0.0547981063953286,1
1,17,2,40,25,26,1.24713423054695,1,0.873415785420176,1
1,17,2,42,26,27,1.30138760413249,1,0.763292646060607,1
1,17,3,23,13,14,0.951248603439189,0.0756486774178751,0.0243324942273561,1
1,17,4,8,4,5,1.95509892640133,1,0.854743295168171,1
1,17,4,10,5,6,1.37714737331657,1,0.0468037437902895,1
1,17,4,13,6,11,1.47583121860077,1,0.941380254624235,1
1,17,4,14,6,31,1.21718189847463,1,0.13143247046088,1
1,17,4,18,10,11,1.19790919178785,0.990591363045326,0.968949378173602,1
1,19,1,3,2,3,1.12071404942997,0.643213222434859,0.471799255998104,1
1,19,2,40,25,26,1.24713423054695,1,0.109136569187731,1
1,19,2,42,26,27,1.30138760413249,1,0.623213355555247,1
1,19,3,8,4,5,0.979880464137668,0.089950291836765,0.0685240202969161,1
1,19,3,19,10,13,0.944029802727678,0.0720428864624753,0.0155280173378396,1
2,9,1,3,2,3,0.961953696998435,0.0809958716507185,0.0110597942065856,1
2,9,2,42,26,27,1.15496090528867,0.797324073799001,0.180709374423676,1
8,5,1,23,13,14,0.958520177461356,0.0792808286419471,0.0709873000059995,1
8,5,2,3,2,3,1.68485343453062,1,0.109658006705342,1
8,5,2,12,6,7,0.960681600913406,0.0803604596562461,0.0542790844543616,1
