initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI
1,1,4,load_loss_threshold,1940.206,0.310223001072874,1.29538292446344,0.0368940312906857,7,1,0.310223001072874,0.56508348833336,0.184470156453428,0.336044529601082
1,2,4,load_loss_threshold,1940.206,0.310223001072874,1.29538292446344,0.0368940312906857,7,1,0.310223001072874,0.56508348833336,0.184470156453428,0.336044529601082
1,3,5,max_depth_reached,3573.34105,0.571347879754982,2.25714961315411,0.110642404299463,8,1,0.571347879754982,6.28574806577054,1.88092087309087,1.97614251562527
1,4,5,max_depth_reached,4527.967,0.723984727136674,1.48337542574058,0.04328082765139,13,0,1,1,1,1
1,5,5,max_depth_reached,4527.967,0.723984727136674,1.34255291805021,0.0321018948237344,13,0,1,1,1,1
2,1,1,no_new_outage,0,0,0.928122015602569,0,1,1,0,0,0,0
2,2,1,no_new_outage,0,0,0.928122015602569,0,1,1,0,0,0,0
2,3,1,no_new_outage,0,0,0.928122015602569,0,1,1,0,0,0,0
2,4,1,no_new_outage,0,0,0.928122015602569,0,1,1,0,0,0,0
2,5,2,no_new_outage,680,0.10872641396303,0.928122015602569,0,2,1,0.10872641396303,0,0,0.0652358483778179
3,1,1,no_new_outage,0,0,0.804449531269013,0,1,1,0,0,0,0
3,2,2,no_new_outage,0,0,0.815799806367504,0,2,1,0,0,0,0
3,3,1,no_new_outage,0,0,0.804449531269013,0,1,1,0,0,0,0
3,4,1,no_new_outage,0,0,0.804449531269013,0,1,1,0,0,0,0
3,5,1,no_new_outage,0,0,0.804449531269013,0,1,1,0,0,0,0
4,1,1,no_new_outage,0,0,0.793777483624387,0,1,1,0,0,0,0
4,2,1,no_new_outage,0,0,0.793777483624387,0,1,1,0,0,0,0
4,3,1,no_new_outage,0,0,0.793777483624387,0,1,1,0,0,0,0
4,4,1,no_new_outage,0,0,0.793777483624387,0,1,1,0,0,0,0
4,5,1,no_new_outage,0,0,0.793777483624387,0,1,1,0,0,0,0
5,1,1,no_new_outage,0,0,0.802769941438432,0,1,1,0,0,0,0
5,2,1,no_new_outage,0,0,0.802769941438432,0,1,1,0,0,0,0
5,3,1,no_new_outage,0,0,0.802769941438432,0,1,1,0,0,0,0
5,4,1,no_new_outage,0,0,0.802769941438432,0,1,1,0,0,0,0
5,5,1,no_new_outage,0,0,0.802769941438432,0,1,1,0,0,0,0
6,1,1,no_new_outage,0,0,0.791151680731429,0,1,1,0,0,0,0
6,2,1,no_new_outage,0,0,0.791151680731429,0,1,1,0,0,0,0
6,3,1,no_new_outage,0,0,0.791151680731429,0,1,1,0,0,0,0
6,4,1,no_new_outage,0,0,0.791151680731429,0,1,1,0,0,0,0
6,5,1,no_new_outage,0,0,0.791151680731429,0,1,1,0,0,0,0
