initial_branch,trial_id,stage_id,candidate_branch,loading_pu,candidate_probability,prob_model,engineering_probability,paper_formula_probability,paper_formula_status,paper_formula_missing_parameters,paper_formula_used_fallback,random_u,selected
27,1,1,1,0.166763288360281,0.001536124438,paper_formula,0.0001,0.001536124438,computed_full_formula_3_1_to_3_6,,0,0.947077509664361,0
27,1,1,2,0.0571169424973155,0.001679836582,paper_formula,0.0001,0.001679836582,computed_full_formula_3_1_to_3_6,,0,0.167770970289712,0
27,1,1,3,0.851777456574103,0.001476244378,paper_formula,0.0259628395587644,0.001476244378,computed_full_formula_3_1_to_3_6,,0,0.21974637570249,0
27,1,1,4,0.282372251252297,0.001543110445,paper_formula,0.0001,0.001543110445,computed_full_formula_3_1_to_3_6,,0,0.287252781494014,0
27,1,1,5,0.332614059364565,0.001575046477,paper_formula,0.0001,0.001575046477,computed_full_formula_3_1_to_3_6,,0,0.104141867102996,0
27,1,1,6,1.56344446879321,1,paper_formula,1,1,computed_full_formula_3_1_to_3_6,,0,0.0711452267337908,1
27,1,1,7,0.578546116518401,0.001532132434,paper_formula,0.0001,0.001532132434,computed_full_formula_3_1_to_3_6,,0,0.501642818670789,0
27,1,1,8,1.67570151065775,1,paper_formula,1,1,computed_full_formula_3_1_to_3_6,,0,0.808429241105173,1
27,1,1,9,0.304702893251857,0.001713768616,paper_formula,0.0001,0.001713768616,computed_full_formula_3_1_to_3_6,,0,0.0643687105025803,0
27,1,1,10,1.13785407617127,1,paper_formula,0.720343342770719,1,computed_full_formula_3_1_to_3_6,,0,0.269723873384041,1
27,1,1,11,0.446328784279158,0.001662870565,paper_formula,0.0001,0.001662870565,computed_full_formula_3_1_to_3_6,,0,0.259281127130561,0
27,1,1,12,0.711637007563167,0.001361474263,paper_formula,0.0001,0.001361474263,computed_full_formula_3_1_to_3_6,,0,0.462935764514544,0
27,1,1,13,1.38465790640812,1,paper_formula,1,1,computed_full_formula_3_1_to_3_6,,0,0.879286300246613,1
27,1,1,14,1.76030151409115,1,paper_formula,1,1,computed_full_formula_3_1_to_3_6,,0,0.816301472305733,1
27,1,1,15,0.51372445758763,0.001121954023,paper_formula,0.0001,0.001121954023,computed_full_formula_3_1_to_3_6,,0,0.206821647288256,0
27,1,1,16,0.630282036297911,0.001121954023,paper_formula,0.0001,0.001121954023,computed_full_formula_3_1_to_3_6,,0,0.207799682383354,0
27,1,1,17,0.587838216574797,0.001782630685,paper_formula,0.0001,0.001782630685,computed_full_formula_3_1_to_3_6,,0,0.711922651806709,0
27,1,1,18,1.09082548113903,1,paper_formula,0.508714665125643,1,computed_full_formula_3_1_to_3_6,,0,0.28443379458984,1
27,1,1,19,1.15954184375582,1,paper_formula,0.817938296901209,1,computed_full_formula_3_1_to_3_6,,0,0.696500198808592,1
27,1,1,20,0.865206599753301,0.001650894553,paper_formula,0.0326706965767739,0.001650894553,computed_full_formula_3_1_to_3_6,,0,0.503733882592069,0
27,1,1,21,0.117862572142267,0.001525146427,paper_formula,0.0001,0.001525146427,computed_full_formula_3_1_to_3_6,,0,0.655614841147796,0
27,1,1,22,0.15181491983905,0.001512172414,paper_formula,0.0001,0.001512172414,computed_full_formula_3_1_to_3_6,,0,0.623374882083086,0
27,1,1,23,1.23244498028364,1,paper_formula,1,1,computed_full_formula_3_1_to_3_6,,0,0.155317707442154,1
27,1,1,24,1.18945620430668,1,paper_formula,0.952552919380068,1,computed_full_formula_3_1_to_3_6,,0,0.52894515397785,1
27,1,1,25,0.974272766800756,0.742462118164084,paper_formula,0.0871492470169775,0.742462118164084,computed_full_formula_3_1_to_3_6,,0,0.246451107974866,1
27,1,1,26,0.124620896174578,0.001404388306,paper_formula,0.0001,0.001404388306,computed_full_formula_3_1_to_3_6,,0,0.116488994240136,0
27,1,1,28,0.307272535387216,0.001571054473,paper_formula,0.0001,0.001571054473,computed_full_formula_3_1_to_3_6,,0,0.651304258664072,0
27,1,1,29,0.407894591719424,0.0016978006,paper_formula,0.0001,0.0016978006,computed_full_formula_3_1_to_3_6,,0,0.89726864228207,0
27,1,1,30,0.299761712731691,0.00174770065,paper_formula,0.0001,0.00174770065,computed_full_formula_3_1_to_3_6,,0,0.224642804451432,0
