initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
3,1,1,1,1,2,1.75096132451151,1,0.947077509664361,1
3,1,1,2,1,39,1.14212753535458,0.739573909095623,0.167770970289712,1
3,1,1,4,2,25,2.25386481577784,1,0.21974637570249,1
3,1,1,5,2,30,0.41960059225954,0.0001,0.287252781494014,0
3,1,1,6,3,4,0.896868309325603,0.0484857205081385,0.104141867102996,0
3,1,1,7,3,18,0.399750619486519,0.0001,0.0711452267337908,0
3,1,1,8,4,5,1.45767714039096,1,0.501642818670789,1
3,1,1,9,4,14,0.427633519092974,0.0001,0.808429241105173,0
3,1,1,10,5,6,0.548215895442202,0.0001,0.0643687105025803,0
3,1,1,11,5,8,0.582036207662531,0.0001,0.269723873384041,0
3,1,1,12,6,7,0.488063638295013,0.0001,0.259281127130561,0
3,1,1,13,6,11,0.999561547083365,0.0997809927681409,0.462935764514544,0
3,1,1,14,6,31,0.605106420864233,0.0001,0.879286300246613,0
3,1,1,15,7,8,0.518301327791889,0.0001,0.816301472305733,0
3,1,1,16,8,9,1.46214183779157,1,0.206821647288256,1
3,1,1,17,9,39,1.72364807053113,1,0.207799682383354,1
3,1,1,18,10,11,0.805382121375026,0.00278836962682567,0.711922651806709,0
3,1,1,19,10,13,1.02739360746453,0.223271233590365,0.28443379458984,0
3,1,1,20,10,32,0.813297396436699,0.00674204952013133,0.696500198808592,0
3,1,1,21,12,11,0.117606633137086,0.0001,0.503733882592069,0
3,1,1,22,12,13,0.135623299616191,0.0001,0.655614841147796,0
3,1,1,23,13,14,1.06507203379832,0.39282415209246,0.623374882083086,0
3,1,1,24,14,15,1.0149033019809,0.167064858914029,0.155317707442154,1
3,1,1,25,15,16,0.760834486351016,0.0001,0.52894515397785,0
3,1,1,26,16,17,0.934229510090398,0.0671476402901536,0.246451107974866,0
3,1,1,27,16,19,0.59401763229216,0.0001,0.116488994240136,0
3,1,1,28,16,21,0.321454856601406,0.0001,0.651304258664072,0
3,1,1,29,16,24,0.519915221820617,0.0001,0.89726864228207,0
3,1,1,30,17,18,0.347185287520188,0.0001,0.224642804451432,0
3,1,1,31,17,27,0.888297582932151,0.0442046426746096,0.27873012227652,0
3,1,1,32,19,20,0.495419039274403,0.0001,0.344351526922499,0
3,1,1,33,19,33,0.457216807167021,0.0001,0.846418109204633,0
3,1,1,34,20,34,0.382388219174189,0.0001,0.637035251917216,0
3,1,1,35,21,22,0.418888519133657,0.0001,0.807883947108997,0
3,1,1,36,22,23,0.159576499583287,0.0001,0.725160674369531,0
3,1,1,37,22,35,0.527969341090567,0.0001,0.29893111856515,0
3,1,1,38,23,24,0.291187026009392,0.0001,0.862056806291439,0
3,1,1,39,23,36,0.357376296680841,0.0001,0.291938793150478,0
3,1,1,40,25,26,1.80939110819665,1,0.620604819523615,1
3,1,1,41,25,37,0.567906557131007,0.0001,0.163290239030076,0
3,1,1,42,26,27,1.35839773590059,1,0.461904997768522,1
3,1,1,43,26,28,0.28352224875368,0.0001,0.901782380542035,0
3,1,1,44,26,29,0.2758963801908,0.0001,0.933878854174965,0
3,1,1,45,28,29,0.31199735400403,0.0001,0.82062212247485,0
3,1,1,46,29,38,0.395590107059521,0.0001,0.260715083597364,0
3,2,1,1,1,2,1.75096132451151,1,0.721014733829682,1
3,2,1,2,1,39,1.14212753535458,0.739573909095623,0.841338713849263,0
3,2,1,4,2,25,2.25386481577784,1,0.0740985352997853,1
3,2,1,5,2,30,0.41960059225954,0.0001,0.951382678558877,0
3,2,1,6,3,4,0.896868309325603,0.0484857205081385,0.221142009938414,0
3,2,1,7,3,18,0.399750619486519,0.0001,0.194800408565788,0
3,2,1,8,4,5,1.45767714039096,1,0.642268232375736,1
3,2,1,9,4,14,0.427633519092974,0.0001,0.0204185362881291,0
3,2,1,10,5,6,0.548215895442202,0.0001,0.586642692229454,0
3,2,1,11,5,8,0.582036207662531,0.0001,0.921127834242827,0
3,2,1,12,6,7,0.488063638295013,0.0001,0.974584161697346,0
3,2,1,13,6,11,0.999561547083365,0.0997809927681409,0.136461747994997,0
3,2,1,14,6,31,0.605106420864233,0.0001,0.741101172925067,0
3,2,1,15,7,8,0.518301327791889,0.0001,0.901097893347671,0
3,2,1,16,8,9,1.46214183779157,1,0.121225701973294,1
