initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
1,0.95,20,0.0217391304347826,0.3,0,NaN,NaN
2,0.95,20,0.0217391304347826,0.3,0,NaN,NaN
16,0.95,20,0.0217391304347826,0.3,0,NaN,NaN
17,0.95,20,0.0217391304347826,0.3,0,NaN,NaN
3,0.95,20,0.0217391304347826,0.598466957563121,1.92897732491709,0.171863272401365,0.779248294001564
46,0.95,20,0.0217391304347826,0.587274532596339,1.96874981942961,0.0527887124342042,0.756672425930566
45,0.95,20,0.0217391304347826,0.613794184096204,1.71943006695955,0.104255676122776,0.733013659074188
25,0.95,20,0.0217391304347826,0.754977990895762,1.12977690482691,0.205594221639599,0.720061019830759
44,0.95,20,0.0217391304347826,0.58620805438879,1.70908366341231,0.104529067729191,0.714447378861574
43,0.95,20,0.0217391304347826,0.58620805438879,1.70192821823581,0.103595623179523,0.712829600916341
35,0.95,20,0.0217391304347826,0.531035794973962,1.68782482246264,0.162589314805687,0.688704304438043
31,0.95,20,0.0217391304347826,0.629514744420976,1.39720761409156,0.134302448843132,0.684010859239524
37,0.95,20,0.0217391304347826,0.58620805438879,1.62748932763039,0.025302397459341,0.68228317765122
39,0.95,20,0.0217391304347826,0.638865216021796,1.45286208849247,0.0169997122505018,0.677291489761672
29,0.95,20,0.0217391304347826,0.531035794973962,1.65980845476152,0.124419989224108,0.675467165781503
28,0.95,20,0.0217391304347826,0.531035794973962,1.65438724366539,0.126385761417968,0.674776078001049
36,0.95,20,0.0217391304347826,0.531035794973962,1.63996171306118,0.138319954763901,0.674277810549393
38,0.95,20,0.0217391304347826,0.531035794973962,1.65186497685629,0.118407901067781,0.672676052569191
12,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.124248081587995,0.671182003651892
11,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.115806677461998,0.669493722826693
21,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.111469108698779,0.668626209074049
22,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.105035314205118,0.667339450175317
26,0.95,20,0.0217391304347826,0.763448098327052,0.93969781118334,0.0861955036812018,0.663247521969139
9,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.0842611282648429,0.663184612987262
40,0.95,20,0.0217391304347826,0.582952657641308,1.5362874404079,0.026794401906531,0.662387963047671
6,0.95,20,0.0217391304347826,0.54759418825339,1.63855455174958,0.0112046261964905,0.658508348541248
13,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.0282257677660518,0.651977540887504
18,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.0239680159090687,0.651125990516107
10,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.0157027334241707,0.649472934019127
23,0.95,20,0.0217391304347826,0.531035794973962,1.63504330272483,0.0137388647996075,0.648377910489265
8,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.0101405317871577,0.648360493691725
19,0.95,20,0.0217391304347826,0.531035794973962,1.63855455174958,0.00876079739676716,0.648084546813647
24,0.95,20,0.0217391304347826,0.654777646488856,1.22677874202011,0.0139392749542865,0.641010191288193
34,0.95,20,0.0217391304347826,0.58620805438879,1.37920235722146,0.0171682288938275,0.630998949856331
14,0.95,20,0.0217391304347826,0.492620850208579,1.58498525043685,0.0832064313584385,0.629210846484205
15,0.95,20,0.0217391304347826,0.531035794973962,1.43726926113823,0.104703791064219,0.627016087424867
42,0.95,20,0.0217391304347826,0.609848054836487,1.16957734143759,0.0649585331956869,0.612816007828548
4,0.95,20,0.0217391304347826,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706
33,0.95,20,0.0217391304347826,0.58620805438879,1.10193772029639,0.0232536757242756,0.576763111837407
41,0.95,20,0.0217391304347826,0.58620805438879,1.09027177365985,0.0160281935071197,0.572984826066668
20,0.95,20,0.0217391304347826,0.531035794973962,1.11661789873841,0.0740646452626853,0.556757985784596
30,0.95,20,0.0217391304347826,0.582952657641308,1.01139763631188,0.010035420024352,0.554058205852031
7,0.95,20,0.0217391304347826,0.581732683319929,1.00965477914421,0.0144643021586957,0.553863426252538
27,0.95,20,0.0217391304347826,0.476418759783379,1.20334768981939,0.0789012472492079,0.542301043283747
5,0.95,20,0.0217391304347826,0.531035794973962,0.99257336836382,0.0274842895735061,0.522633008571842
32,0.95,20,0.0217391304347826,0.371702511740054,0.94774877858431,0.0271467290495795,0.41800060857081
