initial_branch,trial_id,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_LLR,chain_LFOR,chain_NVOR,chain_CRI,initial_branch_weight,num_trials_for_initial_branch,sample_weight,sample_weight_source
1,1,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
1,2,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
1,3,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
1,4,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
1,5,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
2,1,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
2,2,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
2,3,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
2,4,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
2,5,0.3,NaN,NaN,0.3,0,NaN,NaN,0.3,0,NaN,NaN,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
3,1,0.53063110886552,2.25386481577784,0.0965206303133508,0.53063110886552,1.25386481577784,0.0965206303133508,0.58845575453755,0.53063110886552,1.25386481577784,0.0965206303133508,0.58845575453755,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
3,2,0.497104759498771,2.51482268531131,0.0965206303133508,0.497104759498771,1.51482268531131,0.0965206303133508,0.620531518824195,0.497104759498771,1.51482268531131,0.0965206303133508,0.620531518824195,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
3,3,0.654777646488856,2.25386481577784,0.0965206303133508,0.654777646488856,1.25386481577784,0.0965206303133508,0.662943677111552,0.654777646488856,1.25386481577784,0.0965206303133508,0.662943677111552,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
3,4,0.53063110886552,2.25386481577784,0.0965206303133508,0.53063110886552,1.25386481577784,0.0965206303133508,0.58845575453755,0.53063110886552,1.25386481577784,0.0965206303133508,0.58845575453755,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
3,5,0.497104759498771,2.51482268531131,0.0965206303133508,0.497104759498771,1.51482268531131,0.0965206303133508,0.620531518824195,0.497104759498771,1.51482268531131,0.0965206303133508,0.620531518824195,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
4,1,0.52618627712764,2.42007212601408,0.0313310651383001,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
4,2,0.52470567919632,2.42007212601408,0.0313310651383001,0.52470567919632,1.42007212601408,0.0313310651383001,0.605104045748268,0.52470567919632,1.42007212601408,0.0313310651383001,0.605104045748268,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
4,3,0.52618627712764,2.42007212601408,0.0313310651383001,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
4,4,0.52618627712764,2.42007212601408,0.0313310651383001,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
4,5,0.52618627712764,2.42007212601408,0.0313310651383001,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706,0.0217391304347826,5,0.00434782608695652,uniform_chain_weight
