initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
1,0.95,5,0.0229583813816962,0.3,0,NaN,NaN
2,0.95,5,0.0305063423838977,0.3,0,NaN,NaN
16,0.95,5,0.00120557710451829,0.3,0,NaN,NaN
17,0.95,5,0.0359052311563057,0.3,0,NaN,NaN
46,0.95,5,0.0217003878813293,0.604969756468822,1.92798037850933,0.028085956593092,0.754195120901778
45,0.95,5,0.0236922109235769,0.613794184096204,1.71943006695955,0.104255676122776,0.733013659074188
25,0.95,5,0.0245308732571548,0.754977990895762,1.12977690482691,0.205594221639599,0.720061019830759
3,0.95,5,0.0198133976307789,0.654777646488856,1.51482268531131,0.0965206303133508,0.715135251018246
40,0.95,5,0.0256840339658245,0.654777646488856,1.5362874404079,0.026794401906531,0.7054829563562
6,0.95,5,0.0287241849250446,0.54759418825339,1.72258610498664,0.0677932528255381,0.68663238451447
37,0.95,5,0.026313030716008,0.58620805438879,1.62748932763039,0.0376827738255134,0.684759252924455
31,0.95,5,0.0305063423838977,0.629514744420976,1.39720761409156,0.134302448843132,0.684010859239524
44,0.95,5,0.00131040989621554,0.531035794973962,1.70908366341231,0.104529067729191,0.681344023212678
43,0.95,5,0.0250026208197924,0.531035794973962,1.70192821823581,0.103595623179523,0.679726245267444
38,0.95,5,0.0197609812349303,0.531035794973962,1.65186497685629,0.118407901067781,0.672676052569191
11,0.95,5,0.0296152636544711,0.531035794973962,1.63855455174958,0.115806677461998,0.669493722826693
28,0.95,5,0.0247929552363979,0.531035794973962,1.65438724366539,0.0917201153888324,0.667842948795222
22,0.95,5,0.0217003878813293,0.531035794973962,1.63855455174958,0.105035314205118,0.667339450175317
36,0.95,5,0.0305063423838977,0.531035794973962,1.63996171306118,0.101000467858298,0.666813913168273
9,0.95,5,0.0322884998427508,0.527217419250651,1.70131664053371,0.013232478324095,0.659240275321952
15,0.95,5,0.00120557710451829,0.531035794973962,1.63855455174958,0.0331824712769879,0.652968881589691
21,0.95,5,0.0223818010273614,0.531035794973962,1.63855455174958,0.027968796742771,0.651926146682847
18,0.95,5,0.0116888562742426,0.531035794973962,1.63855455174958,0.0239680159090687,0.651125990516107
10,0.95,5,0.0305063423838977,0.531035794973962,1.63855455174958,0.0157027334241707,0.649472934019127
8,0.95,5,0.00178215745885313,0.531035794973962,1.63855455174958,0.0101405317871577,0.648360493691725
39,0.95,5,0.0233252961526365,0.58620805438879,1.45286208849247,0.0169997122505018,0.645697192781868
34,0.95,5,0.00131040989621554,0.654777646488856,1.24523510994184,0.0171682288938275,0.645347255660447
24,0.95,5,0.0197609812349303,0.654777646488856,1.22677874202011,0.0139392749542865,0.641010191288193
14,0.95,5,0.0197609812349303,0.492620850208579,1.58498525043685,0.0832064313584385,0.629210846484205
33,0.95,5,0.00131040989621554,0.638865216021796,1.10193772029639,0.0841184129296423,0.620530356258284
26,0.95,5,0.0160394171296782,0.6768713334815,0.93969781118334,0.0810164533485349,0.610265652995275
4,0.95,5,0.0233252961526365,0.52618627712764,1.42007212601408,0.0313310651383001,0.60599240450706
42,0.95,5,0.0316070866967187,0.609848054836487,1.16957734143759,0.0147822413785361,0.602780749465117
35,0.95,5,0.0269420274661914,0.435215686023699,1.46354208954401,0.162589314805687,0.586355692484159
41,0.95,5,0.02395429290282,0.58620805438879,1.09027177365985,0.0160281935071197,0.572984826066668
20,0.95,5,0.0289862669042877,0.531035794973962,1.11661789873841,0.0740646452626853,0.556757985784596
23,0.95,5,0.0227487157983017,0.539476482316768,1.13905564203063,0.0137388647996075,0.554244790756108
7,0.95,5,0.0227487157983017,0.581732683319929,1.00965477914421,0.0144643021586957,0.553863426252538
30,0.95,5,0.0340706573016039,0.582495367135523,1.01139763631188,0.00988343584339835,0.553753434712369
29,0.95,5,0.0314498375091729,0.531035794973962,1.10257888017575,0.0333817310029896,0.545813599220125
13,0.95,5,0.026313030716008,0.531035794973962,1.10182158989305,0.0282257677660518,0.544630948516198
5,0.95,5,0.0250026208197924,0.531035794973962,0.99257336836382,0.0274842895735061,0.522633008571842
12,0.95,5,0.0137855121081874,0.435215686023699,1.09740102848591,0.067592960988369,0.494128209509075
27,0.95,5,0.000576580354334836,0.441513343768937,1.00334356648012,0.142386870187784,0.494054093594943
19,0.95,5,0.0359052311563057,0.435215686023699,1.09672017341248,0.00876079739676716,0.482225605776069
32,0.95,5,0.0269944438620401,0.371702511740054,0.94774877858431,0.0932217922074438,0.431215621202383
