initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
1,1,1,2,1,39,0.107141961901023,0.0001,0.947077509664361,0
1,1,1,3,2,3,1.20737865633305,1,0.167770970289712,1
1,1,1,4,2,25,0.168288877194611,0.0001,0.21974637570249,0
1,1,1,5,2,30,0.586819106386878,0.0001,0.287252781494014,0
1,1,1,6,3,4,0.425098498346328,0.0001,0.104141867102996,0
1,1,1,7,3,18,0.176836371362973,0.0001,0.0711452267337908,0
1,1,1,8,4,5,0.133073066126861,0.0001,0.501642818670789,0
1,1,1,9,4,14,0.488671167382963,0.0001,0.808429241105173,0
1,1,1,10,5,6,0.597052529536694,0.0001,0.0643687105025803,0
1,1,1,11,5,8,0.707044149785585,0.0001,0.269723873384041,0
1,1,1,12,6,7,0.817595075510679,0.00888874021758397,0.259281127130561,0
1,1,1,13,6,11,0.700541470298661,0.0001,0.462935764514544,0
1,1,1,14,6,31,0.68555790995007,0.0001,0.879286300246613,0
1,1,1,15,7,8,0.535855240327472,0.0001,0.816301472305733,0
1,1,1,16,8,9,0.66107870689182,0.0001,0.206821647288256,0
1,1,1,17,9,39,0.637430244032965,0.0001,0.207799682383354,0
1,1,1,18,10,11,0.593220494551851,0.0001,0.711922651806709,0
1,1,1,19,10,13,0.480769845545301,0.0001,0.28443379458984,0
1,1,1,20,10,32,0.763171517263962,0.0001,0.696500198808592,0
1,1,1,21,12,11,0.0825947748307179,0.0001,0.503733882592069,0
1,1,1,22,12,13,0.0979559554917445,0.0001,0.655614841147796,0
1,1,1,23,13,14,0.450028756544877,0.0001,0.623374882083086,0
1,1,1,24,14,15,0.0637199037631471,0.0001,0.155317707442154,0
1,1,1,25,15,16,0.527987074564899,0.0001,0.52894515397785,0
1,1,1,26,16,17,0.224188385757482,0.0001,0.246451107974866,0
1,1,1,27,16,19,0.792304415660823,0.0001,0.116488994240136,0
1,1,1,28,16,21,0.497335788311521,0.0001,0.651304258664072,0
1,1,1,29,16,24,0.100492436525663,0.0001,0.89726864228207,0
1,1,1,30,17,18,0.153790436491154,0.0001,0.224642804451432,0
1,1,1,31,17,27,0.113215450703272,0.0001,0.27873012227652,0
1,1,1,32,19,20,0.141943026366207,0.0001,0.344351526922499,0
1,1,1,33,19,33,0.683047125373338,0.0001,0.846418109204633,0
1,1,1,34,20,34,0.645586950973997,0.0001,0.637035251917216,0
1,1,1,35,21,22,0.630228301572731,0.0001,0.807883947108997,0
1,1,1,36,22,23,0.142182566863616,0.0001,0.725160674369531,0
1,1,1,37,22,35,0.672773653229193,0.0001,0.29893111856515,0
1,1,1,38,23,24,0.555008381634955,0.0001,0.862056806291439,0
1,1,1,39,23,36,0.629503619628365,0.0001,0.291938793150478,0
1,1,1,40,25,26,0.426824718498171,0.0001,0.620604819523615,0
1,1,1,41,25,37,0.62766600526477,0.0001,0.163290239030076,0
1,1,1,42,26,27,0.40211631342871,0.0001,0.461904997768522,0
1,1,1,43,26,28,0.0962558043315192,0.0001,0.901782380542035,0
1,1,1,44,26,29,0.16415764482668,0.0001,0.933878854174965,0
1,1,1,45,28,29,0.402730119588107,0.0001,0.82062212247485,0
1,1,1,46,29,38,0.508799148396148,0.0001,0.260715083597364,0
1,1,2,2,1,39,0.107141961901022,0.0001,0.721014733829682,0
1,1,2,4,2,25,1.03225305611375,0.245138752511882,0.841338713849263,0
1,1,2,5,2,30,0.57671949971455,0.0001,0.0740985352997853,0
1,1,2,6,3,4,0.0732254904433844,0.0001,0.951382678558877,0
1,1,2,7,3,18,0.702343042052688,0.0001,0.221142009938414,0
1,1,2,8,4,5,0.258539739933165,0.0001,0.194800408565788,0
1,1,2,9,4,14,0.692185228772528,0.0001,0.642268232375736,0
1,1,2,10,5,6,0.652514793262588,0.0001,0.0204185362881291,0
1,1,2,11,5,8,0.697741470327462,0.0001,0.586642692229454,0
1,1,2,12,6,7,0.824667081210153,0.0124212070644714,0.921127834242827,0
1,1,2,13,6,11,0.733405846238523,0.0001,0.974584161697346,0
1,1,2,14,6,31,0.733474422256795,0.0001,0.136461747994997,0
1,1,2,15,7,8,0.542916151785333,0.0001,0.741101172925067,0
1,1,2,16,8,9,0.670324824325934,0.0001,0.901097893347671,0
1,1,2,17,9,39,0.64348650461724,0.0001,0.121225701973294,0
1,1,2,18,10,11,0.621402452676588,0.0001,0.690681738196416,0
1,1,2,19,10,13,0.495706981961284,0.0001,0.00903141365245441,0
1,1,2,20,10,32,0.808485173935985,0.00433834438102441,0.528713344643486,0
1,1,2,21,12,11,0.0855715885505634,0.0001,0.685408299279165,0
1,1,2,22,12,13,0.0953599398552997,0.0001,0.0486334876777912,0
1,1,2,23,13,14,0.454213110723111,0.0001,0.423207908847725,0
1,1,2,24,14,15,0.14454949013795,0.0001,0.805346317134497,0
1,1,2,25,15,16,0.698319874976489,0.0001,0.916199353293787,0
1,1,2,26,16,17,0.264929678573603,0.0001,0.0585596915309827,0
1,1,2,27,16,19,0.845675424533999,0.0229148745547325,0.273140098744731,0
1,1,2,28,16,21,0.481533901014422,0.0001,0.780449253301181,0
1,1,2,29,16,24,0.154340523442741,0.0001,0.825599129787258,0
1,1,2,30,17,18,0.855442761757915,0.0277936594980787,0.696697365737433,0
1,1,2,31,17,27,0.842276619568762,0.0212171714745968,0.5520490162259,0
1,1,2,32,19,20,0.146025713704339,0.0001,0.26813821672697,0
1,1,2,33,19,33,0.707837112695808,0.0001,0.642927738447845,0
1,1,2,34,20,34,0.654790518415496,0.0001,0.765308786649966,0
1,1,2,35,21,22,0.639212119139364,0.0001,0.262664197308984,0
1,1,2,36,22,23,0.146188957926158,0.0001,0.399059873741765,0
1,1,2,37,22,35,0.695661666303015,0.0001,0.340530513132787,0
1,1,2,38,23,24,0.551169624968508,0.0001,0.8014936705967,0
1,1,2,39,23,36,0.633993523601965,0.0001,0.363567337010433,0
1,1,2,40,25,26,1.39297454377971,1,0.865074693263921,1
1,1,2,41,25,37,0.660895873334036,0.0001,0.564400757951683,0
1,1,2,42,26,27,1.3155535665388,1,0.706729635488238,1
1,1,2,43,26,28,0.167009456346446,0.0001,0.248839153232659,0
1,1,2,44,26,29,0.215441174292356,0.0001,0.847767410940122,0
1,1,2,45,28,29,0.40870097553291,0.0001,0.237067145586319,0
1,1,2,46,29,38,0.519657842294284,0.0001,0.369269206842675,0
1,1,3,2,1,39,0.107141961901022,0.0001,0.754014208326896,0
1,1,3,6,3,4,0.728411323611562,0.0001,0.316408497059037,0
1,1,3,7,3,18,0.226212884439254,0.0001,0.192539365438709,0
1,1,3,8,4,5,1.00484728540243,0.121812784310934,0.184450866092193,0
1,1,3,9,4,14,0.601308736781707,0.0001,0.218854476673358,0
1,1,3,10,5,6,0.991670916667189,0.0958396228752611,0.86744013560098,0
1,1,3,11,5,8,0.649430236134608,0.0001,0.458199652065828,0
1,1,3,12,6,7,0.868427504953629,0.0342795387243376,0.600332850745045,0
1,1,3,13,6,11,0.666205890258324,0.0001,0.212295103568016,0
1,1,3,14,6,31,1.31473819562907,1,0.554921050936025,1
1,1,3,15,7,8,0.590156695478163,0.0001,0.978392407045527,0
1,1,3,16,8,9,0.717217433715412,0.0001,0.565127019455672,0
1,1,3,17,9,39,0.679463039758128,0.0001,0.071710820438904,0
1,1,3,18,10,11,0.593922499423173,0.0001,0.706930805343207,0
1,1,3,19,10,13,0.965960124865355,0.0829970823702448,0.31451731692725,0
1,1,3,20,10,32,0.987843521511927,0.0939278389952078,0.863428460709262,0
1,1,3,21,12,11,0.0953350701135907,0.0001,0.0948200737226772,0
1,1,3,22,12,13,0.116279182746352,0.0001,0.752187556827635,0
1,1,3,23,13,14,0.974878349888504,0.0874517357693075,0.818354813260669,0
1,1,3,24,14,15,0.558205750511421,0.0001,0.37127108948605,0
1,1,3,25,15,16,0.4086166229924,0.0001,0.522510752359951,0
1,1,3,26,16,17,0.763285040114575,0.0001,0.682714698051752,0
1,1,3,27,16,19,0.919301339129793,0.0596910188953317,0.251737680786146,0
1,1,3,28,16,21,0.482370640053827,0.0001,0.442351671862379,0
1,1,3,29,16,24,0.210548818791851,0.0001,0.49455624394491,0
1,1,3,30,17,18,0.302326800101805,0.0001,0.551148255861535,0
1,1,3,31,17,27,0.484943438851886,0.0001,0.8671177379847,0
1,1,3,32,19,20,0.155748510945263,0.0001,0.163433930399617,0
1,1,3,33,19,33,0.740011744994708,0.0001,0.849849228915092,0
