initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI
1,1,5,max_depth_reached,3573.34105,0.571347879754982,2.33756978569022,0.123181960023223,7,1,0.571347879754982,6.68784892845111,2.21727528041802,2.12383356962682
1,2,5,max_depth_reached,2488.243,0.397849615380311,2.16155700590172,0.0861673140960593,7,1,0.397849615380311,6.96934203541029,1.12017508324877,1.85661319296
1,3,5,max_depth_reached,3791.758,0.606270955817103,1.76180608613709,0.179654386632445,12,1,0.606270955817103,3.80903043068543,1.25758070642712,1.37708480091277
1,4,5,max_depth_reached,2482.393,0.396914248436658,2.08308236575545,0.0440399588344047,6,1,0.396914248436658,6.49849419453268,0.484439547178452,1.63473529740422
1,5,4,load_loss_threshold,3450.27465,0.551670573355953,1.39297454377971,0.0247607979360519,7,0,1,1,1,1
1,6,5,max_depth_reached,2482.393,0.396914248436658,2.14505432874619,0.0698187271630787,7,1,0.396914248436658,8.01538030122333,0.977462180283102,2.03671704536328
1,7,5,max_depth_reached,2488.243,0.397849615380311,2.16155700590172,0.0861673140960593,7,1,0.397849615380311,6.96934203541029,1.12017508324877,1.85661319296
1,8,5,max_depth_reached,2488.243,0.397849615380311,2.16155700590172,0.0861673140960593,7,1,0.397849615380311,6.96934203541029,1.12017508324877,1.85661319296
1,9,5,max_depth_reached,2482.393,0.396914248436658,2.08308236575545,0.0440399588344047,6,1,0.396914248436658,6.49849419453268,0.484439547178452,1.63473529740422
1,10,5,max_depth_reached,2488.243,0.397849615380311,2.16155700590172,0.0861673140960593,7,1,0.397849615380311,6.96934203541029,1.12017508324877,1.85661319296
1,11,5,max_depth_reached,2488.243,0.397849615380311,2.16155700590172,0.0861673140960593,8,1,0.397849615380311,6.96934203541029,1.12017508324877,1.85661319296
1,12,5,max_depth_reached,3568.36855,0.570552817852877,2.35596307547089,0.12167002339885,8,1,0.570552817852877,8.13577845282535,2.31173044457815,2.43183347019242
1,13,5,max_depth_reached,3573.34105,0.571347879754982,2.33756978569022,0.123181960023223,8,1,0.571347879754982,6.68784892845111,2.21727528041802,2.12383356962682
1,14,5,max_depth_reached,2488.243,0.397849615380311,2.24527494303293,0.118700953730378,9,1,0.397849615380311,8.71692460123053,1.78051430595568,2.33819755066543
1,15,3,load_loss_threshold,2004.673,0.320530744791925,1.39297454377971,0.0351643048344535,5,1,0.320530744791925,1.50428490241044,0.457135962847896,0.584602619926822
1,16,4,load_loss_threshold,2479.459,0.396445125938765,1.39297454377971,0.0491573303489402,7,1,0.396445125938765,0.233733786216614,0.540730633838342,0.39275995957425
1,17,4,load_loss_threshold,2719.8325,0.434878873978092,1.39297454377971,0.0313218297702765,6,1,0.434878873978092,0.312504417959319,0.219252808391936,0.367278769657106
1,18,5,max_depth_reached,2482.393,0.396914248436658,2.14505432874619,0.0698187271630787,8,1,0.396914248436658,8.01538030122333,0.977462180283102,2.03671704536328
1,19,5,max_depth_reached,2482.393,0.396914248436658,2.08308236575545,0.0440399588344047,6,1,0.396914248436658,6.49849419453268,0.484439547178452,1.63473529740422
1,20,5,max_depth_reached,4527.967,0.723984727136674,1.49542504120441,0.0668000032212216,13,0,1,1,1,1
2,1,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,2,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,3,4,no_new_outage,923.143,0.147602982301578,1.23728293560071,0.00376716609418115,4,1,0.147602982301578,0.184252984054404,0.00376716609418115,0.126165819410664
2,4,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,5,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,6,5,max_depth_reached,3791.758,0.606270955817103,1.76180608613709,0.179654386632445,13,1,0.606270955817103,3.80903043068543,1.25758070642712,1.37708480091277
2,7,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,8,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,9,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,10,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,11,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,12,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,13,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,14,5,max_depth_reached,2488.243,0.397849615380311,2.16155700590172,0.0861673140960593,7,1,0.397849615380311,6.96934203541029,1.12017508324877,1.85661319296
2,15,5,max_depth_reached,2488.243,0.397849615380311,2.16155700590172,0.0861673140960593,7,1,0.397849615380311,6.96934203541029,1.12017508324877,1.85661319296
2,16,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,17,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,18,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,19,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
2,20,1,no_new_outage,0,0,1.04843962431702,0,1,1,0,0.0484396243170215,0,0.00968792486340431
3,1,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,2,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,3,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,4,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,5,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,6,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,7,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,8,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,9,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,10,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,11,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,12,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,13,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,14,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,15,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,16,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,17,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,18,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,19,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
3,20,1,no_new_outage,0,0,0.798889439979893,0,1,1,0,0,0,0
4,1,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,2,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,3,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,4,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,5,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,6,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,7,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,8,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,9,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,10,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,11,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,12,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,13,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,14,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,15,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,16,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,17,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,18,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,19,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
4,20,1,no_new_outage,0,0,0.786318758707219,0,1,1,0,0,0,0
5,1,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,2,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,3,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,4,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,5,2,no_new_outage,9.2,0.0014710044242057,1.06594593134701,0,2,1,0.0014710044242057,0.0659459313470052,0,0.0140717889239245
5,6,5,max_depth_reached,1982.62948,0.317006167026157,1.45580101008443,0.210671266183807,7,1,0.317006167026157,0.469899182531766,0.826803833886767,0.4495443034994
5,7,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,8,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,9,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,10,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,11,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,12,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,13,4,load_loss_threshold,2481.63,0.39679225100452,1.83967131472753,0.097637637332326,11,1,0.39679225100452,0.127118825307674,0,0.263499115664247
5,14,1,no_new_outage,0,0,1.01332027685371,0,1,1,0,0.0133202768537131,0,0.00266405537074261
5,15,2,no_new_outage,9.2,0.0014710044242057,1.06594593134701,0,2,1,0.0014710044242057,0.0659459313470052,0,0.0140717889239245
