initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
35,0.95,20,0.0269420274661914,0.761275168965644,1.96718004142574,0.240544249436925,0.898309959551919
10,0.95,20,0.0305063423838977,0.664573096927999,2.05129088839712,0.244456059502701,0.857893247736764
38,0.95,20,0.0197609812349303,0.807874030855917,1.62046354212718,0.124026512965179,0.833622429532022
12,0.95,20,0.0137855121081874,0.567053418246531,2.05129088839712,0.244456059502701,0.799381440527883
37,0.95,20,0.026313030716008,0.779813662113482,1.27027247653644,0.244456059502701,0.770833904475917
14,0.95,20,0.0197609812349303,0.750552186280326,1.16155700590172,0.147197015384209,0.712082116025382
8,0.95,20,0.00178215745885313,0.817480329313121,0.87907009393851,0.1852217650308,0.703346569381735
33,0.95,20,0.00131040989621554,0.732382163751573,1.08315012936869,0.224690397523917,0.700997403629465
39,0.95,20,0.0233252961526365,0.667981062416956,1.34770029406134,0.121434682523064,0.694615632767054
34,0.95,20,0.00131040989621554,0.648658587867731,1.36739412937095,0.159082135016608,0.69449040559815
46,0.95,20,0.0217003878813293,0.694607297780862,1.10852783765839,0.150049428097576,0.66847983181971
1,0.95,20,0.0229583813816962,0.606270955817103,1.33756978569022,0.123181960023223,0.65591292263295
23,0.95,20,0.0227487157983017,0.723218018045387,0.89473981622623,0.199992902465965,0.652877354565671
20,0.95,20,0.0289862669042877,0.653237352959517,0.91707019263046,0.17114759836167,0.609585969974136
18,0.95,20,0.0116888562742426,0.502734325408563,0.9260505788692,0.16398986267795,0.519648683554568
19,0.95,20,0.0359052311563057,0.502734325408563,0.9260505788692,0.16398986267795,0.519648683554568
15,0.95,20,0.00120557710451829,0.31277227572379,1.51631343396967,0.0709557181170506,0.505117195851618
41,0.95,20,0.02395429290282,0.453477086707716,0.9492826181234,0.185359639714695,0.499014703592249
42,0.95,20,0.0316070866967187,0.534021694117421,0.69999758759171,0.144354847276811,0.489283503444157
2,0.95,20,0.0305063423838977,0.397849615380311,1.16155700590172,0.0861673140960593,0.488254633227742
11,0.95,20,0.0296152636544711,0.567053418246531,0.57306278794949,0.154793512908786,0.485803311119574
28,0.95,20,0.0247929552363979,0.368992825655596,1.01822465787412,0.0552517578720072,0.436090978542583
5,0.95,20,0.0250026208197924,0.39679225100452,0.73214416641313,0.107508899286665,0.406005963742671
27,0.95,20,0.000576580354334836,0.353197435975332,0.72251510304853,0.24275286706394,0.404972055607693
16,0.95,20,0.00120557710451829,0.329473012665028,0.39210214900288,0,0.276104237399593
17,0.95,20,0.0359052311563057,0.32843371606097,0.3915741814747,0,0.275375065931522
13,0.95,20,0.026313030716008,0.202267905081841,0.09815464125784,0.199992902465965,0.180990251793866
32,0.95,20,0.0269944438620401,0.10872641396303,0,0,0.065235848377818
3,0.95,20,0.0198133976307789,0,0,0,0
4,0.95,20,0.0233252961526365,0,0,0,0
6,0.95,20,0.0287241849250446,0,0,0,0
7,0.95,20,0.0227487157983017,0,0,0,0
9,0.95,20,0.0322884998427508,0,0,0,0
21,0.95,20,0.0223818010273614,0,0,0,0
22,0.95,20,0.0217003878813293,0,0,0,0
24,0.95,20,0.0197609812349303,0,0,0,0
25,0.95,20,0.0245308732571548,0,0,0,0
26,0.95,20,0.0160394171296782,0,0,0,0
29,0.95,20,0.0314498375091729,0,0,0,0
30,0.95,20,0.0340706573016039,0,0,0,0
31,0.95,20,0.0305063423838977,0,0,0,0
36,0.95,20,0.0305063423838977,0,0,0,0
40,0.95,20,0.0256840339658245,0,0,0,0
43,0.95,20,0.0250026208197924,0,0,0,0
44,0.95,20,0.00131040989621554,0,0,0,0
45,0.95,20,0.0236922109235769,0,0,0,0
