initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
10,1,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
10,3,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
10,4,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
10,6,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
10,7,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
10,10,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
10,12,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
10,15,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
10,17,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
12,1,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
12,7,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
12,8,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
12,11,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
12,12,2,23,13,14,1783.8846436308,-1743.05238987012,1783.8846436308,600,2.973141072718,1,1.973141072718,360.431881038566,1,replayed_pf_result
