initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
10,0.95,20,NaN,0.00255486882540181,0.166429601133551,0.00980643249814989,0.0367801280215813
35,0.95,20,NaN,0.00252809581637106,0.0295022959785534,0.0010550862554264,0.00762833393661859
1,0.95,20,NaN,0.00204500247648423,0.00923639225005172,4.1579862184178e-05,0.00308259590833772
14,0.95,20,NaN,0.00105631012702604,0.00990945232624127,9.03763442243762e-05,0.00263375181030876
32,0.95,20,NaN,0.00437263208960502,0,0,0.00262357925376301
23,0.95,20,NaN,0.000325010928080372,0.00583472103036174,4.59675908004731e-05,0.00137114428108067
28,0.95,20,NaN,0.00129197558520735,0.00192892552392804,6.01683268551557e-06,0.00116217382244712
46,0.95,20,NaN,0.000311184748643226,0.00386195250390734,7.74028110032242e-05,0.000974581912168047
38,0.95,20,NaN,0.000873705394025658,0.00146831955624033,8.36994143626196e-06,0.000819561135950713
11,0.95,20,NaN,0.000539803948381618,0.000463073858712906,0.00041718559950737,0.000499934260673026
39,0.95,20,NaN,4.75811414712318e-05,0.00139627117398795,4.35390647923779e-05,0.000316510732638804
42,0.95,20,NaN,1.41214680298729e-06,0.0013717666662192,6.62463118663323e-08,0.000275213870588005
37,0.95,20,NaN,8.07358635459538e-05,0.000873124044829429,3.50325329158083e-05,0.00023007283367662
12,0.95,20,NaN,2.03219067101275e-05,0.000681088901093688,0.000133548433471726,0.000175120610939159
19,0.95,20,NaN,8.47612170384805e-11,0.000573744481620349,0.000105836631806986,0.000135916273542197
27,0.95,20,NaN,0.000107235544125314,0,0,6.43413264751883e-05
33,0.95,20,NaN,9.77665628644568e-06,0.000104108689018708,8.55595747657689e-06,2.83989230709244e-05
18,0.95,20,NaN,2.01231570551761e-07,0.000120405332357339,1.3724185303738e-06,2.44762891198737e-05
8,0.95,20,NaN,5.9535366683818e-06,9.17937522153488e-05,1.45672103895684e-06,2.22222166518902e-05
41,0.95,20,NaN,8.53682046105625e-06,5.22424291508835e-05,0,1.55705781068105e-05
2,0.95,20,NaN,4.86326756129005e-06,4.37534103631408e-05,0,1.16686426094022e-05
34,0.95,20,NaN,3.57226637344929e-07,5.61789128191506e-05,8.57912057708735e-07,1.16217009577788e-05
13,0.95,20,NaN,7.46411885943238e-06,0,0,4.47847131565943e-06
3,0.95,20,NaN,0,0,0,0
4,0.95,20,NaN,0,0,0,0
5,0.95,20,NaN,0,0,0,0
6,0.95,20,NaN,0,0,0,0
7,0.95,20,NaN,0,0,0,0
9,0.95,20,NaN,0,0,0,0
15,0.95,20,NaN,0,0,0,0
16,0.95,20,NaN,0,0,0,0
17,0.95,20,NaN,0,0,0,0
20,0.95,20,NaN,0,0,0,0
21,0.95,20,NaN,0,0,0,0
22,0.95,20,NaN,0,0,0,0
24,0.95,20,NaN,0,0,0,0
25,0.95,20,NaN,0,0,0,0
26,0.95,20,NaN,0,0,0,0
29,0.95,20,NaN,0,0,0,0
30,0.95,20,NaN,0,0,0,0
31,0.95,20,NaN,0,0,0,0
36,0.95,20,NaN,0,0,0,0
40,0.95,20,NaN,0,0,0,0
43,0.95,20,NaN,0,0,0,0
44,0.95,20,NaN,0,0,0,0
45,0.95,20,NaN,0,0,0,0
