initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
1,1,1,"3","1",1,0,31,1,0,1,1.13784014326359,0,0,45,1
1,1,2,"40,42","1,3",1,0,31,1,0,2,1.30434750341525,0,0,44,2
1,1,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.17763066196977,0,0,35,1
1,1,4,"16,27","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.10492491407322,2,0.017874731368943,34,2
1,1,5,"","1,3,14,16,27,40,42",12,1699.29,32,1,3573.34105,5,2.29038664932328,17,0.115689299171658,27,0
1,2,1,"3","1",1,0,31,1,0,1,1.13784014326359,0,0,45,1
1,2,2,"40,42","1,3",1,0,31,1,0,2,1.30434750341525,0,0,44,2
1,2,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.17763066196977,0,0,35,1
1,2,4,"16,17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.10492491407322,2,0.017874731368943,34,2
1,2,5,"","1,3,14,16,17,40,42",12,1087.29,32,1,2488.243,6,2.12264928439579,13,0.0818839693271938,31,0
1,3,1,"3","1",1,0,31,1,0,1,1.13784014326359,0,0,45,1
1,3,2,"4,40,42","1,3",1,0,31,1,0,2,1.30434750341525,0,0,44,3
1,3,3,"14","1,3,4,40,42",4,852.5,31,1,852.5,1,1.17763066196977,0,0,35,1
1,3,4,"","1,3,4,14,40,42",10,9.2,39,1,1400.953,2,1.10492491407322,2,0.017874731368943,34,0
1,4,1,"3","1",1,0,31,1,0,1,1.13784014326359,0,0,45,1
1,4,2,"40,42","1,3",1,0,31,1,0,2,1.30434750341525,0,0,44,2
1,4,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.17763066196977,0,0,35,1
1,4,4,"17,20","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.10492491407322,2,0.017874731368943,34,2
1,4,5,"","1,3,14,17,20,40,42",12,1081.44,35,0,3613.9441,NaN,NaN,NaN,NaN,0,0
