initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
1,1,1,3,2,3,1.13784014326359,0.720280644686157,0.167770970289712,1
1,1,2,40,25,26,1.27618570583698,1,0.865074693263921,1
1,1,2,42,26,27,1.30434750341525,1,0.706729635488238,1
1,1,3,14,6,31,1.17763066196977,0.899337978863945,0.554921050936025,1
1,1,4,16,8,9,1.06088674450861,0.37399035028876,0.361187148522848,1
1,1,4,27,16,19,0.984981058175459,0.0924980385586419,0.0139308013021382,1
1,2,1,3,2,3,1.13784014326359,0.720280644686157,0.676935109635379,1
1,2,2,40,25,26,1.27618570583698,1,0.180863823295928,1
1,2,2,42,26,27,1.30434750341525,1,0.265971005685277,1
1,2,3,14,6,31,1.17763066196977,0.899337978863945,0.0690059390342144,1
1,2,4,16,8,9,1.06088674450861,0.37399035028876,0.319707865394741,1
1,2,4,17,9,39,1.10492491407322,0.572162113329511,0.00223626495582485,1
1,3,1,3,2,3,1.13784014326359,0.720280644686157,0.0561392056528124,1
1,3,2,4,2,25,0.895222316834979,0.0476635472590718,0.0403179283266375,1
1,3,2,40,25,26,1.27618570583698,1,0.976094916808143,1
1,3,2,42,26,27,1.30434750341525,1,0.958536488209101,1
1,3,3,14,6,31,1.17763066196977,0.899337978863945,0.505412226387395,1
1,4,1,3,2,3,1.13784014326359,0.720280644686157,0.662953359286193,1
1,4,2,40,25,26,1.27618570583698,1,0.670013649723542,1
1,4,2,42,26,27,1.30434750341525,1,0.315380085246846,1
1,4,3,14,6,31,1.17763066196977,0.899337978863945,0.330644877296239,1
1,4,4,17,9,39,1.10492491407322,0.572162113329511,0.223573957819645,1
1,4,4,20,10,32,0.944208810375543,0.0721323007825836,0.0713588120652674,1
1,5,1,3,2,3,1.13784014326359,0.720280644686157,0.411319830248527,1
1,5,2,40,25,26,1.27618570583698,1,0.349927965534805,1
1,5,2,42,26,27,1.30434750341525,1,0.753425459274453,1
1,5,3,14,6,31,1.17763066196977,0.899337978863945,0.566040616065939,1
1,5,3,23,13,14,0.955612965660329,0.0778286763473344,0.0628396708118732,1
1,5,3,27,16,19,0.895367580110521,0.0477361062652053,0.00220124039046432,1
1,7,1,3,2,3,1.13784014326359,0.720280644686157,0.28180480756199,1
