initial_branch,trial_id,paper_LLR,paper_LFOR,paper_NVOR,paper_CRI,paper_valid_stage_count,paper_invalid_stage_count,paper_lfor_nvor_complete
1,1,0.00221570643205924,0.0134085693481872,3.9082173446895e-06,0.00401191937234193,5,0,1
1,2,0.00280016912624777,0.0135284442640816,5.12782993319753e-05,0.00439604598843138,5,0,1
1,3,0.000148114194501265,0.00313107199043749,3.21225741431391e-06,0.000715725366271119,4,0,1
1,4,0.00246219204804542,0.0134155650178571,6.67264427540059e-06,0.00416176276125374,4,1,1
1,5,9.17009848891899e-06,0.0133219250369864,0,0.00266988706649063,4,0,1
1,6,0,0.00100254148385161,0,0.000200508296770322,1,0,1
1,7,0.0032265126553195,0.0136158885016655,8.58329905512609e-05,0.00467625189163506,5,0,1
1,8,0.00264057885434599,0.0134957118576988,3.83436769180388e-05,0.00429115841953095,5,0,1
1,9,0,0.00100254148385161,0,0.000200508296770322,1,0,1
1,10,0.00016148393562611,0.00313381416133874,4.29586076407433e-06,0.000724512365796228,5,0,1
1,11,0,0.00100254148385161,0,0.000200508296770322,1,0,1
1,12,0.00280016912624777,0.0135284442640816,5.12782993319753e-05,0.00439604598843138,5,0,1
1,13,0.0032265126553195,0.0136158885016655,8.58329905512609e-05,0.00467625189163506,5,0,1
1,14,0,0.00100254148385161,0,0.000200508296770322,1,0,1
1,15,1.78155118811091e-05,0.0133222261820376,5.85659841795325e-08,0.00267514625673303,4,0,1
1,16,0,0.00100254148385161,0,0.000200508296770322,1,0,1
1,17,0.0032265126553195,0.0136158885016655,8.58329905512609e-05,0.00467625189163506,5,0,1
1,18,0.00223197282899408,0.0134119056312107,5.2265915781573e-06,0.00402261014195422,5,0,1
1,19,0,0.00100254148385161,0,0.000200508296770322,1,0,1
1,20,0.000140145841417888,0.00312943765917018,2.56643084126417e-06,0.000710488322853022,5,0,1
2,1,0,0,0,0,1,0,1
2,2,0,0,0,0,1,0,1
2,3,0,0,0,0,1,0,1
2,4,0,0,0,0,1,0,1
2,5,0,0,0,0,1,0,1
2,6,0,0,0,0,1,0,1
2,7,0,0,0,0,1,0,1
2,8,0,0,0,0,1,0,1
2,9,0,0,0,0,1,0,1
2,10,0,0,0,0,1,0,1
2,11,0,0,0,0,1,0,1
2,12,0,0,0,0,1,0,1
2,13,0,0,0,0,1,0,1
2,14,0,0,0,0,1,0,1
2,15,0,0,0,0,1,0,1
2,16,0,0,0,0,1,0,1
2,17,0,0,0,0,1,0,1
2,18,0,0,0,0,1,0,1
2,19,0,0,0,0,1,0,1
2,20,0,0,0,0,1,0,1
3,1,0,0,0,0,1,0,1
3,2,0,0,0,0,1,0,1
3,3,0,0,0,0,1,0,1
3,4,0,0,0,0,1,0,1
3,5,0,0,0,0,1,0,1
3,6,0,0,0,0,1,0,1
3,7,0,0,0,0,1,0,1
3,8,0,0,0,0,1,0,1
3,9,0,0,0,0,1,0,1
3,10,0,0,0,0,1,0,1
3,11,0,0,0,0,1,0,1
3,12,0,0,0,0,1,0,1
3,13,0,0,0,0,1,0,1
3,14,0,0,0,0,1,0,1
3,15,0,0,0,0,1,0,1
3,16,0,0,0,0,1,0,1
3,17,0,0,0,0,1,0,1
3,18,0,0,0,0,1,0,1
3,19,0,0,0,0,1,0,1
3,20,0,0,0,0,1,0,1
4,1,0,0,0,0,1,0,1
4,2,0,0,0,0,1,0,1
4,3,0,0,0,0,1,0,1
4,4,0,0,0,0,1,0,1
4,5,0,0,0,0,1,0,1
4,6,0,0,0,0,1,0,1
4,7,0,0,0,0,1,0,1
4,8,0,0,0,0,1,0,1
4,9,0,0,0,0,1,0,1
4,10,0,0,0,0,1,0,1
4,11,0,0,0,0,1,0,1
4,12,0,0,0,0,1,0,1
4,13,0,0,0,0,1,0,1
4,14,0,0,0,0,1,0,1
4,15,0,0,0,0,1,0,1
4,16,0,0,0,0,1,0,1
4,17,0,0,0,0,1,0,1
4,18,0,0,0,0,1,0,1
4,19,0,0,0,0,1,0,1
4,20,0,0,0,0,1,0,1
5,1,0,0,0,0,1,0,1
5,2,0,0,0,0,1,0,1
5,3,0,0,0,0,1,0,1
5,4,0,0,0,0,1,0,1
5,5,0,0,0,0,1,0,1
5,6,1.62007673103429e-05,0.000527732023024803,7.70136683988874e-06,0.000116807138359144,4,0,1
5,7,0,0,0,0,1,0,1
5,8,0,0,0,0,1,0,1
5,9,0,0,0,0,1,0,1
5,10,0,0,0,0,1,0,1
5,11,0,0,0,0,1,0,1
5,12,0,0,0,0,1,0,1
5,13,0,0,0,0,1,0,1
5,14,0,0,0,0,1,0,1
5,15,1.98428574100359e-06,2.00040470159058e-05,0,5.19138084778332e-06,2,0,1
5,16,0,0,0,0,1,0,1
5,17,0,0,0,0,1,0,1
5,18,0,0,0,0,1,0,1
5,19,0,0,0,0,1,0,1
5,20,0,0,0,0,1,0,1
6,1,0,0,0,0,1,0,1
6,2,0,0,0,0,1,0,1
6,3,0,0,0,0,1,0,1
6,4,0,0,0,0,1,0,1
6,5,0,0,0,0,1,0,1
6,6,0,0,0,0,1,0,1
6,7,0,0,0,0,1,0,1
6,8,0,0,0,0,1,0,1
6,9,0,0,0,0,1,0,1
6,10,0,0,0,0,1,0,1
6,11,0,0,0,0,1,0,1
6,12,0,0,0,0,1,0,1
6,13,0,0,0,0,1,0,1
6,14,0,0,0,0,1,0,1
6,15,0,0,0,0,1,0,1
6,16,0,0,0,0,1,0,1
6,17,0,0,0,0,1,0,1
6,18,0,0,0,0,1,0,1
6,19,0,0,0,0,1,0,1
6,20,0,0,0,0,1,0,1
7,1,0,0,0,0,1,0,1
7,2,0,0,0,0,1,0,1
7,3,0,0,0,0,1,0,1
7,4,0,0,0,0,1,0,1
7,5,0,0,0,0,1,0,1
7,6,0,0,0,0,1,0,1
7,7,0,0,0,0,1,0,1
7,8,0,0,0,0,1,0,1
7,9,0,0,0,0,1,0,1
7,10,0,0,0,0,1,0,1
7,11,0,0,0,0,1,0,1
7,12,0,0,0,0,1,0,1
7,13,0,0,0,0,1,0,1
7,14,0,0,0,0,1,0,1
7,15,0,0,0,0,1,0,1
7,16,0,0,0,0,1,0,1
7,17,0,0,0,0,1,0,1
7,18,0,0,0,0,1,0,1
7,19,0,0,0,0,1,0,1
7,20,0,0,0,0,1,0,1
8,1,0,0,0,0,1,0,1
8,2,0,0,0,0,1,0,1
8,3,0,0,0,0,1,0,1
8,4,0,0,0,0,1,0,1
8,5,0,0,0,0,1,0,1
8,6,0,0,0,0,1,0,1
8,7,0,0,0,0,1,0,1
8,8,0,2.07497082295611e-06,0,4.14994164591223e-07,2,0,1
8,9,0,0,0,0,1,0,1
8,10,0,0,0,0,1,0,1
8,11,0,0,0,0,1,0,1
8,12,0,0,0,0,1,0,1
8,13,0,0,0,0,1,0,1
