initial_branch,trial_id,stage_id,gen_index,gen_bus,gen_voltage_pu,gen_frequency_hz,p_g_q,trip_probability,generator_outage_probability_model,generator_trip_calibration_status,threshold_hit,voltage_region,frequency_region,probability_status,record_only,is_traditional,role_status,note
1,1,1,1,30,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,1,2,31,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,1,3,32,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,1,4,33,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,1,5,34,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,1,6,35,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,1,7,36,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,1,8,37,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,1,9,38,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,1,10,39,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,2,1,30,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,2,2,31,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,2,3,32,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,2,4,33,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,2,5,34,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,2,6,35,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
1,1,2,7,36,1,50,NaN,NaN,paper_threshold_record,paper_formula_structure_extracted_parameters_missing,1,forced_high_voltage,forced_high_frequency,threshold_parameters_missing,1,1,case39_original_generator_assumed_traditional,Static power flow has no dynamic frequency; nominal frequency is used for diagnostic P_G(q).
