policy_id,scenario_id,gen_bus,gen_type,PG_mw,QG_mvar,PG_change_from_11_28,is_slack,is_wind,is_conventional,assumption_status,note
proportional_conventional_redispatch,wind_speed_11_28,30,conventional,139.262097161301,39.0364288262349,0,0,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,31,conventional,677.098968574113,192.210677501653,0,1,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,32,conventional,362.081452619383,153.179608641404,0,0,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,33,conventional,352.054581623769,100.852635049502,0,0,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,34,conventional,282.980581431764,81.4340174708793,0,0,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,35,conventional,362.081452619383,82.7110029471011,0,0,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,36,conventional,311.947097641314,20.8201596903578,0,0,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,37,conventional,300.80612986841,15.2260075937194,0,0,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,38,conventional,462.350162575519,6.95986386792634,0,0,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,39,conventional,557.048388645204,48.2408259622333,0,0,0,1,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,30,wind,248.938805581395,39.0364288262349,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,31,wind,248.938805581395,192.210677501653,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,32,wind,248.938805581395,153.179608641404,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,33,wind,248.938805581395,100.852635049502,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,34,wind,248.938805581395,81.4340174708793,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,35,wind,248.938805581395,82.7110029471011,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,36,wind,248.938805581395,20.8201596903578,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,37,wind,248.938805581395,15.2260075937194,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,38,wind,248.938805581395,6.95986386792634,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
proportional_conventional_redispatch,wind_speed_11_28,39,wind,248.938805581395,48.2408259622333,0,0,1,0,diagnostic_sensitivity_not_paper_confirmed,PG_change_from_11_28 is computed in the sensitivity summary.
