initial_branch,trial_id,paper_LLR,paper_LFOR,paper_NVOR,paper_CRI,paper_valid_stage_count,paper_invalid_stage_count,paper_lfor_nvor_complete
1,1,0.00138548651184184,0.0092289882062086,6.2249481016688e-06,0.00267833453796716,5,0,1
1,2,0.00185627103808643,0.00926164845425082,3.08925615320796e-05,0.00297227082600844,5,0,1
1,3,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,4,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,5,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,6,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,7,0.00205466422495462,0.00927597948943116,4.18574236831666e-05,0.00309636591759564,4,0,1
1,8,0.00185627103808643,0.00926164845425082,3.08925615320796e-05,0.00297227082600844,5,0,1
1,9,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,10,0.000763311073180711,0.00922127198804204,0,0.00230224104151684,3,0,1
1,11,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,12,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,13,0.00205466422495462,0.00927597948943116,4.18574236831666e-05,0.00309636591759564,4,0,1
1,14,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,15,0.00155655342322798,0.00923999819624292,1.43276664212466e-05,0.00278479722646962,5,0,1
1,16,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,17,0.00205466422495462,0.00927597948943116,4.18574236831666e-05,0.00309636591759564,4,0,1
1,18,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,19,0,0.00114343443314308,0,0.000228686886628617,1,0,1
1,20,0,0.00114343443314308,0,0.000228686886628617,1,0,1
2,1,0,0,0,0,1,0,1
2,2,0,0,0,0,1,0,1
2,3,0,0,0,0,1,0,1
2,4,0,0,0,0,1,0,1
2,5,0,0,0,0,1,0,1
2,6,0,0,0,0,1,0,1
2,7,0,0,0,0,1,0,1
2,8,4.91928064751911e-06,0.000168753788251472,3.29762728985237e-07,3.6768278584603e-05,5,0,1
2,9,0,0,0,0,1,0,1
2,10,0,0,0,0,1,0,1
2,11,0,0,0,0,1,0,1
2,12,0,0,0,0,1,0,1
2,13,0,0,0,0,1,0,1
2,14,0,0,0,0,1,0,1
2,15,0,0,0,0,1,0,1
2,16,0,0,0,0,1,0,1
2,17,1.30398015043907e-05,4.42449119254733e-05,0,1.66728632877291e-05,3,0,1
2,18,0,0,0,0,1,0,1
2,19,0,0,0,0,1,0,1
2,20,0,0,0,0,1,0,1
3,1,0,0,0,0,1,0,1
3,2,0,0,0,0,1,0,1
3,3,0,0,0,0,1,0,1
3,4,0,0,0,0,1,0,1
3,5,0,0,0,0,1,0,1
3,6,0,0,0,0,1,0,1
3,7,0,0,0,0,1,0,1
3,8,0,0,0,0,1,0,1
3,9,0,0,0,0,1,0,1
3,10,0,0,0,0,1,0,1
3,11,0,0,0,0,1,0,1
3,12,0,0,0,0,1,0,1
3,13,0,0,0,0,1,0,1
3,14,0,0,0,0,1,0,1
3,15,0,0,0,0,1,0,1
3,16,0,0,0,0,1,0,1
3,17,0,0,0,0,1,0,1
3,18,0,0,0,0,1,0,1
3,19,0,0,0,0,1,0,1
3,20,0,0,0,0,1,0,1
4,1,0,0,0,0,1,0,1
4,2,0,0,0,0,1,0,1
4,3,0,0,0,0,1,0,1
4,4,0,0,0,0,1,0,1
4,5,0,0,0,0,1,0,1
4,6,0,0,0,0,1,0,1
4,7,0,0,0,0,1,0,1
4,8,0,0,0,0,1,0,1
4,9,0,0,0,0,1,0,1
4,10,0,0,0,0,1,0,1
4,11,0,0,0,0,1,0,1
4,12,0,0,0,0,1,0,1
4,13,0,0,0,0,1,0,1
4,14,0,0,0,0,1,0,1
4,15,0,0,0,0,1,0,1
4,16,0,0,0,0,1,0,1
4,17,0,0,0,0,1,0,1
4,18,0,0,0,0,1,0,1
4,19,0,0,0,0,1,0,1
4,20,0,0,0,0,1,0,1
5,1,0,0,0,0,1,0,1
5,2,0,0,0,0,1,0,1
5,3,0,0,0,0,1,0,1
5,4,0,0,0,0,1,0,1
5,5,0,0,0,0,1,0,1
5,6,0,0,0,0,1,0,1
