parameter_set_id,scenario_id,initial_branch,trial_id,stage_id,candidate_branch,line_loading_pu,L,L_rated,L_max,L_rated_factor,recorded_P_flow,recomputed_P_flow_paper,diff_P_flow,recorded_P_HF_L,recomputed_P_HF_L_paper,diff_P_HF_L,recorded_P_mis_r,recomputed_P_mis_r_paper,diff_P_mis_r,recorded_P1,recomputed_P1_paper,diff_P1,recorded_P2,recomputed_P2_paper,diff_P2,recorded_P_L,recomputed_P_L_paper,diff_P_L,below_Lrated_flag,formula_match_status,issue_type,note
high_hidden_failure,wind_speed_11_28,1,1,1,2,0.107141961901021,0.107141961901021,0.9,1,0.9,0.000582,0.000582,0,0.005,0.005,0,0.005,0.005,0,0.00057619455,0.00057619455,-1.0842021724855e-19,0.005975,0.005975,0,0.00656119455,0.00656119455,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,3,1.08619497297673,1.08619497297673,0.9,1,0.9,1,1,0,0.0254713060819734,0.0254713060819734,3.46944695195361e-17,0.0254713060819734,0.0254713060819734,3.46944695195361e-17,0.990025,0.990025,0,0.0263439495515635,0.0263439495515635,3.46944695195361e-18,1,1,0,0,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,4,0.297907850556406,0.297907850556406,0.9,1,0.9,0.000445,0.000445,0,0.005,0.005,0,0.005,0.005,0,0.000440561125,0.000440561125,5.42101086242752e-20,0.005975,0.005975,0,0.006425561125,0.006425561125,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,5,0.452325695805974,0.452325695805974,0.9,1,0.9,0.000477,0.000477,0,0.005,0.005,0,0.005,0.005,0,0.000472241925,0.000472241925,0,0.005975,0.005975,0,0.006457241925,0.006457241925,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,6,0.389241741294285,0.389241741294285,0.9,1,0.9,0.000548,0.000548,0,0.005,0.005,0,0.005,0.005,0,0.0005425337,0.0005425337,0,0.005975,0.005975,0,0.0065275337,0.0065275337,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,7,0.0835954425896956,0.0835954425896956,0.9,1,0.9,0.000434,0.000434,0,0.005,0.005,0,0.005,0.005,0,0.00042967085,0.00042967085,5.42101086242752e-20,0.005975,0.005975,0,0.00641467085,0.00641467085,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,8,0.140699001894697,0.140699001894697,0.9,1,0.9,3.4e-05,3.4e-05,0,0.005,0.005,0,0.005,0.005,0,3.366085e-05,3.366085e-05,0,0.005975,0.005975,0,0.00601866085,0.00601866085,8.67361737988404e-19,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,9,0.510138843600603,0.510138843600603,0.9,1,0.9,0.000616,0.000616,0,0.005,0.005,0,0.005,0.005,0,0.0006098554,0.0006098554,0,0.005975,0.005975,0,0.0065948554,0.0065948554,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,10,0.51923566205108,0.51923566205108,0.9,1,0.9,0.000582,0.000582,0,0.005,0.005,0,0.005,0.005,0,0.00057619455,0.00057619455,-1.0842021724855e-19,0.005975,0.005975,0,0.00656119455,0.00656119455,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,11,0.603663072264828,0.603663072264828,0.9,1,0.9,0.000565,0.000565,0,0.005,0.005,0,0.005,0.005,0,0.000559364125,0.000559364125,0,0.005975,0.005975,0,0.006544364125,0.006544364125,8.67361737988404e-19,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,12,0.713351540277933,0.713351540277933,0.9,1,0.9,0.000263,0.000263,0,0.005,0.005,0,0.005,0.005,0,0.000260376575,0.000260376575,0,0.005975,0.005975,0,0.006245376575,0.006245376575,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,13,0.747792567683895,0.747792567683895,0.9,1,0.9,0.000502,0.000502,0,0.005,0.005,0,0.005,0.005,0,0.00049699255,0.00049699255,1.0842021724855e-19,0.005975,0.005975,0,0.00648199255,0.00648199255,8.67361737988404e-19,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,14,0.543939820516747,0.543939820516747,0.9,1,0.9,0.000377,0.000377,0,0.005,0.005,0,0.005,0.005,0,0.000373239425,0.000373239425,5.42101086242752e-20,0.005975,0.005975,0,0.006358239425,0.006358239425,8.67361737988404e-19,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,15,0.435971214745289,0.435971214745289,0.9,1,0.9,2.3e-05,2.3e-05,0,0.005,0.005,0,0.005,0.005,0,2.2770575e-05,2.2770575e-05,0,0.005975,0.005975,0,0.006007770575,0.006007770575,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
high_hidden_failure,wind_speed_11_28,1,1,1,16,0.461490011911451,0.461490011911451,0.9,1,0.9,2.3e-05,2.3e-05,0,0.005,0.005,0,0.005,0.005,0,2.2770575e-05,2.2770575e-05,0,0.005975,0.005975,0,0.006007770575,0.006007770575,0,1,match,no_issue,Offline recompute sample from trace using paper_piecewise_constant_below_rated; all mismatches/selected rows plus representative rows kept.
