initial_branch,trial_id,stage_id,bus_id,voltage_pu,voltage_deviation_component,voltage_severity_component,severity_valid,replay_source
18,13,1,33,1,0,0,1,replayed_pf_result
18,13,1,34,1,0,0,1,replayed_pf_result
18,13,1,35,1,0,0,1,replayed_pf_result
18,13,1,36,1,0,0,1,replayed_pf_result
18,13,1,37,1,0,0,1,replayed_pf_result
18,13,1,38,1,0,0,1,replayed_pf_result
18,13,1,39,1,0,0,1,replayed_pf_result
18,13,2,1,1.00016357572535,0,0,1,replayed_pf_result
18,13,2,2,1.00205339581429,0,0,1,replayed_pf_result
18,13,2,3,0.975880920408956,0,0,1,replayed_pf_result
18,13,2,4,0.932409986424228,0,0,1,replayed_pf_result
18,13,2,5,0.926883321236607,0,0,1,replayed_pf_result
18,13,2,6,0.928483650470325,0,0,1,replayed_pf_result
18,13,2,7,0.919176308039369,0,0,1,replayed_pf_result
18,13,2,8,0.919722089755936,0,0,1,replayed_pf_result
18,13,2,9,0.986141301896302,0,0,1,replayed_pf_result
18,13,2,10,1.0178431,0,0,1,replayed_pf_result
18,13,2,11,0.925303442533861,0,0,1,replayed_pf_result
18,13,2,12,0.914099595371224,0,0,1,replayed_pf_result
18,13,2,13,0.935946991750965,0,0,1,replayed_pf_result
18,13,2,14,0.941251446410895,0,0,1,replayed_pf_result
18,13,2,15,0.96102404199985,0,0,1,replayed_pf_result
18,13,2,16,0.98538109905112,0,0,1,replayed_pf_result
18,13,2,17,0.985971940155322,0,0,1,replayed_pf_result
18,13,2,18,0.980706582455264,0,0,1,replayed_pf_result
18,13,2,19,1.0316209761998,0,0,1,replayed_pf_result
18,13,2,20,0.975282523638793,0,0,1,replayed_pf_result
18,13,2,21,0.981832784300371,0,0,1,replayed_pf_result
18,13,2,22,0.997465462562512,0,0,1,replayed_pf_result
18,13,2,23,0.990000202145034,0,0,1,replayed_pf_result
18,13,2,24,0.989765270605391,0,0,1,replayed_pf_result
18,13,2,25,1.01318005593092,0,0,1,replayed_pf_result
18,13,2,26,1.01137927149199,0,0,1,replayed_pf_result
18,13,2,27,0.99359594551681,0,0,1,replayed_pf_result
18,13,2,28,1.01768249727318,0,0,1,replayed_pf_result
18,13,2,29,1.01973120149224,0,0,1,replayed_pf_result
18,13,2,30,1,0,0,1,replayed_pf_result
18,13,2,31,1,0,0,1,replayed_pf_result
18,13,2,32,0.9841,0,0,1,replayed_pf_result
