initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI
1,1,4,load_loss_threshold,1940.206,0.310223001072874,1.30725559849488,0.0452847636347472,7,1,0.310223001072874,0.552018383116905,0.226423818173736,0.341822240901853
1,2,3,load_loss_threshold,2955.459,0.472553615712886,1.32109726115949,0.0574533529651701,7,0,1,1,1,1
1,3,4,load_loss_threshold,3785.6164,0.605288964428875,1.92096756945101,0.268490835783596,13,1,0.605288964428875,5.0226477889708,3.75887170097035,2.11947727664556
1,4,3,load_loss_threshold,2582.6,0.412936524560178,2.00719611203899,0,8,1,0.412936524560178,4.02878444815595,0,1.0535188043673
1,5,4,load_loss_threshold,3176.14,0.507838694771379,1.97022660351533,0.193179834433239,8,1,0.507838694771379,6.79158622460728,1.93179834433239,2.04938013065076
2,1,5,max_depth_reached,4527.967,0.723984727136674,1.37842562242857,0.0493799979475454,13,0,1,1,1,1
2,2,4,load_loss_threshold,2018.286,0.322707351664394,1.30675467823383,0.0452847636347472,8,1,0.322707351664394,0.552018383116905,0.226423818173736,0.349312851256764
2,3,4,load_loss_threshold,3339.8945,0.534021694117421,1.69720724880014,0.211842169548864,10,1,0.534021694117421,4.880450741601,2.75394820413523,1.8472928056177
2,4,4,load_loss_threshold,4761.19,0.761275168965644,1.99810135303401,0.199992902465943,14,1,0.761275168965644,0,0.999964512329715,0.656758003845329
2,5,4,load_loss_threshold,2018.286,0.322707351664394,1.18400612770564,0.0452847636347472,7,1,0.322707351664394,0.552018383116905,0.226423818173736,0.349312851256764
3,1,1,no_new_outage,0,0,0.800915706069625,0,1,1,0,0,0,0
3,2,1,no_new_outage,0,0,0.800915706069625,0,1,1,0,0,0,0
3,3,1,no_new_outage,0,0,0.800915706069625,0,1,1,0,0,0,0
3,4,1,no_new_outage,0,0,0.800915706069625,0,1,1,0,0,0,0
3,5,1,no_new_outage,0,0,0.800915706069625,0,1,1,0,0,0,0
4,1,1,no_new_outage,0,0,0.78919031442493,0,1,1,0,0,0,0
4,2,1,no_new_outage,0,0,0.78919031442493,0,1,1,0,0,0,0
4,3,1,no_new_outage,0,0,0.78919031442493,0,1,1,0,0,0,0
4,4,1,no_new_outage,0,0,0.78919031442493,0,1,1,0,0,0,0
4,5,1,no_new_outage,0,0,0.78919031442493,0,1,1,0,0,0,0
5,1,1,no_new_outage,0,0,0.910393313110238,0,1,1,0,0,0,0
5,2,1,no_new_outage,0,0,0.910393313110238,0,1,1,0,0,0,0
5,3,1,no_new_outage,0,0,0.910393313110238,0,1,1,0,0,0,0
5,4,1,no_new_outage,0,0,0.910393313110238,0,1,1,0,0,0,0
5,5,1,no_new_outage,0,0,0.910393313110238,0,1,1,0,0,0,0
6,1,4,load_loss_threshold,2114.08,0.33802402533965,1.67615471767449,0.0974053315192959,11,0,1,1,1,1
6,2,1,no_new_outage,0,0,0.787420460517462,0,1,1,0,0,0,0
6,3,1,no_new_outage,0,0,0.787420460517462,0,1,1,0,0,0,0
6,4,2,no_new_outage,0,0,0.790972551195524,0,2,1,0,0,0,0
6,5,4,load_loss_threshold,3853.363,0.616121089246798,1.6395992284345,0.226483386994589,14,1,0.616121089246798,1.9187976853035,2.0383504829513,1.16110228719904
7,1,1,no_new_outage,0,0,0.788448791064907,0,1,1,0,0,0,0
7,2,1,no_new_outage,0,0,0.788448791064907,0,1,1,0,0,0,0
