initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
35,0.95,20,0.0217391304347826,0.759037123674697,1.86408573866518,0.227589916849193,0.873757405307693
38,0.95,20,0.0217391304347826,0.759037123674697,1.86408573866518,0.227589916849193,0.873757405307693
28,0.95,20,0.0217391304347826,0.807874030855917,1.06601261338666,0.152463707924395,0.728419682775761
39,0.95,20,0.0217391304347826,0.7770613328899,1.08630255221349,0.196075308203554,0.722712371817349
37,0.95,20,0.0217391304347826,0.779813662113482,0.96333766999149,0.138662183129087,0.688288167892205
46,0.95,20,0.0217391304347826,0.694607297780862,1.01558684848087,0.111090563424203,0.642099861049532
33,0.95,20,0.0217391304347826,0.616034028169735,1.09263929611392,0.244318594485464,0.637011995021718
10,0.95,20,0.0217391304347826,0.386757442562873,1.65592435928679,0.244456059502701,0.612130549295622
23,0.95,20,0.0217391304347826,0.700291642616277,0.77667331291736,0.123048160928438,0.600119280338926
42,0.95,20,0.0217391304347826,0.617207873711072,0.9599565572136,0.179480510299898,0.598212137729343
8,0.95,20,0.0217391304347826,0.666225658474345,0.69841934367981,0.0750132296829112,0.554421909757151
34,0.95,20,0.0217391304347826,0.464755213671387,1.2382727240247,0.0832617640520649,0.543160025818185
20,0.95,20,0.0217391304347826,0.502734325408563,0.8002319460836,0.127816580403397,0.487250300542537
14,0.95,20,0.0217391304347826,0.397849615380311,1.0207036587721,0.0788924970119163,0.45862900038499
1,0.95,20,0.0217391304347826,0.396914248436658,1.0207036587721,0.0380129527780311,0.449891871372021
19,0.95,20,0.0217391304347826,0.439424373583958,0.7385255945312,0.146046135839184,0.440568970224452
11,0.95,20,0.0217391304347826,0.567053418246531,0.32770530198912,0.154793512908789,0.4367318139275
27,0.95,20,0.0217391304347826,0.348942155948854,0.59873969514984,0.113829989369796,0.35187923047324
13,0.95,20,0.0217391304347826,0.202267905081841,0.36343195909465,0.199992902465965,0.234045715361228
18,0.95,20,0.0217391304347826,0.00136387692809506,0.36126102617418,0.0230590763992707,0.0776823466715472
32,0.95,20,0.0217391304347826,0.10872641396303,0.0318259243908701,0,0.071601033255992
40,0.95,20,0.0217391304347826,0.0358157598937039,0.19916338385678,0,0.0613221327075783
2,0.95,20,0.0217391304347826,0,0,0,0
3,0.95,20,0.0217391304347826,0,0,0,0
4,0.95,20,0.0217391304347826,0,0,0,0
5,0.95,20,0.0217391304347826,0,0,0,0
6,0.95,20,0.0217391304347826,0,0,0,0
7,0.95,20,0.0217391304347826,0,0,0,0
9,0.95,20,0.0217391304347826,0,0,0,0
12,0.95,20,0.0217391304347826,0,0,0,0
15,0.95,20,0.0217391304347826,0,0,0,0
16,0.95,20,0.0217391304347826,0,0,0,0
17,0.95,20,0.0217391304347826,0,0,0,0
21,0.95,20,0.0217391304347826,0,0,0,0
22,0.95,20,0.0217391304347826,0,0,0,0
24,0.95,20,0.0217391304347826,0,0,0,0
25,0.95,20,0.0217391304347826,0,0,0,0
26,0.95,20,0.0217391304347826,0,0,0,0
29,0.95,20,0.0217391304347826,0,0,0,0
30,0.95,20,0.0217391304347826,0,0,0,0
31,0.95,20,0.0217391304347826,0,0,0,0
36,0.95,20,0.0217391304347826,0,0,0,0
41,0.95,20,0.0217391304347826,0,0,0,0
43,0.95,20,0.0217391304347826,0,0,0,0
44,0.95,20,0.0217391304347826,0,0,0,0
45,0.95,20,0.0217391304347826,0,0,0,0
