initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
1,1,1,"3","1",1,0,31,1,0,1,1.08685492457918,0,0,45,1
1,1,2,"40,42","1,3",1,0,31,1,0,2,1.29538292446344,0,0,44,2
1,1,3,"","1,3,40,42",3,852.5,31,1,852.5,1,1.08822660791697,0,0,35,0
1,2,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,3,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,4,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,5,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,6,1,"3","1",1,0,31,1,0,1,1.08685492457918,0,0,45,1
1,6,2,"40,42","1,3",1,0,31,1,0,2,1.29538292446344,0,0,44,2
1,6,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.08822660791697,0,0,35,1
1,6,4,"17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.05572502529949,2,0.0103789929039335,34,1
1,6,5,"","1,3,14,17,40,42",11,1081.44,32,1,2482.393,6,2.0207036587721,10,0.0380129527780311,32,0
1,7,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,8,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,9,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,10,1,"3","1",1,0,31,1,0,1,1.08685492457918,0,0,45,1
1,10,2,"40,42","1,3",1,0,31,1,0,2,1.29538292446344,0,0,44,2
1,10,3,"","1,3,40,42",3,852.5,31,1,852.5,1,1.08822660791697,0,0,35,0
1,11,1,"3","1",1,0,31,1,0,1,1.08685492457918,0,0,45,1
1,11,2,"30,40,42","1,3",1,0,31,1,0,2,1.29538292446344,0,0,44,3
1,11,3,"6,14","1,3,30,40,42",3,852.5,31,1,852.5,2,1.11137393319989,4,0.0333334061712877,34,2
1,11,4,"","1,3,6,14,30,40,42",11,489.2,39,1,1341.7,0,0.968898982534768,4,0.0164803955156568,31,0
1,12,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,13,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,14,1,"3","1",1,0,31,1,0,1,1.08685492457918,0,0,45,1
1,14,2,"40,42","1,3",1,0,31,1,0,2,1.29538292446344,0,0,44,2
1,14,3,"","1,3,40,42",3,852.5,31,1,852.5,1,1.08822660791697,0,0,35,0
1,15,1,"3","1",1,0,31,1,0,1,1.08685492457918,0,0,45,1
1,15,2,"40,42","1,3",1,0,31,1,0,2,1.29538292446344,0,0,44,2
1,15,3,"","1,3,40,42",3,852.5,31,1,852.5,1,1.08822660791697,0,0,35,0
1,16,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,17,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
1,18,1,"3","1",1,0,31,1,0,1,1.08685492457918,0,0,45,1
1,18,2,"40,42","1,3",1,0,31,1,0,2,1.29538292446344,0,0,44,2
1,18,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.08822660791697,0,0,35,1
1,18,4,"17","1,3,14,40,42",10,9.2,39,1,1400.953,2,1.05572502529949,2,0.0103789929039335,34,1
1,18,5,"","1,3,14,17,40,42",11,1081.44,32,1,2482.393,6,2.0207036587721,10,0.0380129527780311,32,0
1,19,1,"3","1",1,0,31,1,0,1,1.08685492457918,0,0,45,1
1,19,2,"42","1,3",1,0,31,1,0,2,1.29538292446344,0,0,44,1
1,19,3,"","1,3,42",2,852.5,31,1,852.5,1,1.08822660791697,0,0,35,0
1,20,1,"","1",1,0,31,1,0,1,1.08685492457918,0,0,45,0
2,1,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,2,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,3,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,4,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,5,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,6,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,7,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,8,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,9,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,10,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,11,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,12,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,13,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,14,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,15,1,"3","2",1,0,31,1,0,0,0.928122015602569,0,0,45,1
2,15,2,"42","2,3",1,0,31,1,0,2,1.14771311300922,0,0,44,1
2,15,3,"14","2,3,42",2,950.1,31,1,950.1,1,1.00845566804897,0,0,34,1
2,15,4,"","2,3,14,42",11,9.2,39,1,1488.793,2,1.05572502529949,2,0.0103789929039335,33,0
2,16,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,17,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,18,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,19,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
2,20,1,"","2",1,0,31,1,0,0,0.928122015602569,0,0,45,0
3,1,1,"","3",1,0,31,1,0,0,0.804449531269013,0,0,45,0
3,2,1,"","3",1,0,31,1,0,0,0.804449531269013,0,0,45,0
3,3,1,"","3",1,0,31,1,0,0,0.804449531269013,0,0,45,0
3,4,1,"","3",1,0,31,1,0,0,0.804449531269013,0,0,45,0
