initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
10,0.95,20,NaN,0.00212628923096354,0.13341038227863,0.00790793893205087,0.0295394377807142
35,0.95,20,NaN,0.00189418675790361,0.0241105399366442,0.00130950120034446,0.0062205202821399
14,0.95,20,NaN,0.001560173922446,0.00985996762657287,0.000102799006724984,0.00292865768012717
32,0.95,20,NaN,0.00421935723350091,2.41434209686634e-05,0,0.00253644302429428
1,0.95,20,NaN,0.0012057262374277,0.00707577543225787,1.43634546445409e-05,0.00214146351983711
23,0.95,20,NaN,0.000413043744084001,0.00598768668621532,6.80264642370532e-05,0.00145896887654088
28,0.95,20,NaN,0.00143551930964029,0.00243577492701304,3.35495787559955e-05,0.00135517648693798
38,0.95,20,NaN,0.000936061516679999,0.00174803392147746,4.70533907393146e-05,0.000920654372451355
42,0.95,20,NaN,0.000112889186613215,0.00229307976402909,3.18589079512427e-05,0.000532721246363996
20,0.95,20,NaN,1.1736991803387e-05,0.00175917792747344,0.000840549841745821,0.000526987748925885
46,0.95,20,NaN,0.000122190371651072,0.00139732444048604,9.48654385886841e-05,0.000371752198805588
39,0.95,20,NaN,9.07611764739453e-05,0.00119702934088748,9.72427017283504e-06,0.000295807428096429
19,0.95,20,NaN,1.79439718474939e-05,0.00116686756857769,0.000120755240252822,0.000268290944874599
11,0.95,20,NaN,0.00024823009958469,0.000201832580961899,0.000191843767022251,0.000227673329347644
37,0.95,20,NaN,9.4413773249951e-05,0.000462322189438555,0.000119158130207363,0.000172944327879154
13,0.95,20,NaN,9.14817810286314e-06,0.000546762792914384,2.76085597060199e-05,0.000120363177385799
27,0.95,20,NaN,0.000109431466369825,8.92764034086086e-06,6.84338107268265e-08,6.74580946522128e-05
33,0.95,20,NaN,1.49390420007942e-05,0.000150151146379654,1.18341279251967e-05,4.13604800614467e-05
18,0.95,20,NaN,4.10101446283482e-09,0.000174356372923733,4.75991413058829e-08,3.48832550216855e-05
8,0.95,20,NaN,7.66896457203184e-06,9.02790115993707e-05,1.80717719121107e-06,2.30186165013355e-05
34,0.95,20,NaN,1.22061066132625e-07,4.02567234206533e-05,1.02574655752952e-06,8.32973063531614e-06
40,0.95,20,NaN,1.87717593110414e-07,7.19575961792093e-07,0,2.56545748224667e-07
2,0.95,20,NaN,0,0,0,0
3,0.95,20,NaN,0,0,0,0
4,0.95,20,NaN,0,0,0,0
5,0.95,20,NaN,0,0,0,0
6,0.95,20,NaN,0,0,0,0
7,0.95,20,NaN,0,0,0,0
9,0.95,20,NaN,0,0,0,0
12,0.95,20,NaN,0,0,0,0
15,0.95,20,NaN,0,0,0,0
16,0.95,20,NaN,0,0,0,0
17,0.95,20,NaN,0,0,0,0
21,0.95,20,NaN,0,0,0,0
22,0.95,20,NaN,0,0,0,0
24,0.95,20,NaN,0,0,0,0
25,0.95,20,NaN,0,0,0,0
26,0.95,20,NaN,0,0,0,0
29,0.95,20,NaN,0,0,0,0
30,0.95,20,NaN,0,0,0,0
31,0.95,20,NaN,0,0,0,0
36,0.95,20,NaN,0,0,0,0
41,0.95,20,NaN,0,0,0,0
43,0.95,20,NaN,0,0,0,0
44,0.95,20,NaN,0,0,0,0
45,0.95,20,NaN,0,0,0,0
