branch_index,from_bus,to_bus,island_count,main_island_id,disconnected_load_mw,disconnected_generation_mw,disconnected_wind_mw,new_slack_bus,main_island_load_mw,main_island_load_share,main_island_generation_mw,main_island_gen_share,original_slack_island_id,original_slack_island_load_mw,original_slack_island_load_share,original_slack_island_generation_mw,main_island_selection_reason
1,1,2,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
2,1,39,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
3,2,3,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
4,2,25,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
5,2,30,2,1,0,396.818793184196,250.1692,31,6254.23,1,5932.76994472782,0.937307333917701,1,6254.23,1,5932.76994472782,original_slack_island_has_sufficient_load
6,3,4,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
7,3,18,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
8,4,5,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
9,4,14,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
10,5,6,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
11,5,8,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
12,6,7,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
13,6,11,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
14,6,31,2,1,9.2,928.0402,250.1692,39,6245.03,0.998528995575794,5401.54853791202,0.853380647870317,2,9.2,0.0014710044242057,928.0402,largest_load_island_selected
15,7,8,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
16,8,9,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
17,9,39,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
18,10,11,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
19,10,13,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
20,10,32,2,1,0,614.035225380134,250.1692,31,6254.23,1,5715.55351253188,0.902989712158978,1,6254.23,1,5715.55351253188,original_slack_island_has_sufficient_load
21,12,11,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
22,12,13,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
23,13,14,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
24,14,15,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
25,15,16,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
26,16,17,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
27,16,19,2,1,680,1137.5214557344,500.3384,31,5574.23,0.89127358603697,5192.06728217762,0.820285092312389,1,5574.23,0.89127358603697,5192.06728217762,original_slack_island_has_sufficient_load
28,16,21,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
29,16,24,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
30,17,18,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
31,17,27,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
32,19,20,2,1,680,534.028449732668,250.1692,31,5574.23,0.89127358603697,5795.56028817935,0.915629834441845,1,5574.23,0.89127358603697,5795.56028817935,original_slack_island_has_sufficient_load
33,19,33,2,1,0,603.493006001731,250.1692,31,6254.23,1,5726.09573191029,0.904655257870544,1,6254.23,1,5726.09573191029,original_slack_island_has_sufficient_load
34,20,34,2,1,0,534.028449732668,250.1692,31,6254.23,1,5795.56028817935,0.915629834441845,1,6254.23,1,5795.56028817935,original_slack_island_has_sufficient_load
35,21,22,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
36,22,23,1,1,0,0,0,31,6254.23,1,6329.58873791202,1,1,6254.23,1,6329.58873791202,original_slack_island_has_sufficient_load
37,22,35,2,1,0,613.7006772032,250.1692,31,6254.23,1,5715.88806070882,0.903042566805747,1,6254.23,1,5715.88806070882,original_slack_island_has_sufficient_load
