initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI
1,1,3,no_new_outage,852.5,0.136307746916887,1.28798690685651,0,3,1,0.136307746916887,0.0191785974693719,0,0.0856203676440064
1,2,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,3,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,4,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,5,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,6,3,no_new_outage,852.5,0.136307746916887,1.28798690685651,0,4,1,0.136307746916887,0.0191785974693719,0,0.0856203676440064
1,7,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,8,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,9,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,10,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,11,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,12,3,no_new_outage,852.5,0.136307746916887,1.28798690685651,0,4,1,0.136307746916887,0.0191785974693719,0,0.0856203676440064
1,13,5,max_depth_reached,3471.58405,0.55507777136434,1.49985586922423,0.118123394256263,9,0,1,1,1,1
1,14,5,max_depth_reached,3120.39755,0.498925934927241,1.53176625837768,0.144117174435186,8,0,1,1,1,1
1,15,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,16,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,17,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,18,1,no_new_outage,0,0,1.04537058279469,0,1,1,0,0.0453705827946882,0,0.00907411655893764
1,19,3,no_new_outage,852.5,0.136307746916887,1.28798690685651,0,4,1,0.136307746916887,0.0191785974693719,0,0.0856203676440064
1,20,5,max_depth_reached,4336.16,0.693316363485193,1.585055296879,0.134665819248968,11,0,1,1,1,1
2,1,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,2,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,3,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,4,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,5,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,6,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,7,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,8,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,9,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,10,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,11,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,12,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,13,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,14,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,15,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,16,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,17,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,18,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,19,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
2,20,1,no_new_outage,0,0,0.886648736245535,0,1,1,0,0,0,0
3,1,1,no_new_outage,0,0,0.806920128500989,0,1,1,0,0,0,0
3,2,1,no_new_outage,0,0,0.806920128500989,0,1,1,0,0,0,0
3,3,1,no_new_outage,0,0,0.806920128500989,0,1,1,0,0,0,0
3,4,1,no_new_outage,0,0,0.806920128500989,0,1,1,0,0,0,0
3,5,1,no_new_outage,0,0,0.806920128500989,0,1,1,0,0,0,0
3,6,1,no_new_outage,0,0,0.806920128500989,0,1,1,0,0,0,0
3,7,1,no_new_outage,0,0,0.806920128500989,0,1,1,0,0,0,0
3,8,1,no_new_outage,0,0,0.806920128500989,0,1,1,0,0,0,0
