initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
1,1,1,3,2,3,1.04537058279469,0.304167622576097,0.167770970289712,1
1,1,2,42,26,27,1.28798690685651,1,0.706729635488238,1
1,6,1,3,2,3,1.04537058279469,0.304167622576097,0.0055587641405469,1
1,6,2,40,25,26,1.11756045699856,0.629022056493517,0.267591312831423,1
1,6,2,42,26,27,1.28798690685651,1,0.0191709079010711,1
1,12,1,3,2,3,1.04537058279469,0.304167622576097,0.0462237861466978,1
1,12,2,40,25,26,1.11756045699856,0.629022056493517,0.37097912077498,1
1,12,2,42,26,27,1.28798690685651,1,0.516869048656452,1
1,13,1,3,2,3,1.04537058279469,0.304167622576097,0.116238268480532,1
1,13,2,40,25,26,1.11756045699856,0.629022056493517,0.618049357630145,1
1,13,2,42,26,27,1.28798690685651,1,0.10545643854361,1
1,13,3,14,6,31,1.01917859746937,0.186303688612174,0.111355365422898,1
1,13,4,13,6,11,1.00754867657272,0.133969044577218,0.0536109166427027,1
1,13,4,16,8,9,1.31927176770474,1,0.223614776140614,1
1,13,4,17,9,39,1.49985586922423,1,0.993427170213363,1
1,13,4,20,10,32,1.19502123037544,0.977595536689475,0.351421987096437,1
1,14,1,3,2,3,1.04537058279469,0.304167622576097,0.2130523779884,1
1,14,2,40,25,26,1.11756045699856,0.629022056493517,0.626670408357941,1
1,14,2,42,26,27,1.28798690685651,1,0.884670996886325,1
1,14,3,20,10,32,0.897862728457521,0.0489824328645319,0.0078987532714091,1
1,14,4,14,6,31,1.53176625837768,1,0.756791267602035,1
1,14,4,26,16,17,0.886856534174665,0.0434848388202453,0.0202129759410953,1
1,14,4,27,16,19,1.1470476393477,0.761714377064664,0.565430521394491,1
1,19,1,3,2,3,1.04537058279469,0.304167622576097,0.0181969696266066,1
1,19,2,40,25,26,1.11756045699856,0.629022056493517,0.454793023895676,1
1,19,2,42,26,27,1.28798690685651,1,0.21909111861576,1
1,20,1,3,2,3,1.04537058279469,0.304167622576097,0.109963434287459,1
1,20,2,42,26,27,1.28798690685651,1,0.381260039938343,1
1,20,3,27,16,19,0.877004633685425,0.0385638145258697,0.025021714920117,1
1,20,4,6,3,4,1.0294767592909,0.232645416809035,0.132552110009906,1
1,20,4,8,4,5,1.40408952184562,1,0.815004157327821,1
1,20,4,10,5,6,1.0723885740418,0.425748583188104,0.0782461103797303,1
1,20,4,14,6,31,1.585055296879,1,0.913855708577221,1
1,20,4,19,10,13,1.35499264710516,1,0.341379200247238,1
1,20,4,20,10,32,1.38334275474088,1,0.601543199851059,1
1,20,4,23,13,14,1.35479434021245,1,0.384743810620258,1
5,16,1,27,16,19,0.802936409598629,0.00156673659451522,0.000268298717065352,1
5,16,2,10,5,6,0.866053287825506,0.0330936172688403,0.0155884276058599,1
5,16,3,12,6,7,1.46404252126391,1,0.443015070598496,1
5,16,3,15,7,8,1.16633532384273,0.848508957292302,0.00466954814746268,1
5,16,3,19,10,13,1.56864253122457,1,0.181616481361682,1
5,16,3,23,13,14,1.62670632533895,1,0.946521576062815,1
5,16,4,3,2,3,1.58596353108316,1,0.687563119883086,1
8,13,1,23,13,14,0.879926077916207,0.0400230759191452,0.0108935917700762,1
8,13,2,3,2,3,1.59802382236522,1,0.760309674910853,1
8,13,2,13,6,11,1.32162020451141,1,0.789855055737072,1
8,13,3,25,15,16,1.11862349307134,0.633805718821041,0.434062483759518,1
8,13,3,31,17,27,1.18018714481829,0.910842151682294,0.875664912797308,1
