initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
1,1,1,"3","1",1,0,31,1,0,1,1.04537058279469,0,0,45,1
1,1,2,"42","1,3",1,0,31,1,0,2,1.28798690685651,0,0,44,1
1,1,3,"","1,3,42",2,852.5,31,1,852.5,1,1.01917859746937,0,0,35,0
1,2,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,3,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,4,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,5,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,6,1,"3","1",1,0,31,1,0,1,1.04537058279469,0,0,45,1
1,6,2,"40,42","1,3",1,0,31,1,0,2,1.28798690685651,0,0,44,2
1,6,3,"","1,3,40,42",3,852.5,31,1,852.5,1,1.01917859746937,0,0,35,0
1,7,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,8,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,9,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,10,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,11,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,12,1,"3","1",1,0,31,1,0,1,1.04537058279469,0,0,45,1
1,12,2,"40,42","1,3",1,0,31,1,0,2,1.28798690685651,0,0,44,2
1,12,3,"","1,3,40,42",3,852.5,31,1,852.5,1,1.01917859746937,0,0,35,0
1,13,1,"3","1",1,0,31,1,0,1,1.04537058279469,0,0,45,1
1,13,2,"40,42","1,3",1,0,31,1,0,2,1.28798690685651,0,0,44,2
1,13,3,"14","1,3,40,42",3,852.5,31,1,852.5,1,1.01917859746937,0,0,35,1
1,13,4,"13,16,17,20","1,3,14,40,42",10,9.2,39,1,1131.3265,5,1.49985586922423,14,0.118123394256263,34,4
1,13,5,"","1,3,13,14,16,17,20,40,42",13,1147.695,35,0,3471.58405,NaN,NaN,NaN,NaN,0,0
1,14,1,"3","1",1,0,31,1,0,1,1.04537058279469,0,0,45,1
1,14,2,"40,42","1,3",1,0,31,1,0,2,1.28798690685651,0,0,44,2
1,14,3,"20","1,3,40,42",3,852.5,31,1,852.5,1,1.01917859746937,0,0,35,1
1,14,4,"14,26,27","1,3,20,40,42",10,0,31,1,1122.5865,3,1.53176625837768,16,0.144117174435186,34,3
1,14,5,"","1,3,14,20,26,27,40,42",12,654.74,39,0,3120.39755,NaN,NaN,NaN,NaN,0,0
1,15,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,16,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,17,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,18,1,"","1",1,0,31,1,0,1,1.04537058279469,0,0,45,0
1,19,1,"3","1",1,0,31,1,0,1,1.04537058279469,0,0,45,1
1,19,2,"40,42","1,3",1,0,31,1,0,2,1.28798690685651,0,0,44,2
1,19,3,"","1,3,40,42",3,852.5,31,1,852.5,1,1.01917859746937,0,0,35,0
1,20,1,"3","1",1,0,31,1,0,1,1.04537058279469,0,0,45,1
1,20,2,"42","1,3",1,0,31,1,0,2,1.28798690685651,0,0,44,1
1,20,3,"27","1,3,42",2,852.5,31,1,852.5,1,1.01917859746937,0,0,35,1
1,20,4,"6,8,10,14,19,20,23","1,3,27,42",10,680,31,1,1532.5,7,1.585055296879,18,0.134665819248968,31,7
1,20,5,"","1,3,6,8,10,14,19,20,23,27,42",16,1981.63,35,0,4336.16,NaN,NaN,NaN,NaN,0,0
2,1,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,2,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,3,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,4,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,5,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,6,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,7,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,8,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,9,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,10,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,11,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,12,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,13,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,14,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,15,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,16,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,17,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,18,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,19,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
2,20,1,"","2",1,0,31,1,0,0,0.886648736245535,0,0,45,0
3,1,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,2,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,3,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,4,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,5,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,6,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,7,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,8,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,9,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,10,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,11,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,12,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,13,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,14,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,15,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,16,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,17,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,18,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,19,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
3,20,1,"","3",1,0,31,1,0,0,0.806920128500989,0,0,45,0
4,1,1,"","4",1,0,31,1,0,0,0.796867718426941,0,0,45,0
