initial_branch,trial_id,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_LLR,chain_LFOR,chain_NVOR,chain_CRI,initial_branch_weight,num_trials_for_initial_branch,sample_weight,sample_weight_source
1,1,0.136307746916887,1.28798690685651,0,0.136307746916887,0.28798690685651,0,0.139382029521434,0.136307746916887,0.28798690685651,0,0.139382029521434,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,2,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,3,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,4,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,5,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,6,0.136307746916887,1.28798690685651,0,0.136307746916887,0.28798690685651,0,0.139382029521434,0.136307746916887,0.28798690685651,0,0.139382029521434,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,7,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,8,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,9,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,10,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,11,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,12,0.136307746916887,1.28798690685651,0,0.136307746916887,0.28798690685651,0,0.139382029521434,0.136307746916887,0.28798690685651,0,0.139382029521434,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,13,0.55507777136434,1.49985586922423,0.118123394256263,0.55507777136434,0.49985586922423,0.118123394256263,0.456642515514703,0.55507777136434,0.49985586922423,0.118123394256263,0.456642515514703,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,14,0.498925934927241,1.53176625837768,0.144117174435186,0.498925934927241,0.53176625837768,0.144117174435186,0.434532247518918,0.498925934927241,0.53176625837768,0.144117174435186,0.434532247518918,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,15,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,16,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,17,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,18,0,1.04537058279469,0,0,0.04537058279469,0,0.00907411655893799,0,0.04537058279469,0,0.00907411655893799,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,19,0.136307746916887,1.28798690685651,0,0.136307746916887,0.28798690685651,0,0.139382029521434,0.136307746916887,0.28798690685651,0,0.139382029521434,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,20,0.693316363485193,1.585055296879,0.134665819248968,0.693316363485193,0.585055296879,0.134665819248968,0.559934041316709,0.693316363485193,0.585055296879,0.134665819248968,0.559934041316709,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,1,0,0.886648736245535,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,2,0,0.886648736245535,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,3,0,0.886648736245535,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,4,0,0.886648736245535,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,5,0,0.886648736245535,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,6,0,0.886648736245535,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
