initial_branch,trial_id,stage_id,initial_outage_probability,stage_transition_probability,stage_cumulative_probability,probability_source,num_selected_candidates,num_unselected_candidates,stage_load_shed_mw,base_load_mw,stage_load_shed_frac,pf_converged,severity_valid,invalid_reason,replay_source
1,1,1,0.000438,0.302832158438202,0.000132640485395932,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,1,2,0.000438,0.343719970433561,4.5591183718583e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,43,0,6254.23,0,1,1,none,replayed_pf_result
1,1,3,0.000438,0.576456582608034,2.62813379634694e-05,paper_table_4_1_initial_probability + candidate_transition_probability,0,35,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,2,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,3,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,4,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,5,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,6,1,0.000438,0.302832158438202,0.000132640485395932,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,6,2,0.000438,0.582804035777482,7.73034101962336e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,6,3,0.000438,0.576456582608034,4.45620596656678e-05,paper_table_4_1_initial_probability + candidate_transition_probability,0,35,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,7,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,8,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,9,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,10,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,11,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,12,1,0.000438,0.302832158438202,0.000132640485395932,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,12,2,0.000438,0.582804035777482,7.73034101962336e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,12,3,0.000438,0.576456582608034,4.45620596656678e-05,paper_table_4_1_initial_probability + candidate_transition_probability,0,35,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,13,1,0.000438,0.302832158438202,0.000132640485395932,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,13,2,0.000438,0.582804035777482,7.73034101962336e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,13,3,0.000438,0.131985344116249,1.02029171961094e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,13,4,0.000438,0.0879540242077537,8.97387626056316e-07,paper_table_4_1_initial_probability + candidate_transition_probability,4,30,1131.3265,6254.23,0.180889813774038,1,1,none,replayed_after_load_shedding
1,13,5,0.000438,1,8.97387626056316e-07,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,3471.58405,6254.23,0.55507777136434,0,0,nonconverged_power_flow,invalid_nonconverged
1,14,1,0.000438,0.302832158438202,0.000132640485395932,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,14,2,0.000438,0.582804035777482,7.73034101962336e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,14,3,0.000438,0.0296905618073545,2.29518167835055e-06,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,14,4,0.000438,0.0209888417356686,4.8173205001506e-08,paper_table_4_1_initial_probability + candidate_transition_probability,3,31,1122.5865,6254.23,0.179492359571042,1,1,none,replayed_after_load_shedding
1,14,5,0.000438,1,4.8173205001506e-08,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,3120.39755,6254.23,0.498925934927241,0,0,nonconverged_power_flow,invalid_nonconverged
1,15,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,16,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,17,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,18,1,0.000438,0.692777288331363,0.000303436452289137,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
1,19,1,0.000438,0.302832158438202,0.000132640485395932,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,19,2,0.000438,0.582804035777482,7.73034101962336e-05,paper_table_4_1_initial_probability + candidate_transition_probability,2,42,0,6254.23,0,1,1,none,replayed_pf_result
1,19,3,0.000438,0.576456582608034,4.45620596656678e-05,paper_table_4_1_initial_probability + candidate_transition_probability,0,35,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,20,1,0.000438,0.302832158438202,0.000132640485395932,paper_table_4_1_initial_probability + candidate_transition_probability,1,44,0,6254.23,0,1,1,none,replayed_pf_result
1,20,2,0.000438,0.343719970433561,4.5591183718583e-05,paper_table_4_1_initial_probability + candidate_transition_probability,1,43,0,6254.23,0,1,1,none,replayed_pf_result
1,20,3,0.000438,0.0231220387476367,1.0541611164917e-06,paper_table_4_1_initial_probability + candidate_transition_probability,1,34,852.5,6254.23,0.136307746916887,1,1,none,replayed_pf_result
1,20,4,0.000438,0.0790875485635612,8.33710184943553e-08,paper_table_4_1_initial_probability + candidate_transition_probability,7,24,1532.5,6254.23,0.245034160879916,1,1,none,replayed_pf_result
1,20,5,0.000438,1,8.33710184943553e-08,paper_table_4_1_initial_probability + candidate_transition_probability (no_candidate_table_transition_probability_set_to_1),0,0,4336.16,6254.23,0.693316363485193,0,0,nonconverged_power_flow,invalid_nonconverged
2,1,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,2,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,3,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,4,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,5,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,6,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,7,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,8,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,9,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,10,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,11,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,12,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,13,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,14,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,15,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,16,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,17,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,18,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,19,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
2,20,1,0.000582,0.952418869796717,0.000554307782221689,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
3,1,1,0.000378,0.99206845804332,0.000375001877140375,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
3,2,1,0.000378,0.99206845804332,0.000375001877140375,paper_table_4_1_initial_probability + candidate_transition_probability,0,45,0,6254.23,0,1,1,none,replayed_pf_result
