initial_branch,trial_id,stage_id,terminated_reason,stage_probability_mode,candidate_count,selected_candidate_count,unselected_candidate_count,selected_probability_product,unselected_probability_product,stage_transition_probability,probability_status,terminal_stage_flag,should_multiply_candidate_complements,missing_reason,selected_branch_ids,random_u_selected,candidate_probability_basis,note
1,1,1,continue,bernoulli_full_event,45,1,44,1,0.734968279153934,0.734968279153934,full_event_available,0,1,,"3","0.16777",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,1,2,continue,bernoulli_full_event,44,6,38,0.695485881832378,0.59841466739389,0.416188952653869,full_event_available,0,1,,"4,27,30,31,40,42","0.84134,0.27314,0.6967,0.55205,0.86507,0.70673",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,1,3,load_loss_threshold,bernoulli_full_event,29,0,29,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,2,1,continue,bernoulli_full_event,45,1,44,1,0.734968279153934,0.734968279153934,full_event_available,0,1,,"3","0.93983",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,2,2,continue,bernoulli_full_event,44,7,37,0.00153088634859908,0.240073676301922,0.000367525513708608,full_event_available,0,1,,"4,13,14,30,31,40,42","0.82327,0.013527,0.0061165,0.90109,0.93675,0.14321,0.97115",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,2,3,continue,bernoulli_full_event,31,6,25,0.724832865088525,0.852499569574888,0.617919705501701,full_event_available,0,1,,"9,19,20,23,25,27","0.69676,0.24363,0.21985,0.093959,0.86344,0.68376",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,2,4,load_loss_threshold,bernoulli_full_event,0,0,0,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
1,3,1,continue,bernoulli_full_event,45,1,44,1,0.734968279153934,0.734968279153934,full_event_available,0,1,,"3","0.53493",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,3,2,continue,bernoulli_full_event,44,7,37,0.00448472365872217,0.602298487825799,0.00270114227796495,full_event_available,0,1,,"4,25,27,30,31,40,42","0.32356,0.0055588,0.3978,0.88929,0.84347,0.0022363,0.79561",paper_formula,Full Bernoulli event probability uses selected probabilities and non-selected complement probabilities.
1,3,3,load_loss_threshold,bernoulli_full_event,20,0,20,NaN,NaN,1,terminal_stage_probability_one,1,0,,"","",,Terminal recording stage excluded from Bernoulli complement product.
