initial_branch,trial_id,stage_id,bus_id,voltage_pu,voltage_deviation_component,voltage_severity_component,severity_valid,replay_source
44,12,1,3,0.999456055172391,0,0,1,replayed_pf_result
44,12,1,4,0.985619097644684,0,0,1,replayed_pf_result
44,12,1,5,0.992965990408015,0,0,1,replayed_pf_result
44,12,1,6,0.997045185750653,0,0,1,replayed_pf_result
44,12,1,7,0.98449259231682,0,0,1,replayed_pf_result
44,12,1,8,0.98280542659229,0,0,1,replayed_pf_result
44,12,1,9,1.01279662035934,0,0,1,replayed_pf_result
44,12,1,10,1.01132549911685,0,0,1,replayed_pf_result
44,12,1,11,1.00528642192252,0,0,1,replayed_pf_result
44,12,1,12,0.991797257039897,0,0,1,replayed_pf_result
44,12,1,13,1.00544961332727,0,0,1,replayed_pf_result
44,12,1,14,0.995929116084178,0,0,1,replayed_pf_result
44,12,1,15,0.989482163060881,0,0,1,replayed_pf_result
44,12,1,16,1.00181217466927,0,0,1,replayed_pf_result
44,12,1,17,1.00104574266636,0,0,1,replayed_pf_result
44,12,1,18,0.999064469393542,0,0,1,replayed_pf_result
44,12,1,19,1.03765445099323,0,0,1,replayed_pf_result
44,12,1,20,0.97858466885741,0,0,1,replayed_pf_result
44,12,1,21,0.993400885785343,0,0,1,replayed_pf_result
44,12,1,22,1.00365777949274,0,0,1,replayed_pf_result
44,12,1,23,0.996416789385221,0,0,1,replayed_pf_result
44,12,1,24,1.00473684584232,0,0,1,replayed_pf_result
44,12,1,25,1.01831267981702,0,0,1,replayed_pf_result
44,12,1,26,1.00879439103618,0,0,1,replayed_pf_result
44,12,1,27,0.999203928107439,0,0,1,replayed_pf_result
44,12,1,28,1.00963227214813,0,0,1,replayed_pf_result
44,12,1,29,1.01223662643582,0,0,1,replayed_pf_result
44,12,1,30,1,0,0,1,replayed_pf_result
44,12,1,31,1,0,0,1,replayed_pf_result
44,12,1,32,1,0,0,1,replayed_pf_result
44,12,1,33,1,0,0,1,replayed_pf_result
44,12,1,34,1,0,0,1,replayed_pf_result
44,12,1,35,1,0,0,1,replayed_pf_result
44,12,1,36,1,0,0,1,replayed_pf_result
44,12,1,37,1,0,0,1,replayed_pf_result
44,12,1,38,1,0,0,1,replayed_pf_result
44,12,1,39,1,0,0,1,replayed_pf_result
44,13,1,1,1.00273241984706,0,0,1,replayed_pf_result
44,13,1,2,1.01021314252953,0,0,1,replayed_pf_result
44,13,1,3,0.999456055172391,0,0,1,replayed_pf_result
44,13,1,4,0.985619097644684,0,0,1,replayed_pf_result
44,13,1,5,0.992965990408015,0,0,1,replayed_pf_result
44,13,1,6,0.997045185750653,0,0,1,replayed_pf_result
44,13,1,7,0.98449259231682,0,0,1,replayed_pf_result
44,13,1,8,0.98280542659229,0,0,1,replayed_pf_result
44,13,1,9,1.01279662035934,0,0,1,replayed_pf_result
44,13,1,10,1.01132549911685,0,0,1,replayed_pf_result
44,13,1,11,1.00528642192252,0,0,1,replayed_pf_result
44,13,1,12,0.991797257039897,0,0,1,replayed_pf_result
44,13,1,13,1.00544961332727,0,0,1,replayed_pf_result
44,13,1,14,0.995929116084178,0,0,1,replayed_pf_result
44,13,1,15,0.989482163060881,0,0,1,replayed_pf_result
44,13,1,16,1.00181217466927,0,0,1,replayed_pf_result
44,13,1,17,1.00104574266636,0,0,1,replayed_pf_result
44,13,1,18,0.999064469393542,0,0,1,replayed_pf_result
44,13,1,19,1.03765445099323,0,0,1,replayed_pf_result
44,13,1,20,0.97858466885741,0,0,1,replayed_pf_result
44,13,1,21,0.993400885785343,0,0,1,replayed_pf_result
44,13,1,22,1.00365777949274,0,0,1,replayed_pf_result
44,13,1,23,0.996416789385221,0,0,1,replayed_pf_result
44,13,1,24,1.00473684584232,0,0,1,replayed_pf_result
44,13,1,25,1.01831267981702,0,0,1,replayed_pf_result
44,13,1,26,1.00879439103618,0,0,1,replayed_pf_result
44,13,1,27,0.999203928107439,0,0,1,replayed_pf_result
44,13,1,28,1.00963227214813,0,0,1,replayed_pf_result
44,13,1,29,1.01223662643582,0,0,1,replayed_pf_result
44,13,1,30,1,0,0,1,replayed_pf_result
44,13,1,31,1,0,0,1,replayed_pf_result
44,13,1,32,1,0,0,1,replayed_pf_result
44,13,1,33,1,0,0,1,replayed_pf_result
44,13,1,34,1,0,0,1,replayed_pf_result
44,13,1,35,1,0,0,1,replayed_pf_result
44,13,1,36,1,0,0,1,replayed_pf_result
44,13,1,37,1,0,0,1,replayed_pf_result
44,13,1,38,1,0,0,1,replayed_pf_result
44,13,1,39,1,0,0,1,replayed_pf_result
44,14,1,1,1.00273241984706,0,0,1,replayed_pf_result
44,14,1,2,1.01021314252953,0,0,1,replayed_pf_result
44,14,1,3,0.999456055172391,0,0,1,replayed_pf_result
44,14,1,4,0.985619097644684,0,0,1,replayed_pf_result
44,14,1,5,0.992965990408015,0,0,1,replayed_pf_result
44,14,1,6,0.997045185750653,0,0,1,replayed_pf_result
44,14,1,7,0.98449259231682,0,0,1,replayed_pf_result
44,14,1,8,0.98280542659229,0,0,1,replayed_pf_result
44,14,1,9,1.01279662035934,0,0,1,replayed_pf_result
44,14,1,10,1.01132549911685,0,0,1,replayed_pf_result
44,14,1,11,1.00528642192252,0,0,1,replayed_pf_result
44,14,1,12,0.991797257039897,0,0,1,replayed_pf_result
44,14,1,13,1.00544961332727,0,0,1,replayed_pf_result
44,14,1,14,0.995929116084178,0,0,1,replayed_pf_result
44,14,1,15,0.989482163060881,0,0,1,replayed_pf_result
44,14,1,16,1.00181217466927,0,0,1,replayed_pf_result
44,14,1,17,1.00104574266636,0,0,1,replayed_pf_result
44,14,1,18,0.999064469393542,0,0,1,replayed_pf_result
44,14,1,19,1.03765445099323,0,0,1,replayed_pf_result
44,14,1,20,0.97858466885741,0,0,1,replayed_pf_result
44,14,1,21,0.993400885785343,0,0,1,replayed_pf_result
44,14,1,22,1.00365777949274,0,0,1,replayed_pf_result
44,14,1,23,0.996416789385221,0,0,1,replayed_pf_result
44,14,1,24,1.00473684584232,0,0,1,replayed_pf_result
44,14,1,25,1.01831267981702,0,0,1,replayed_pf_result
44,14,1,26,1.00879439103618,0,0,1,replayed_pf_result
44,14,1,27,0.999203928107439,0,0,1,replayed_pf_result
44,14,1,28,1.00963227214813,0,0,1,replayed_pf_result
44,14,1,29,1.01223662643582,0,0,1,replayed_pf_result
44,14,1,30,1,0,0,1,replayed_pf_result
44,14,1,31,1,0,0,1,replayed_pf_result
44,14,1,32,1,0,0,1,replayed_pf_result
44,14,1,33,1,0,0,1,replayed_pf_result
44,14,1,34,1,0,0,1,replayed_pf_result
44,14,1,35,1,0,0,1,replayed_pf_result
44,14,1,36,1,0,0,1,replayed_pf_result
44,14,1,37,1,0,0,1,replayed_pf_result
44,14,1,38,1,0,0,1,replayed_pf_result
44,14,1,39,1,0,0,1,replayed_pf_result
44,15,1,1,1.00273241984706,0,0,1,replayed_pf_result
44,15,1,2,1.01021314252953,0,0,1,replayed_pf_result
44,15,1,3,0.999456055172391,0,0,1,replayed_pf_result
44,15,1,4,0.985619097644684,0,0,1,replayed_pf_result
44,15,1,5,0.992965990408015,0,0,1,replayed_pf_result
44,15,1,6,0.997045185750653,0,0,1,replayed_pf_result
44,15,1,7,0.98449259231682,0,0,1,replayed_pf_result
44,15,1,8,0.98280542659229,0,0,1,replayed_pf_result
44,15,1,9,1.01279662035934,0,0,1,replayed_pf_result
44,15,1,10,1.01132549911685,0,0,1,replayed_pf_result
44,15,1,11,1.00528642192252,0,0,1,replayed_pf_result
44,15,1,12,0.991797257039897,0,0,1,replayed_pf_result
44,15,1,13,1.00544961332727,0,0,1,replayed_pf_result
44,15,1,14,0.995929116084178,0,0,1,replayed_pf_result
44,15,1,15,0.989482163060881,0,0,1,replayed_pf_result
44,15,1,16,1.00181217466927,0,0,1,replayed_pf_result
44,15,1,17,1.00104574266636,0,0,1,replayed_pf_result
44,15,1,18,0.999064469393542,0,0,1,replayed_pf_result
44,15,1,19,1.03765445099323,0,0,1,replayed_pf_result
44,15,1,20,0.97858466885741,0,0,1,replayed_pf_result
44,15,1,21,0.993400885785343,0,0,1,replayed_pf_result
44,15,1,22,1.00365777949274,0,0,1,replayed_pf_result
44,15,1,23,0.996416789385221,0,0,1,replayed_pf_result
44,15,1,24,1.00473684584232,0,0,1,replayed_pf_result
44,15,1,25,1.01831267981702,0,0,1,replayed_pf_result
44,15,1,26,1.00879439103618,0,0,1,replayed_pf_result
44,15,1,27,0.999203928107439,0,0,1,replayed_pf_result
44,15,1,28,1.00963227214813,0,0,1,replayed_pf_result
44,15,1,29,1.01223662643582,0,0,1,replayed_pf_result
44,15,1,30,1,0,0,1,replayed_pf_result
44,15,1,31,1,0,0,1,replayed_pf_result
44,15,1,32,1,0,0,1,replayed_pf_result
44,15,1,33,1,0,0,1,replayed_pf_result
44,15,1,34,1,0,0,1,replayed_pf_result
44,15,1,35,1,0,0,1,replayed_pf_result
44,15,1,36,1,0,0,1,replayed_pf_result
44,15,1,37,1,0,0,1,replayed_pf_result
44,15,1,38,1,0,0,1,replayed_pf_result
44,15,1,39,1,0,0,1,replayed_pf_result
44,16,1,1,1.00273241984706,0,0,1,replayed_pf_result
44,16,1,2,1.01021314252953,0,0,1,replayed_pf_result
44,16,1,3,0.999456055172391,0,0,1,replayed_pf_result
44,16,1,4,0.985619097644684,0,0,1,replayed_pf_result
44,16,1,5,0.992965990408015,0,0,1,replayed_pf_result
44,16,1,6,0.997045185750653,0,0,1,replayed_pf_result
44,16,1,7,0.98449259231682,0,0,1,replayed_pf_result
44,16,1,8,0.98280542659229,0,0,1,replayed_pf_result
44,16,1,9,1.01279662035934,0,0,1,replayed_pf_result
44,16,1,10,1.01132549911685,0,0,1,replayed_pf_result
44,16,1,11,1.00528642192252,0,0,1,replayed_pf_result
44,16,1,12,0.991797257039897,0,0,1,replayed_pf_result
44,16,1,13,1.00544961332727,0,0,1,replayed_pf_result
44,16,1,14,0.995929116084178,0,0,1,replayed_pf_result
44,16,1,15,0.989482163060881,0,0,1,replayed_pf_result
44,16,1,16,1.00181217466927,0,0,1,replayed_pf_result
44,16,1,17,1.00104574266636,0,0,1,replayed_pf_result
44,16,1,18,0.999064469393542,0,0,1,replayed_pf_result
44,16,1,19,1.03765445099323,0,0,1,replayed_pf_result
44,16,1,20,0.97858466885741,0,0,1,replayed_pf_result
44,16,1,21,0.993400885785343,0,0,1,replayed_pf_result
44,16,1,22,1.00365777949274,0,0,1,replayed_pf_result
44,16,1,23,0.996416789385221,0,0,1,replayed_pf_result
44,16,1,24,1.00473684584232,0,0,1,replayed_pf_result
44,16,1,25,1.01831267981702,0,0,1,replayed_pf_result
44,16,1,26,1.00879439103618,0,0,1,replayed_pf_result
44,16,1,27,0.999203928107439,0,0,1,replayed_pf_result
44,16,1,28,1.00963227214813,0,0,1,replayed_pf_result
44,16,1,29,1.01223662643582,0,0,1,replayed_pf_result
44,16,1,30,1,0,0,1,replayed_pf_result
44,16,1,31,1,0,0,1,replayed_pf_result
44,16,1,32,1,0,0,1,replayed_pf_result
44,16,1,33,1,0,0,1,replayed_pf_result
44,16,1,34,1,0,0,1,replayed_pf_result
44,16,1,35,1,0,0,1,replayed_pf_result
44,16,1,36,1,0,0,1,replayed_pf_result
44,16,1,37,1,0,0,1,replayed_pf_result
44,16,1,38,1,0,0,1,replayed_pf_result
44,16,1,39,1,0,0,1,replayed_pf_result
44,17,1,1,1.00273241984706,0,0,1,replayed_pf_result
44,17,1,2,1.01021314252953,0,0,1,replayed_pf_result
44,17,1,3,0.999456055172391,0,0,1,replayed_pf_result
44,17,1,4,0.985619097644684,0,0,1,replayed_pf_result
44,17,1,5,0.992965990408015,0,0,1,replayed_pf_result
44,17,1,6,0.997045185750653,0,0,1,replayed_pf_result
44,17,1,7,0.98449259231682,0,0,1,replayed_pf_result
44,17,1,8,0.98280542659229,0,0,1,replayed_pf_result
44,17,1,9,1.01279662035934,0,0,1,replayed_pf_result
44,17,1,10,1.01132549911685,0,0,1,replayed_pf_result
44,17,1,11,1.00528642192252,0,0,1,replayed_pf_result
44,17,1,12,0.991797257039897,0,0,1,replayed_pf_result
44,17,1,13,1.00544961332727,0,0,1,replayed_pf_result
44,17,1,14,0.995929116084178,0,0,1,replayed_pf_result
44,17,1,15,0.989482163060881,0,0,1,replayed_pf_result
44,17,1,16,1.00181217466927,0,0,1,replayed_pf_result
44,17,1,17,1.00104574266636,0,0,1,replayed_pf_result
44,17,1,18,0.999064469393542,0,0,1,replayed_pf_result
44,17,1,19,1.03765445099323,0,0,1,replayed_pf_result
44,17,1,20,0.97858466885741,0,0,1,replayed_pf_result
44,17,1,21,0.993400885785343,0,0,1,replayed_pf_result
44,17,1,22,1.00365777949274,0,0,1,replayed_pf_result
44,17,1,23,0.996416789385221,0,0,1,replayed_pf_result
44,17,1,24,1.00473684584232,0,0,1,replayed_pf_result
44,17,1,25,1.01831267981702,0,0,1,replayed_pf_result
44,17,1,26,1.00879439103618,0,0,1,replayed_pf_result
44,17,1,27,0.999203928107439,0,0,1,replayed_pf_result
44,17,1,28,1.00963227214813,0,0,1,replayed_pf_result
44,17,1,29,1.01223662643582,0,0,1,replayed_pf_result
44,17,1,30,1,0,0,1,replayed_pf_result
44,17,1,31,1,0,0,1,replayed_pf_result
44,17,1,32,1,0,0,1,replayed_pf_result
44,17,1,33,1,0,0,1,replayed_pf_result
44,17,1,34,1,0,0,1,replayed_pf_result
44,17,1,35,1,0,0,1,replayed_pf_result
44,17,1,36,1,0,0,1,replayed_pf_result
44,17,1,37,1,0,0,1,replayed_pf_result
44,17,1,38,1,0,0,1,replayed_pf_result
44,17,1,39,1,0,0,1,replayed_pf_result
44,18,1,1,1.00273241984706,0,0,1,replayed_pf_result
44,18,1,2,1.01021314252953,0,0,1,replayed_pf_result
44,18,1,3,0.999456055172391,0,0,1,replayed_pf_result
44,18,1,4,0.985619097644684,0,0,1,replayed_pf_result
44,18,1,5,0.992965990408015,0,0,1,replayed_pf_result
44,18,1,6,0.997045185750653,0,0,1,replayed_pf_result
44,18,1,7,0.98449259231682,0,0,1,replayed_pf_result
44,18,1,8,0.98280542659229,0,0,1,replayed_pf_result
44,18,1,9,1.01279662035934,0,0,1,replayed_pf_result
44,18,1,10,1.01132549911685,0,0,1,replayed_pf_result
44,18,1,11,1.00528642192252,0,0,1,replayed_pf_result
44,18,1,12,0.991797257039897,0,0,1,replayed_pf_result
44,18,1,13,1.00544961332727,0,0,1,replayed_pf_result
44,18,1,14,0.995929116084178,0,0,1,replayed_pf_result
44,18,1,15,0.989482163060881,0,0,1,replayed_pf_result
44,18,1,16,1.00181217466927,0,0,1,replayed_pf_result
44,18,1,17,1.00104574266636,0,0,1,replayed_pf_result
44,18,1,18,0.999064469393542,0,0,1,replayed_pf_result
44,18,1,19,1.03765445099323,0,0,1,replayed_pf_result
44,18,1,20,0.97858466885741,0,0,1,replayed_pf_result
44,18,1,21,0.993400885785343,0,0,1,replayed_pf_result
44,18,1,22,1.00365777949274,0,0,1,replayed_pf_result
44,18,1,23,0.996416789385221,0,0,1,replayed_pf_result
44,18,1,24,1.00473684584232,0,0,1,replayed_pf_result
44,18,1,25,1.01831267981702,0,0,1,replayed_pf_result
44,18,1,26,1.00879439103618,0,0,1,replayed_pf_result
44,18,1,27,0.999203928107439,0,0,1,replayed_pf_result
44,18,1,28,1.00963227214813,0,0,1,replayed_pf_result
44,18,1,29,1.01223662643582,0,0,1,replayed_pf_result
44,18,1,30,1,0,0,1,replayed_pf_result
44,18,1,31,1,0,0,1,replayed_pf_result
44,18,1,32,1,0,0,1,replayed_pf_result
44,18,1,33,1,0,0,1,replayed_pf_result
44,18,1,34,1,0,0,1,replayed_pf_result
44,18,1,35,1,0,0,1,replayed_pf_result
44,18,1,36,1,0,0,1,replayed_pf_result
44,18,1,37,1,0,0,1,replayed_pf_result
44,18,1,38,1,0,0,1,replayed_pf_result
44,18,1,39,1,0,0,1,replayed_pf_result
44,19,1,1,1.00273241984706,0,0,1,replayed_pf_result
44,19,1,2,1.01021314252953,0,0,1,replayed_pf_result
44,19,1,3,0.999456055172391,0,0,1,replayed_pf_result
44,19,1,4,0.985619097644684,0,0,1,replayed_pf_result
44,19,1,5,0.992965990408015,0,0,1,replayed_pf_result
44,19,1,6,0.997045185750653,0,0,1,replayed_pf_result
44,19,1,7,0.98449259231682,0,0,1,replayed_pf_result
44,19,1,8,0.98280542659229,0,0,1,replayed_pf_result
44,19,1,9,1.01279662035934,0,0,1,replayed_pf_result
44,19,1,10,1.01132549911685,0,0,1,replayed_pf_result
44,19,1,11,1.00528642192252,0,0,1,replayed_pf_result
44,19,1,12,0.991797257039897,0,0,1,replayed_pf_result
44,19,1,13,1.00544961332727,0,0,1,replayed_pf_result
44,19,1,14,0.995929116084178,0,0,1,replayed_pf_result
44,19,1,15,0.989482163060881,0,0,1,replayed_pf_result
44,19,1,16,1.00181217466927,0,0,1,replayed_pf_result
44,19,1,17,1.00104574266636,0,0,1,replayed_pf_result
44,19,1,18,0.999064469393542,0,0,1,replayed_pf_result
44,19,1,19,1.03765445099323,0,0,1,replayed_pf_result
44,19,1,20,0.97858466885741,0,0,1,replayed_pf_result
44,19,1,21,0.993400885785343,0,0,1,replayed_pf_result
44,19,1,22,1.00365777949274,0,0,1,replayed_pf_result
44,19,1,23,0.996416789385221,0,0,1,replayed_pf_result
44,19,1,24,1.00473684584232,0,0,1,replayed_pf_result
44,19,1,25,1.01831267981702,0,0,1,replayed_pf_result
44,19,1,26,1.00879439103618,0,0,1,replayed_pf_result
44,19,1,27,0.999203928107439,0,0,1,replayed_pf_result
44,19,1,28,1.00963227214813,0,0,1,replayed_pf_result
44,19,1,29,1.01223662643582,0,0,1,replayed_pf_result
44,19,1,30,1,0,0,1,replayed_pf_result
44,19,1,31,1,0,0,1,replayed_pf_result
44,19,1,32,1,0,0,1,replayed_pf_result
44,19,1,33,1,0,0,1,replayed_pf_result
44,19,1,34,1,0,0,1,replayed_pf_result
44,19,1,35,1,0,0,1,replayed_pf_result
44,19,1,36,1,0,0,1,replayed_pf_result
44,19,1,37,1,0,0,1,replayed_pf_result
44,19,1,38,1,0,0,1,replayed_pf_result
44,19,1,39,1,0,0,1,replayed_pf_result
44,20,1,1,1.00273241984706,0,0,1,replayed_pf_result
44,20,1,2,1.01021314252953,0,0,1,replayed_pf_result
44,20,1,3,0.999456055172391,0,0,1,replayed_pf_result
44,20,1,4,0.985619097644684,0,0,1,replayed_pf_result
44,20,1,5,0.992965990408015,0,0,1,replayed_pf_result
44,20,1,6,0.997045185750653,0,0,1,replayed_pf_result
44,20,1,7,0.98449259231682,0,0,1,replayed_pf_result
44,20,1,8,0.98280542659229,0,0,1,replayed_pf_result
44,20,1,9,1.01279662035934,0,0,1,replayed_pf_result
44,20,1,10,1.01132549911685,0,0,1,replayed_pf_result
44,20,1,11,1.00528642192252,0,0,1,replayed_pf_result
44,20,1,12,0.991797257039897,0,0,1,replayed_pf_result
44,20,1,13,1.00544961332727,0,0,1,replayed_pf_result
44,20,1,14,0.995929116084178,0,0,1,replayed_pf_result
44,20,1,15,0.989482163060881,0,0,1,replayed_pf_result
44,20,1,16,1.00181217466927,0,0,1,replayed_pf_result
44,20,1,17,1.00104574266636,0,0,1,replayed_pf_result
44,20,1,18,0.999064469393542,0,0,1,replayed_pf_result
44,20,1,19,1.03765445099323,0,0,1,replayed_pf_result
44,20,1,20,0.97858466885741,0,0,1,replayed_pf_result
44,20,1,21,0.993400885785343,0,0,1,replayed_pf_result
44,20,1,22,1.00365777949274,0,0,1,replayed_pf_result
44,20,1,23,0.996416789385221,0,0,1,replayed_pf_result
44,20,1,24,1.00473684584232,0,0,1,replayed_pf_result
44,20,1,25,1.01831267981702,0,0,1,replayed_pf_result
44,20,1,26,1.00879439103618,0,0,1,replayed_pf_result
44,20,1,27,0.999203928107439,0,0,1,replayed_pf_result
44,20,1,28,1.00963227214813,0,0,1,replayed_pf_result
44,20,1,29,1.01223662643582,0,0,1,replayed_pf_result
44,20,1,30,1,0,0,1,replayed_pf_result
44,20,1,31,1,0,0,1,replayed_pf_result
44,20,1,32,1,0,0,1,replayed_pf_result
44,20,1,33,1,0,0,1,replayed_pf_result
44,20,1,34,1,0,0,1,replayed_pf_result
44,20,1,35,1,0,0,1,replayed_pf_result
44,20,1,36,1,0,0,1,replayed_pf_result
44,20,1,37,1,0,0,1,replayed_pf_result
44,20,1,38,1,0,0,1,replayed_pf_result
44,20,1,39,1,0,0,1,replayed_pf_result
45,1,1,1,1.00264330327134,0,0,1,replayed_pf_result
45,1,1,2,1.00989389694857,0,0,1,replayed_pf_result
45,1,1,3,0.999010420622225,0,0,1,replayed_pf_result
45,1,1,4,0.985220796922641,0,0,1,replayed_pf_result
45,1,1,5,0.99260126016956,0,0,1,replayed_pf_result
45,1,1,6,0.996690487979696,0,0,1,replayed_pf_result
45,1,1,7,0.984140364857766,0,0,1,replayed_pf_result
45,1,1,8,0.982458628290103,0,0,1,replayed_pf_result
45,1,1,9,1.01263327614352,0,0,1,replayed_pf_result
45,1,1,10,1.01104050676167,0,0,1,replayed_pf_result
45,1,1,11,1.0049786656857,0,0,1,replayed_pf_result
45,1,1,12,0.991477530344422,0,0,1,replayed_pf_result
45,1,1,13,1.00513467337663,0,0,1,replayed_pf_result
45,1,1,14,0.995556450307954,0,0,1,replayed_pf_result
45,1,1,15,0.989064647670832,0,0,1,replayed_pf_result
45,1,1,16,1.00138170315919,0,0,1,replayed_pf_result
45,1,1,17,1.00034674566529,0,0,1,replayed_pf_result
45,1,1,18,0.998461078350868,0,0,1,replayed_pf_result
45,1,1,19,1.03749617498081,0,0,1,replayed_pf_result
45,1,1,20,0.97849825559589,0,0,1,replayed_pf_result
45,1,1,21,0.993097343244004,0,0,1,replayed_pf_result
45,1,1,22,1.00349505179942,0,0,1,replayed_pf_result
45,1,1,23,0.996248247221762,0,0,1,replayed_pf_result
45,1,1,24,1.00434442395918,0,0,1,replayed_pf_result
45,1,1,25,1.01766810598779,0,0,1,replayed_pf_result
45,1,1,26,1.00681127342971,0,0,1,replayed_pf_result
45,1,1,27,0.997805034062999,0,0,1,replayed_pf_result
45,1,1,28,0.998492550246259,0,0,1,replayed_pf_result
45,1,1,29,1.0135555070985,0,0,1,replayed_pf_result
45,1,1,30,1,0,0,1,replayed_pf_result
45,1,1,31,1,0,0,1,replayed_pf_result
45,1,1,32,1,0,0,1,replayed_pf_result
45,1,1,33,1,0,0,1,replayed_pf_result
45,1,1,34,1,0,0,1,replayed_pf_result
45,1,1,35,1,0,0,1,replayed_pf_result
45,1,1,36,1,0,0,1,replayed_pf_result
45,1,1,37,1,0,0,1,replayed_pf_result
45,1,1,38,1,0,0,1,replayed_pf_result
