initial_branch,trial_id,stage_id,candidate_branch,loading_pu,candidate_probability,prob_model,engineering_probability,paper_formula_probability,paper_formula_status,paper_formula_missing_parameters,paper_formula_used_fallback,random_u,selected
1,1,1,2,0.107141961901021,0.00656119455,paper_formula,0.0001,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.947077509664361,0
1,1,1,3,1.08619497297673,1,paper_formula,0.487877378395299,1,computed_full_formula_3_1_to_3_6,,0,0.167770970289712,1
1,1,1,4,0.297907850556406,0.006425561125,paper_formula,0.0001,0.006425561125,computed_full_formula_3_1_to_3_6,,0,0.21974637570249,0
1,1,1,5,0.452325695805974,0.006457241925,paper_formula,0.0001,0.006457241925,computed_full_formula_3_1_to_3_6,,0,0.287252781494014,0
1,1,1,6,0.389241741294285,0.0065275337,paper_formula,0.0001,0.0065275337,computed_full_formula_3_1_to_3_6,,0,0.104141867102996,0
1,1,1,7,0.0835954425896956,0.00641467085,paper_formula,0.0001,0.00641467085,computed_full_formula_3_1_to_3_6,,0,0.0711452267337908,0
1,1,1,8,0.140699001894697,0.00601866085,paper_formula,0.0001,0.00601866085,computed_full_formula_3_1_to_3_6,,0,0.501642818670789,0
1,1,1,9,0.510138843600603,0.0065948554,paper_formula,0.0001,0.0065948554,computed_full_formula_3_1_to_3_6,,0,0.808429241105173,0
1,1,1,10,0.51923566205108,0.00656119455,paper_formula,0.0001,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.0643687105025803,0
1,1,1,11,0.603663072264828,0.006544364125,paper_formula,0.0001,0.006544364125,computed_full_formula_3_1_to_3_6,,0,0.269723873384041,0
1,1,1,12,0.713351540277933,0.006245376575,paper_formula,0.0001,0.006245376575,computed_full_formula_3_1_to_3_6,,0,0.259281127130561,0
1,1,1,13,0.747792567683895,0.00648199255,paper_formula,0.0001,0.00648199255,computed_full_formula_3_1_to_3_6,,0,0.462935764514544,0
1,1,1,14,0.543939820516747,0.006358239425,paper_formula,0.0001,0.006358239425,computed_full_formula_3_1_to_3_6,,0,0.879286300246613,0
1,1,1,15,0.435971214745289,0.006007770575,paper_formula,0.0001,0.006007770575,computed_full_formula_3_1_to_3_6,,0,0.816301472305733,0
1,1,1,16,0.461490011911451,0.006007770575,paper_formula,0.0001,0.006007770575,computed_full_formula_3_1_to_3_6,,0,0.206821647288256,0
1,1,1,17,0.439430091983496,0.006663167125,paper_formula,0.0001,0.006663167125,computed_full_formula_3_1_to_3_6,,0,0.207799682383354,0
