initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI
1,1,4,load_loss_threshold,1940.206,0.310223001072874,1.29520977327417,0.0367874844958692,7,1,0.310223001072874,0.565415455174944,0.183937422479346,0.336004376174582
1,2,4,load_loss_threshold,1940.206,0.310223001072874,1.29520977327417,0.0367874844958692,7,1,0.310223001072874,0.565415455174944,0.183937422479346,0.336004376174582
1,3,5,max_depth_reached,3573.34105,0.571347879754982,2.25652907662649,0.110549978999034,8,1,0.571347879754982,6.28264538313244,1.87934964298358,1.97520773307619
1,4,5,max_depth_reached,4527.967,0.723984727136674,1.48346747912624,0.043094912577504,13,0,1,1,1,1
1,5,5,max_depth_reached,4527.967,0.723984727136674,1.34204245233136,0.0318832268783352,13,0,1,1,1,1
1,6,4,load_loss_threshold,3176.14,0.507838694771379,1.96549302292467,0.192356970911339,8,1,0.507838694771379,6.75845116047266,1.92356970911339,2.04110739078004
1,7,4,load_loss_threshold,3285.3361,0.525298254141597,1.29520977327417,0.0425967469079535,7,0,1,1,1,1
1,8,4,load_loss_threshold,2324.206,0.371621446604938,1.34750897872165,0.190956503795533,10,1,0.371621446604938,0.695017957443293,2.48243454934193,0.858463369320008
1,9,4,load_loss_threshold,3176.14,0.507838694771379,1.96549302292467,0.192356970911339,7,1,0.507838694771379,6.75845116047266,1.92356970911339,2.04110739078004
1,10,5,max_depth_reached,4527.967,0.723984727136674,1.34204245233136,0.0318832268783352,13,0,1,1,1,1
2,1,5,max_depth_reached,4527.967,0.723984727136674,1.34204245233136,0.0318832268783352,13,0,1,1,1,1
2,2,1,no_new_outage,0,0,0.92715675498802,0,1,1,0,0,0,0
2,3,1,no_new_outage,0,0,0.92715675498802,0,1,1,0,0,0,0
2,4,4,load_loss_threshold,3176.14,0.507838694771379,1.96549302292467,0.192356970911339,7,1,0.507838694771379,6.75845116047266,1.92356970911339,2.04110739078004
2,5,1,no_new_outage,0,0,0.92715675498802,0,1,1,0,0,0,0
2,6,1,no_new_outage,0,0,0.92715675498802,0,1,1,0,0,0,0
2,7,5,max_depth_reached,4527.967,0.723984727136674,1.34204245233136,0.0318832268783352,13,0,1,1,1,1
2,8,1,no_new_outage,0,0,0.92715675498802,0,1,1,0,0,0,0
2,9,1,no_new_outage,0,0,0.92715675498802,0,1,1,0,0,0,0
2,10,1,no_new_outage,0,0,0.92715675498802,0,1,1,0,0,0,0
3,1,1,no_new_outage,0,0,0.804505271065534,0,1,1,0,0,0,0
3,2,1,no_new_outage,0,0,0.804505271065534,0,1,1,0,0,0,0
3,3,2,no_new_outage,0,0,0.811236540104611,0,2,1,0,0,0,0
3,4,1,no_new_outage,0,0,0.804505271065534,0,1,1,0,0,0,0
3,5,1,no_new_outage,0,0,0.804505271065534,0,1,1,0,0,0,0
3,6,1,no_new_outage,0,0,0.804505271065534,0,1,1,0,0,0,0
3,7,1,no_new_outage,0,0,0.804505271065534,0,1,1,0,0,0,0
3,8,1,no_new_outage,0,0,0.804505271065534,0,1,1,0,0,0,0
3,9,1,no_new_outage,0,0,0.804505271065534,0,1,1,0,0,0,0
