initial_branch,trial_id,stage_id,num_wind_units,num_probability_positive,max_p_wt_h,mean_p_wt_h,p_wt_Ek,status,mode,note
1,1,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,1,2,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,1,3,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,1,4,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,1,5,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,2,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,2,2,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,2,3,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,2,4,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,2,5,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
1,3,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
2,1,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
2,2,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
2,3,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
3,1,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
3,2,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
3,3,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
4,1,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
4,2,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
4,3,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
5,1,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
5,2,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
5,3,1,10,0,NaN,NaN,NaN,missing_probability,diagnostic_probability_only,At least one P_WT(h) is NaN; paper probability function or parameters are missing.
