initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_transition_probability,chain_probability_status,stage_probability_mode,valid_stage_probability_count,missing_stage_probability_count,initial_line_probability,total_chain_probability_actual,total_chain_probability_display
1,1,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525,0.305885678334892,full_event_available,bernoulli_full_event,3,0,0.000438,0.000133977927110683,1.33977927110683
1,2,4,load_loss_threshold,4399.573,0.703455581262601,2.23091955552938,0.119684027872825,15,0,1,1,1,1,0.00016691222019444,full_event_available,bernoulli_full_event,4,0,0.000438,7.31075524451646e-08,0.000731075524451645
1,3,3,load_loss_threshold,3300.763,0.527764888723312,1.5942042046134,0.114737826184396,9,1,0.527764888723312,1.26464922944278,1.49159174039715,0.867907127201973,0.00198525389178584,full_event_available,bernoulli_full_event,3,0,0.000438,8.69541204602197e-07,0.00869541204602197
1,4,3,load_loss_threshold,2257.573,0.360967377279057,1.61309519632778,0.110091190159425,9,1,0.360967377279057,4.29166637429443,1.3210942819131,1.33913255760894,0.00202023057142895,full_event_available,bernoulli_full_event,3,0,0.000438,8.8486099028588e-07,0.0088486099028588
1,5,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525,0.305885678334892,full_event_available,bernoulli_full_event,3,0,0.000438,0.000133977927110683,1.33977927110683
1,6,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525,0.305885678334892,full_event_available,bernoulli_full_event,3,0,0.000438,0.000133977927110683,1.33977927110683
1,7,4,load_loss_threshold,4529.5,0.724229841243446,1.78712877002078,0.07604109714124,15,0,1,1,1,1,8.26619293606737e-05,full_event_available,bernoulli_full_event,4,0,0.000438,3.62059250599751e-08,0.000362059250599751
1,8,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.143919842603161,9,1,0.325465564905672,2.25092820189633,1.43919842603161,0.93330466452899,0.0974018876360302,full_event_available,bernoulli_full_event,3,0,0.000438,4.26620267845813e-05,0.426620267845813
1,9,3,load_loss_threshold,2257.573,0.360967377279057,1.81156969817874,0.140196849779235,9,1,0.360967377279057,5.68098788725118,2.24314959646775,1.80140792311122,0.00199936633248653,full_event_available,bernoulli_full_event,3,0,0.000438,8.75722453629099e-07,0.00875722453629099
1,10,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525,0.305885678334892,full_event_available,bernoulli_full_event,3,0,0.000438,0.000133977927110683,1.33977927110683
