initial_branch,trial_id,stage_id,candidate_branch,loading_pu,candidate_probability,prob_model,engineering_probability,paper_formula_probability,paper_formula_status,paper_formula_missing_parameters,paper_formula_used_fallback,random_u,selected
1,1,1,2,0.107141961901022,0.00656119455,paper_formula,0.0001,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.947077509664361,0
1,1,1,3,1.11378700057911,1,paper_formula,0.612041502606017,1,computed_full_formula_3_1_to_3_6,,0,0.167770970289712,1
1,1,1,4,0.267838831496499,0.006425561125,paper_formula,0.0001,0.006425561125,computed_full_formula_3_1_to_3_6,,0,0.21974637570249,0
1,1,1,5,0.482914678460808,0.006457241925,paper_formula,0.0001,0.006457241925,computed_full_formula_3_1_to_3_6,,0,0.287252781494014,0
1,1,1,6,0.39674700688889,0.0065275337,paper_formula,0.0001,0.0065275337,computed_full_formula_3_1_to_3_6,,0,0.104141867102996,0
1,1,1,7,0.104218014580565,0.00641467085,paper_formula,0.0001,0.00641467085,computed_full_formula_3_1_to_3_6,,0,0.0711452267337908,0
1,1,1,8,0.137527894345013,0.00601866085,paper_formula,0.0001,0.00601866085,computed_full_formula_3_1_to_3_6,,0,0.501642818670789,0
1,1,1,9,0.50463775915523,0.0065948554,paper_formula,0.0001,0.0065948554,computed_full_formula_3_1_to_3_6,,0,0.808429241105173,0
1,1,1,10,0.537152108248599,0.00656119455,paper_formula,0.0001,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.0643687105025803,0
1,1,1,11,0.627234853611359,0.006544364125,paper_formula,0.0001,0.006544364125,computed_full_formula_3_1_to_3_6,,0,0.269723873384041,0
1,1,1,12,0.737152881895511,0.006245376575,paper_formula,0.0001,0.006245376575,computed_full_formula_3_1_to_3_6,,0,0.259281127130561,0
1,1,1,13,0.734174240617,0.00648199255,paper_formula,0.0001,0.00648199255,computed_full_formula_3_1_to_3_6,,0,0.462935764514544,0
1,1,1,14,0.575823630467119,0.006358239425,paper_formula,0.0001,0.006358239425,computed_full_formula_3_1_to_3_6,,0,0.879286300246613,0
1,1,1,15,0.458968339840337,0.006007770575,paper_formula,0.0001,0.006007770575,computed_full_formula_3_1_to_3_6,,0,0.816301472305733,0
1,1,1,16,0.507278949136806,0.006007770575,paper_formula,0.0001,0.006007770575,computed_full_formula_3_1_to_3_6,,0,0.206821647288256,0
1,1,1,17,0.484962406130411,0.006663167125,paper_formula,0.0001,0.006663167125,computed_full_formula_3_1_to_3_6,,0,0.207799682383354,0
1,1,1,18,0.611890035610778,0.006205775575,paper_formula,0.0001,0.006205775575,computed_full_formula_3_1_to_3_6,,0,0.711922651806709,0
1,1,1,19,0.47774524987524,0.006663167125,paper_formula,0.0001,0.006663167125,computed_full_formula_3_1_to_3_6,,0,0.28443379458984,0
1,1,1,20,0.771087909656627,0.006532483825,paper_formula,0.0001,0.006532483825,computed_full_formula_3_1_to_3_6,,0,0.696500198808592,0
1,1,1,21,0.0860202090901181,0.006407740675,paper_formula,0.0001,0.006407740675,computed_full_formula_3_1_to_3_6,,0,0.503733882592069,0
1,1,1,22,0.094856682643936,0.00639487035,paper_formula,0.0001,0.00639487035,computed_full_formula_3_1_to_3_6,,0,0.655614841147796,0
1,1,1,23,0.444670939232582,0.00641467085,paper_formula,0.0001,0.00641467085,computed_full_formula_3_1_to_3_6,,0,0.623374882083086,0
1,1,1,24,0.062387825189925,0.006358239425,paper_formula,0.0001,0.006358239425,computed_full_formula_3_1_to_3_6,,0,0.155317707442154,0
1,1,1,25,0.543255785126875,0.0064483317,paper_formula,0.0001,0.0064483317,computed_full_formula_3_1_to_3_6,,0,0.52894515397785,0
1,1,1,26,0.245031769577868,0.00628794765,paper_formula,0.0001,0.00628794765,computed_full_formula_3_1_to_3_6,,0,0.246451107974866,0
1,1,1,27,0.794636237069276,0.005995890275,paper_formula,0.0001,0.005995890275,computed_full_formula_3_1_to_3_6,,0,0.116488994240136,0
1,1,1,28,0.52656528710417,0.006453281825,paper_formula,0.0001,0.006453281825,computed_full_formula_3_1_to_3_6,,0,0.651304258664072,0
1,1,1,29,0.0986688794782505,0.006579015,paper_formula,0.0001,0.006579015,computed_full_formula_3_1_to_3_6,,0,0.89726864228207,0
1,1,1,30,0.201516671852419,0.00662851625,paper_formula,0.0001,0.00662851625,computed_full_formula_3_1_to_3_6,,0,0.224642804451432,0
1,1,1,31,0.0778465694844079,0.00656119455,paper_formula,0.0001,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.27873012227652,0
1,1,1,32,0.160159718595333,0.006494862875,paper_formula,0.0001,0.006494862875,computed_full_formula_3_1_to_3_6,,0,0.344351526922499,0
1,1,1,33,0.703342439809034,0.006009750625,paper_formula,0.0001,0.006009750625,computed_full_formula_3_1_to_3_6,,0,0.846418109204633,0
1,1,1,34,0.626887933877084,0.006009750625,paper_formula,0.0001,0.006009750625,computed_full_formula_3_1_to_3_6,,0,0.637035251917216,0
1,1,1,35,0.647940868524712,0.00649387285,paper_formula,0.0001,0.00649387285,computed_full_formula_3_1_to_3_6,,0,0.807883947108997,0
1,1,1,36,0.144127335056424,0.00656119455,paper_formula,0.0001,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.725160674369531,0
1,1,1,37,0.700264119215055,0.00648199255,paper_formula,0.0001,0.00648199255,computed_full_formula_3_1_to_3_6,,0,0.29893111856515,0
1,1,1,38,0.570202106468439,0.006358239425,paper_formula,0.0001,0.006358239425,computed_full_formula_3_1_to_3_6,,0,0.862056806291439,0
1,1,1,39,0.628288134439689,0.006425561125,paper_formula,0.0001,0.006425561125,computed_full_formula_3_1_to_3_6,,0,0.291938793150478,0
1,1,1,40,0.335397523006565,0.00647011225,paper_formula,0.0001,0.00647011225,computed_full_formula_3_1_to_3_6,,0,0.620604819523615,0
1,1,1,41,0.618433852927876,0.006437441425,paper_formula,0.0001,0.006437441425,computed_full_formula_3_1_to_3_6,,0,0.163290239030076,0
1,1,1,42,0.437620486435816,0.006581985075,paper_formula,0.0001,0.006581985075,computed_full_formula_3_1_to_3_6,,0,0.461904997768522,0
1,1,1,43,0.13919853258174,0.006457241925,paper_formula,0.0001,0.006457241925,computed_full_formula_3_1_to_3_6,,0,0.901782380542035,0
1,1,1,44,0.224546523838002,0.006009750625,paper_formula,0.0001,0.006009750625,computed_full_formula_3_1_to_3_6,,0,0.933878854174965,0
1,1,1,45,0.469176013124275,0.0064324913,paper_formula,0.0001,0.0064324913,computed_full_formula_3_1_to_3_6,,0,0.82062212247485,0
1,1,1,46,0.575752181726442,0.00639487035,paper_formula,0.0001,0.00639487035,computed_full_formula_3_1_to_3_6,,0,0.260715083597364,0
1,1,2,2,0.107141961901022,0.00656119455,paper_formula,0.0001,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.721014733829682,0
1,1,2,4,0.847463010389383,0.006425561125,paper_formula,0.023807773689497,0.006425561125,computed_full_formula_3_1_to_3_6,,0,0.841338713849263,0
1,1,2,5,0.47277547928008,0.006457241925,paper_formula,0.0001,0.006457241925,computed_full_formula_3_1_to_3_6,,0,0.0740985352997853,0
1,1,2,6,0.0748883868105219,0.0065275337,paper_formula,0.0001,0.0065275337,computed_full_formula_3_1_to_3_6,,0,0.951382678558877,0
1,1,2,7,0.717359336369776,0.00641467085,paper_formula,0.0001,0.00641467085,computed_full_formula_3_1_to_3_6,,0,0.221142009938414,0
1,1,2,8,0.257060312757285,0.00601866085,paper_formula,0.0001,0.00601866085,computed_full_formula_3_1_to_3_6,,0,0.194800408565788,0
1,1,2,9,0.694647387457525,0.0065948554,paper_formula,0.0001,0.0065948554,computed_full_formula_3_1_to_3_6,,0,0.642268232375736,0
1,1,2,10,0.585762345590276,0.00656119455,paper_formula,0.0001,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.0204185362881291,0
1,1,2,11,0.619126205590404,0.006544364125,paper_formula,0.0001,0.006544364125,computed_full_formula_3_1_to_3_6,,0,0.586642692229454,0
1,1,2,12,0.742985120539388,0.006245376575,paper_formula,0.0001,0.006245376575,computed_full_formula_3_1_to_3_6,,0,0.921127834242827,0
1,1,2,13,0.768837696421805,0.00648199255,paper_formula,0.0001,0.00648199255,computed_full_formula_3_1_to_3_6,,0,0.974584161697346,0
1,1,2,14,0.612859540574801,0.006358239425,paper_formula,0.0001,0.006358239425,computed_full_formula_3_1_to_3_6,,0,0.136461747994997,0
1,1,2,15,0.465023436883454,0.006007770575,paper_formula,0.0001,0.006007770575,computed_full_formula_3_1_to_3_6,,0,0.741101172925067,0
1,1,2,16,0.514863713198132,0.006007770575,paper_formula,0.0001,0.006007770575,computed_full_formula_3_1_to_3_6,,0,0.901097893347671,0
1,1,2,17,0.489063219675468,0.006663167125,paper_formula,0.0001,0.006663167125,computed_full_formula_3_1_to_3_6,,0,0.121225701973294,0
1,1,2,18,0.639535063671589,0.006205775575,paper_formula,0.0001,0.006205775575,computed_full_formula_3_1_to_3_6,,0,0.690681738196416,0
1,1,2,19,0.487352076785273,0.006663167125,paper_formula,0.0001,0.006663167125,computed_full_formula_3_1_to_3_6,,0,0.00903141365245441,0
1,1,2,20,0.806009531048383,0.006532483825,paper_formula,0.0031017607586673,0.006532483825,computed_full_formula_3_1_to_3_6,,0,0.528713344643486,0
1,1,2,21,0.0891114125885715,0.006407740675,paper_formula,0.0001,0.006407740675,computed_full_formula_3_1_to_3_6,,0,0.685408299279165,0
1,1,2,22,0.0924389523914176,0.00639487035,paper_formula,0.0001,0.00639487035,computed_full_formula_3_1_to_3_6,,0,0.0486334876777912,0
1,1,2,23,0.444691150596043,0.00641467085,paper_formula,0.0001,0.00641467085,computed_full_formula_3_1_to_3_6,,0,0.423207908847725,0
1,1,2,24,0.175275453006936,0.006358239425,paper_formula,0.0001,0.006358239425,computed_full_formula_3_1_to_3_6,,0,0.805346317134497,0
1,1,2,25,0.711979035827805,0.0064483317,paper_formula,0.0001,0.0064483317,computed_full_formula_3_1_to_3_6,,0,0.916199353293787,0
1,1,2,26,0.234611403951002,0.00628794765,paper_formula,0.0001,0.00628794765,computed_full_formula_3_1_to_3_6,,0,0.0585596915309827,0
1,1,2,27,0.839284053880009,0.005995890275,paper_formula,0.0197223849130644,0.005995890275,computed_full_formula_3_1_to_3_6,,0,0.273140098744731,0
1,1,2,28,0.510843164519578,0.006453281825,paper_formula,0.0001,0.006453281825,computed_full_formula_3_1_to_3_6,,0,0.780449253301181,0
1,1,2,29,0.144275489419506,0.006579015,paper_formula,0.0001,0.006579015,computed_full_formula_3_1_to_3_6,,0,0.825599129787258,0
1,1,2,30,0.866461541104499,0.00662851625,paper_formula,0.033297539781697,0.00662851625,computed_full_formula_3_1_to_3_6,,0,0.696697365737433,0
1,1,2,31,0.824823842593568,0.00656119455,paper_formula,0.0124995093754872,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.5520490162259,0
1,1,2,32,0.163134038491715,0.006494862875,paper_formula,0.0001,0.006494862875,computed_full_formula_3_1_to_3_6,,0,0.26813821672697,0
1,1,2,33,0.724103877975171,0.006009750625,paper_formula,0.0001,0.006009750625,computed_full_formula_3_1_to_3_6,,0,0.642927738447845,0
1,1,2,34,0.635051555814553,0.006009750625,paper_formula,0.0001,0.006009750625,computed_full_formula_3_1_to_3_6,,0,0.765308786649966,0
1,1,2,35,0.65498241539893,0.00649387285,paper_formula,0.0001,0.00649387285,computed_full_formula_3_1_to_3_6,,0,0.262664197308984,0
1,1,2,36,0.147587079950151,0.00656119455,paper_formula,0.0001,0.00656119455,computed_full_formula_3_1_to_3_6,,0,0.399059873741765,0
1,1,2,37,0.719349513376569,0.00648199255,paper_formula,0.0001,0.00648199255,computed_full_formula_3_1_to_3_6,,0,0.340530513132787,0
1,1,2,38,0.566123685769561,0.006358239425,paper_formula,0.0001,0.006358239425,computed_full_formula_3_1_to_3_6,,0,0.8014936705967,0
1,1,2,39,0.632018302532004,0.006425561125,paper_formula,0.0001,0.006425561125,computed_full_formula_3_1_to_3_6,,0,0.363567337010433,0
1,1,2,40,1.23534810840191,1,paper_formula,1,1,computed_full_formula_3_1_to_3_6,,0,0.865074693263921,1
1,1,2,41,0.642322744915327,0.006437441425,paper_formula,0.0001,0.006437441425,computed_full_formula_3_1_to_3_6,,0,0.564400757951683,0
1,1,2,42,1.3001732065106,1,paper_formula,1,1,computed_full_formula_3_1_to_3_6,,0,0.706729635488238,1
1,1,2,43,0.180348909011046,0.006457241925,paper_formula,0.0001,0.006457241925,computed_full_formula_3_1_to_3_6,,0,0.248839153232659,0
