initial_branch,trial_id,paper_LLR,paper_LFOR,paper_NVOR,paper_CRI,paper_valid_stage_count,paper_invalid_stage_count,paper_lfor_nvor_complete
1,1,0,0,0,0,1,0,1
1,2,0,0,0,0,1,0,1
1,3,0,0,0,0,1,0,1
1,4,0,0,0,0,1,0,1
1,5,0,0,0,0,1,0,1
1,6,0,0,0,0,1,0,1
1,7,0,0,0,0,1,0,1
1,8,0,0,0,0,1,0,1
1,9,0,0,0,0,1,0,1
1,10,0,0,0,0,1,0,1
1,11,0,0,0,0,1,0,1
1,12,0,0,0,0,1,0,1
1,13,0,0,0,0,1,0,1
1,14,0.000118414396755816,0.000266238679806358,0,0.000124296374014761,3,0,1
1,15,1.19536552556351e-05,0.000302781107003988,2.52053516085831e-07,6.77788252573958e-05,5,0,1
1,16,0.000118414396755816,0.000266238679806358,0,0.000124296374014761,3,0,1
1,17,0,0,0,0,1,0,1
1,18,0,0,0,0,1,0,1
1,19,0,0,0,0,1,0,1
1,20,0.00029401268821974,0.00066104757616052,0,0.000308617128163948,3,0,1
2,1,0,0,0,0,1,0,1
2,2,0,0,0,0,1,0,1
2,3,0,0,0,0,1,0,1
2,4,0,0,0,0,1,0,1
2,5,0,0,0,0,1,0,1
2,6,0,0,0,0,1,0,1
2,7,0,0,0,0,1,0,1
2,8,0,0,0,0,1,0,1
2,9,0,0,0,0,1,0,1
2,10,0,0,0,0,1,0,1
2,11,0,0,0,0,1,0,1
2,12,0,0,0,0,1,0,1
2,13,0,0,0,0,1,0,1
2,14,0,0,0,0,1,0,1
2,15,0,0,0,0,1,0,1
2,16,0,0,0,0,1,0,1
2,17,0,0,0,0,1,0,1
2,18,0,0,0,0,1,0,1
2,19,0,0,0,0,1,0,1
2,20,0,0,0,0,1,0,1
3,1,0,0,0,0,1,0,1
3,2,0,0,0,0,1,0,1
3,3,0,0,0,0,1,0,1
3,4,0,0,0,0,1,0,1
3,5,0,0,0,0,1,0,1
3,6,0,0,0,0,1,0,1
3,7,0,0,0,0,1,0,1
3,8,0,0,0,0,1,0,1
3,9,0,0,0,0,1,0,1
3,10,0,0,0,0,1,0,1
3,11,0,0,0,0,1,0,1
3,12,0,0,0,0,1,0,1
3,13,0,0,0,0,1,0,1
3,14,0,0,0,0,1,0,1
3,15,0,0,0,0,1,0,1
3,16,0,0,0,0,1,0,1
3,17,0,0,0,0,1,0,1
3,18,0,0,0,0,1,0,1
3,19,0,0,0,0,1,0,1
3,20,0,0,0,0,1,0,1
4,1,0,0,0,0,1,0,1
4,2,0,0,0,0,1,0,1
4,3,0,0,0,0,1,0,1
4,4,0,0,0,0,1,0,1
4,5,0,0,0,0,1,0,1
4,6,0,0,0,0,1,0,1
4,7,0,0,0,0,1,0,1
4,8,0,0,0,0,1,0,1
4,9,0,0,0,0,1,0,1
4,10,0,0,0,0,1,0,1
4,11,0,0,0,0,1,0,1
4,12,0,0,0,0,1,0,1
4,13,0,0,0,0,1,0,1
4,14,0,0,0,0,1,0,1
4,15,0,0,0,0,1,0,1
4,16,0,0,0,0,1,0,1
4,17,0,0,0,0,1,0,1
4,18,0,0,0,0,1,0,1
4,19,0,0,0,0,1,0,1
4,20,0,0,0,0,1,0,1
5,1,0,0,0,0,1,0,1
5,2,0,0,0,0,1,0,1
5,3,0,0,0,0,1,0,1
5,4,0,0,5.78162058964531e-09,1.15632411792906e-09,2,0,1
5,5,0,0,0,0,1,0,1
5,6,0,0,0,0,1,0,1
5,7,0,0,0,0,1,0,1
5,8,0,0,0,0,1,0,1
5,9,0,0,0,0,1,0,1
5,10,0,0,0,0,1,0,1
5,11,0,0,0,0,1,0,1
5,12,0,0,0,0,1,0,1
5,13,0,0,0,0,1,0,1
5,14,0,0,0,0,1,0,1
5,15,0,0,0,0,1,0,1
5,16,0,0,0,0,1,0,1
5,17,0,0,0,0,1,0,1
5,18,0,0,0,0,1,0,1
5,19,0,0,0,0,1,0,1
5,20,0,0,0,0,1,0,1
6,1,0,0,0,0,1,0,1
6,2,0,0,0,0,1,0,1
6,3,0,0,0,0,1,0,1
6,4,0,0,0,0,1,0,1
6,5,0,0,0,0,1,0,1
6,6,0,0,0,0,1,0,1
6,7,0,0,0,0,1,0,1
6,8,0,0,0,0,1,0,1
6,9,0,0,0,0,1,0,1
6,10,0,0,0,0,1,0,1
6,11,0,0,0,0,1,0,1
6,12,0,0,0,0,1,0,1
6,13,0,0,0,0,1,0,1
6,14,0,0,0,0,1,0,1
6,15,0,0,0,0,1,0,1
6,16,0,0,0,0,1,0,1
6,17,0,0,0,0,1,0,1
6,18,0,0,0,0,1,0,1
6,19,0,0,0,0,1,0,1
6,20,0,0,0,0,1,0,1
7,1,0,0,0,0,1,0,1
7,2,0,0,0,0,1,0,1
7,3,0,0,0,0,1,0,1
7,4,0,0,0,0,1,0,1
7,5,0,0,0,0,1,0,1
7,6,0,0,0,0,1,0,1
7,7,0,0,0,0,1,0,1
7,8,0,0,0,0,1,0,1
7,9,0,0,0,0,1,0,1
7,10,0,0,0,0,1,0,1
7,11,0,0,0,0,1,0,1
7,12,0,0,0,0,1,0,1
7,13,0,0,0,0,1,0,1
7,14,0,0,0,0,1,0,1
7,15,0,0,0,0,1,0,1
7,16,0,0,0,0,1,0,1
7,17,0,0,0,0,1,0,1
7,18,0,0,0,0,1,0,1
7,19,0,0,0,0,1,0,1
7,20,0,0,0,0,1,0,1
8,1,0,0,0,0,1,0,1
8,2,0,0,0,0,1,0,1
8,3,0,0,0,0,1,0,1
8,4,0,0,0,0,1,0,1
8,5,0,0,0,0,1,0,1
8,6,0,0,0,0,1,0,1
8,7,0,0,0,0,1,0,1
8,8,0,0,0,0,1,0,1
8,9,0,0,0,0,1,0,1
8,10,0,0,0,0,1,0,1
8,11,0,0,0,0,1,0,1
8,12,0,0,0,0,1,0,1
8,13,0,0,0,0,1,0,1
8,14,6.08216797249509e-07,1.15816830650042e-06,1.11282102365212e-07,6.18820160122832e-07,4,0,1
8,15,0,0,0,0,1,0,1
8,16,0,0,0,0,1,0,1
8,17,0,0,0,0,1,0,1
8,18,0,0,0,0,1,0,1
8,19,0,0,0,0,1,0,1
8,20,0,0,0,0,1,0,1
9,1,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,2,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,3,0.000260318213417312,0.000342233285050916,0,0.000224637585060571,3,0,1
9,4,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,5,1.27300031224483e-05,2.09856846417702e-05,0,1.1835138801823e-05,3,0,1
9,6,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,7,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,8,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,9,1.17736062643939e-05,3.48609716370033e-05,9.4017798656118e-06,1.59167140591594e-05,3,0,1
9,10,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,11,0.000260318213417312,0.000342233285050916,0,0.000224637585060571,3,0,1
9,12,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,13,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,14,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,15,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,16,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,17,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,18,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,19,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
9,20,0,1.58847590149015e-05,0,3.1769518029803e-06,1,0,1
10,1,0,0,0,0,1,0,1
10,2,0,0,0,0,1,0,1
10,3,0,0,0,0,1,0,1
10,4,0,0,0,0,1,0,1
10,5,0,0,0,0,1,0,1
10,6,0,0,0,0,1,0,1
10,7,0.000253430751533603,0.0130332521748672,0.000829695148298704,0.00292464791555334,3,0,1
10,8,0,0,0,0,1,0,1
10,9,0,0,0,0,1,0,1
10,10,0,0,0,0,1,0,1
10,11,0,0,0,0,1,0,1
10,12,0,0,0,0,1,0,1
10,13,0,0,0,0,1,0,1
10,14,0,0,0,0,1,0,1
10,15,8.19397572898235e-05,0.00112706864973093,7.72833855794079e-05,0.000290034261435961,3,1,1
10,16,0,0,0,0,1,0,1
10,17,0,0,0,0,1,0,1
10,18,0,0,0,0,1,0,1
10,19,1.31845865283098e-05,0.000678047316692875,4.31644045115521e-05,0.000152153096157871,3,0,1
10,20,9.1166961848326e-09,3.45262710004745e-07,2.00299605935199e-08,7.85285518305525e-08,4,0,1
11,1,0,0,0,0,1,0,1
11,2,0,0,0,0,1,0,1
11,3,0,0,0,0,1,0,1
11,4,0,0,0,0,1,0,1
11,5,0,0,0,0,1,0,1
11,6,0,0,0,0,1,0,1
11,7,0,0,0,0,1,0,1
11,8,0,0,0,0,1,0,1
11,9,0,0,0,0,1,0,1
11,10,0,0,0,0,1,0,1
11,11,0,0,0,0,1,0,1
11,12,0,0,0,0,1,0,1
11,13,0,0,0,0,1,0,1
11,14,0,0,0,0,1,0,1
11,15,0,0,0,0,1,0,1
11,16,0,0,0,0,1,0,1
11,17,0,0,0,0,1,0,1
11,18,0,0,0,0,1,0,1
11,19,0,0,0,0,1,0,1
11,20,0,0,0,0,1,0,1
12,1,0,0,0,0,1,0,1
12,2,0,0,0,0,1,0,1
12,3,0,0,0,0,1,0,1
12,4,0,0,0,0,1,0,1
12,5,0,0,0,0,1,0,1
12,6,0,0,0,0,1,0,1
12,7,0,0,0,0,1,0,1
12,8,0,0,0,0,1,0,1
12,9,0,0,0,0,1,0,1
12,10,0,0,0,0,1,0,1
12,11,0,0,0,0,1,0,1
12,12,0,0,0,0,1,0,1
12,13,0,0,0,0,1,0,1
12,14,0,0,0,0,1,0,1
12,15,0,0,0,0,1,0,1
12,16,0,0,0,0,1,0,1
12,17,0,0,0,0,1,0,1
12,18,0,0,0,0,1,0,1
12,19,0,0,0,0,1,0,1
12,20,0,0,0,0,1,0,1
13,1,0,0.000881441573891066,0,0.000176288314778213,1,0,1
13,2,0.000724069798294909,0.000130152655362443,0,0.000460472410049434,1,1,1
13,3,1.26402573901165e-05,0.000525335608897633,0,0.000112651276213597,2,0,1
13,4,0.000724069798294909,0.000130152655362443,0,0.000460472410049434,1,1,1
13,5,1.06382609452317e-06,0.000664065317354485,2.02238757773194e-05,0.000137496134283075,3,0,1
13,6,2.43424805296715e-06,0.00107807904336832,4.62539877466599e-05,0.000226327155054777,3,0,1
13,7,5.07219740871556e-05,0.000401028637184843,0,0.000110638911889262,3,0,1
13,8,0,0.000881441573891066,0,0.000176288314778213,1,0,1
13,9,0,0.000881441573891066,0,0.000176288314778213,1,0,1
13,10,3.46036490959649e-06,0.0013898901221567,6.58583553899465e-05,0.000293225914455086,3,0,1
13,11,0.000724069798294909,0.000130152655362443,0,0.000460472410049434,1,1,1
13,12,0,0.000881441573891066,0,0.000176288314778213,1,0,1
13,13,4.81026886258187e-06,0.000199689413561367,0,4.28240440298226e-05,2,0,1
13,14,0,0.000881441573891066,0,0.000176288314778213,1,0,1
13,15,0,0.000881441573891066,0,0.000176288314778213,1,0,1
13,16,0,0.000881441573891066,0,0.000176288314778213,1,0,1
13,17,0.000309609301111762,0.000737778376808353,0,0.000333321256028728,3,0,1
13,18,2.43424805296715e-06,0.00107807904336832,4.62539877466599e-05,0.000226327155054777,3,0,1
13,19,0,0.000881441573891066,0,0.000176288314778213,1,0,1
13,20,0,0.000881441573891066,0,0.000176288314778213,1,0,1
14,1,2.31359187338054e-07,1.38718989190214e-05,1.85385861430847e-07,2.95027246849328e-06,3,0,1
14,2,0.00131788238863933,0.0044649584791238,0.000539542290659826,0.00179162958714032,3,1,1
14,3,1.11986354118785e-05,0.000657821677843004,0,0.000138283516815728,1,0,1
14,4,4.27146268864267e-06,4.84258101836948e-05,4.7143245788107e-06,1.31909045656867e-05,2,1,1
14,5,9.88334439121035e-05,0.0037556931513975,0.0001917068417232,0.000848780064971401,4,0,1
14,6,0.00131788238863933,0.0044649584791238,0.000539542290659826,0.00179162958714032,3,1,1
14,7,6.14758400484897e-05,0.00336984958740779,2.4827755618053e-06,0.000711351976623013,4,0,1
14,8,1.11986354118785e-05,0.000657821677843004,0,0.000138283516815728,1,0,1
14,9,6.76374750439791e-05,0.00343348930090074,3.3692743746742e-05,0.000734018893955883,4,0,1
14,10,0.00379877314571726,0.00663650147413299,0.00160450289570674,0.0039274647613983,3,1,1
14,11,4.75639178349743e-05,0.00234363780136426,2.21276773375365e-06,0.000497708464520588,3,1,1
14,12,8.24673822337152e-05,0.00338359010551223,9.22135292720303e-06,0.000728042721028115,3,1,1
14,13,7.57789087044676e-05,7.47661652109868e-05,0.000100913218635192,8.06032219919163e-05,2,1,1
14,14,5.793310468679e-05,0.00237275353589407,2.21462459868951e-05,0.000513739819188268,4,0,1
14,15,0.00379877314571726,0.00663650147413299,0.00160450289570674,0.0039274647613983,3,1,1
14,16,0.000173538209210132,0.00452727242599012,0.00057010208096107,0.00112359782691632,4,0,1
14,17,0.00379877314571726,0.00663650147413299,0.00160450289570674,0.0039274647613983,3,1,1
14,18,1.11986354118785e-05,0.000657821677843004,0,0.000138283516815728,1,0,1
14,19,1.11986354118785e-05,0.000657821677843004,0,0.000138283516815728,1,0,1
14,20,4.98606933120592e-05,0.00282142050272103,0,0.000594200516531442,2,0,1
15,1,0,0,0,0,1,0,1
15,2,0,0,0,0,1,0,1
15,3,0,0,0,0,1,0,1
15,4,0,0,0,0,1,0,1
15,5,0,0,0,0,1,0,1
15,6,0,0,0,0,1,0,1
15,7,0,0,0,0,1,0,1
15,8,0,0,0,0,1,0,1
15,9,0,0,0,0,1,0,1
15,10,0,0,0,0,1,0,1
15,11,0,0,0,0,1,0,1
15,12,0,0,0,0,1,0,1
15,13,0,0,0,0,1,0,1
15,14,0,0,0,0,1,0,1
15,15,0,0,0,0,1,0,1
15,16,0,0,0,0,1,0,1
15,17,0,0,0,0,1,0,1
15,18,0,0,0,0,1,0,1
15,19,0,0,0,0,1,0,1
15,20,0,0,0,0,1,0,1
16,1,0,0,0,0,1,0,1
16,2,0,0,0,0,1,0,1
16,3,0,0,0,0,1,0,1
16,4,0,0,0,0,1,0,1
16,5,0,0,0,0,1,0,1
16,6,0,0,0,0,1,0,1
16,7,0,0,0,0,1,0,1
16,8,0,0,0,0,1,0,1
16,9,0,0,0,0,1,0,1
16,10,0,0,0,0,1,0,1
16,11,0,0,0,0,1,0,1
16,12,0,0,0,0,1,0,1
16,13,0,0,0,0,1,0,1
16,14,0,0,0,0,1,0,1
16,15,0,0,0,0,1,0,1
16,16,0,0,0,0,1,0,1
16,17,0,0,0,0,1,0,1
16,18,0,0,0,0,1,0,1
16,19,0,0,0,0,1,0,1
16,20,0,0,0,0,1,0,1
17,1,0,0,0,0,1,0,1
17,2,0,0,0,0,1,0,1
17,3,0,0,0,0,1,0,1
17,4,0,0,0,0,1,0,1
17,5,0,0,0,0,1,0,1
17,6,0,0,0,0,1,0,1
17,7,0,0,0,0,1,0,1
17,8,0,0,0,0,1,0,1
17,9,0,0,0,0,1,0,1
17,10,0,0,0,0,1,0,1
17,11,0,0,0,0,1,0,1
17,12,0,0,0,0,1,0,1
17,13,0,0,0,0,1,0,1
17,14,0,0,0,0,1,0,1
17,15,0,0,0,0,1,0,1
17,16,0,0,0,0,1,0,1
17,17,0,0,0,0,1,0,1
17,18,0,0,0,0,1,0,1
17,19,0,0,0,0,1,0,1
17,20,0,0,0,0,1,0,1
18,1,0,0.00045804166071961,0,9.16083321439221e-05,2,0,1
18,2,0,0.000342908847772526,0,6.85817695545052e-05,1,0,1
18,3,0,0.000342908847772526,0,6.85817695545052e-05,1,0,1
18,4,0,0.000342908847772526,0,6.85817695545052e-05,1,0,1
18,5,0,0.000342908847772526,0,6.85817695545052e-05,1,0,1
18,6,0,2.44421644427314e-05,4.76318462873362e-06,5.84106981429301e-06,2,0,1
