initial_branch,trial_id,stage_id,new_outaged_branches,all_outaged_branches,island_count,disconnected_load_mw,new_slack_bus,converged,load_shed_mw,num_overloaded_lines,max_line_loading_pu,num_voltage_violations,max_voltage_deviation_pu,num_candidate_lines,num_selected_trips
1,1,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,2,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,3,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,4,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,5,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,6,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,7,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,8,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,9,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,10,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,11,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,12,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,13,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,14,1,"3","1",1,0,31,1,0,1,1.00254432210104,0,0,45,1
1,14,2,"40,42","1,3",1,0,31,1,0,2,1.28125137564927,0,0,44,2
1,14,3,"","1,3,40,42",3,852.5,31,1,852.5,0,0.948640342186203,0,0,35,0
1,15,1,"3","1",1,0,31,1,0,1,1.00254432210104,0,0,45,1
1,15,2,"40,42","1,3",1,0,31,1,0,2,1.28125137564927,0,0,44,2
1,15,3,"8","1,3,40,42",3,852.5,31,1,852.5,0,0.948640342186203,0,0,35,1
1,15,4,"9,13,19,23","1,3,8,40,42",9,0,31,1,852.5,4,1.91497384516241,2,0.0207912507407157,34,4
1,15,5,"","1,3,8,9,13,19,23,40,42",11,1981.63,35,1,3860.16,4,1.67706180172976,5,0.144252506712581,18,0
1,16,1,"3","1",1,0,31,1,0,1,1.00254432210104,0,0,45,1
1,16,2,"40,42","1,3",1,0,31,1,0,2,1.28125137564927,0,0,44,2
1,16,3,"","1,3,40,42",3,852.5,31,1,852.5,0,0.948640342186203,0,0,35,0
1,17,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,18,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,19,1,"","1",1,0,31,1,0,1,1.00254432210104,0,0,45,0
1,20,1,"3","1",1,0,31,1,0,1,1.00254432210104,0,0,45,1
1,20,2,"42","1,3",1,0,31,1,0,2,1.28125137564927,0,0,44,1
