initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
35,0.95,20,0.0269420274661914,0.759037123674697,1.79287118659489,0.162948385048887,0.846586188533574
14,0.95,20,0.0197609812349303,0.57414952759972,1.6124620464146,0.180646158058303,0.703111357454413
37,0.95,20,0.026313030716008,0.77628801467167,1.02418119933452,0.158607241200439,0.702330496909994
10,0.95,20,0.0305063423838977,0.617495519032718,1.41340930546745,0.244456059502701,0.702070384413661
39,0.95,20,0.0233252961526365,0.766052015995574,1.06552770921636,0.125834838422931,0.697903719125203
38,0.95,20,0.0197609812349303,0.681761863570735,1.1646673517376,0.0949598368678761,0.660982555863536
46,0.95,20,0.0217003878813293,0.69554986784944,0.96444964501472,0.218441463510525,0.653908142414713
20,0.95,20,0.0289862669042877,0.511626371271923,1.32803898706043,0.226170346741465,0.617817689523533
33,0.95,20,0.00131040989621554,0.616034028169735,0.7832874603979,0.158607241200439,0.557999357221509
28,0.95,20,0.0247929552363979,0.382204523978172,1.04632042443739,0.111090563424203,0.460804911959222
42,0.95,20,0.0316070866967187,0.364396816234772,0.96122748015702,0.172005362837,0.445284658339667
13,0.95,20,0.026313030716008,0.346586230439239,0.43036610507547,0.0415567080625076,0.302336300891139
9,0.95,20,0.0322884998427508,0.346586230439239,0.30427346771857,0,0.268806431807257
23,0.95,20,0.0227487157983017,0.29977631139245,0.32661798564214,0.0656385320208852,0.258317090368075
1,0.95,20,0.0229583813816962,0.136307746916887,0.28125137564927,0,0.138034923279986
19,0.95,20,0.0359052311563057,0.00136387692809506,0.43036610507547,0.0415567080625076,0.0952028887844525
32,0.95,20,0.0269944438620401,0.10872641396303,0.06398887506794,0,0.078033623391406
27,0.95,20,0.000576580354334836,0.10872641396303,0,0,0.065235848377818
45,0.95,20,0.0236922109235769,0.045329321115469,0,0,0.0271975926692814
18,0.95,20,0.0116888562742426,0,0.10486058081775,0,0.02097211616355
2,0.95,20,0.0305063423838977,0,0,0,0
3,0.95,20,0.0198133976307789,0,0,0,0
4,0.95,20,0.0233252961526365,0,0,0,0
5,0.95,20,0.0250026208197924,0,0,0,0
6,0.95,20,0.0287241849250446,0,0,0,0
7,0.95,20,0.0227487157983017,0,0,0,0
8,0.95,20,0.00178215745885313,0,0,0,0
11,0.95,20,0.0296152636544711,0,0,0,0
12,0.95,20,0.0137855121081874,0,0,0,0
15,0.95,20,0.00120557710451829,0,0,0,0
16,0.95,20,0.00120557710451829,0,0,0,0
17,0.95,20,0.0359052311563057,0,0,0,0
21,0.95,20,0.0223818010273614,0,0,0,0
22,0.95,20,0.0217003878813293,0,0,0,0
24,0.95,20,0.0197609812349303,0,0,0,0
25,0.95,20,0.0245308732571548,0,0,0,0
26,0.95,20,0.0160394171296782,0,0,0,0
29,0.95,20,0.0314498375091729,0,0,0,0
30,0.95,20,0.0340706573016039,0,0,0,0
31,0.95,20,0.0305063423838977,0,0,0,0
34,0.95,20,0.00131040989621554,0,0,0,0
36,0.95,20,0.0305063423838977,0,0,0,0
40,0.95,20,0.0256840339658245,0,0,0,0
41,0.95,20,0.02395429290282,0,0,0,0
43,0.95,20,0.0250026208197924,0,0,0,0
44,0.95,20,0.00131040989621554,0,0,0,0
