initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
1,1,1,2,1,39,0.107141961901021,0.0001,0.947077509664361,0
1,1,1,3,2,3,1.00254432210104,0.111449449454689,0.167770970289712,0
1,1,1,4,2,25,0.391682116173666,0.0001,0.21974637570249,0
1,1,1,5,2,30,0.359532608430751,0.0001,0.287252781494014,0
1,1,1,6,3,4,0.369037711427333,0.0001,0.104141867102996,0
1,1,1,7,3,18,0.0375329641753147,0.0001,0.0711452267337908,0
1,1,1,8,4,5,0.151872220694936,0.0001,0.501642818670789,0
1,1,1,9,4,14,0.528743219731433,0.0001,0.808429241105173,0
1,1,1,10,5,6,0.462304892512829,0.0001,0.0643687105025803,0
1,1,1,11,5,8,0.529756798806244,0.0001,0.269723873384041,0
1,1,1,12,6,7,0.63860255427963,0.0001,0.259281127130561,0
1,1,1,13,6,11,0.798379611828446,0.0001,0.462935764514544,0
1,1,1,14,6,31,0.445256095142206,0.0001,0.879286300246613,0
1,1,1,15,7,8,0.36306613165639,0.0001,0.816301472305733,0
1,1,1,16,8,9,0.321950679334046,0.0001,0.206821647288256,0
1,1,1,17,9,39,0.306984407033652,0.0001,0.207799682383354,0
1,1,1,18,10,11,0.653476161748468,0.0001,0.711922651806709,0
1,1,1,19,10,13,0.473793499188991,0.0001,0.28443379458984,0
1,1,1,20,10,32,0.791914269870544,0.0001,0.696500198808592,0
1,1,1,21,12,11,0.0893301411522414,0.0001,0.503733882592069,0
1,1,1,22,12,13,0.0923882143434147,0.0001,0.655614841147796,0
1,1,1,23,13,14,0.437634013395125,0.0001,0.623374882083086,0
1,1,1,24,14,15,0.0815776796610083,0.0001,0.155317707442154,0
1,1,1,25,15,16,0.568580208229434,0.0001,0.52894515397785,0
1,1,1,26,16,17,0.268344598257015,0.0001,0.246451107974866,0
1,1,1,27,16,19,0.799169793997561,0.0001,0.116488994240136,0
1,1,1,28,16,21,0.561704938295037,0.0001,0.651304258664072,0
1,1,1,29,16,24,0.102746442968157,0.0001,0.89726864228207,0
1,1,1,30,17,18,0.2695112709966,0.0001,0.224642804451432,0
1,1,1,31,17,27,0.0472200928377943,0.0001,0.27873012227652,0
1,1,1,32,19,20,0.183760283652544,0.0001,0.344351526922499,0
1,1,1,33,19,33,0.730248733696889,0.0001,0.846418109204633,0
1,1,1,34,20,34,0.603343669066289,0.0001,0.637035251917216,0
1,1,1,35,21,22,0.670450579297519,0.0001,0.807883947108997,0
1,1,1,36,22,23,0.149296572104663,0.0001,0.725160674369531,0
1,1,1,37,22,35,0.736191856408809,0.0001,0.29893111856515,0
1,1,1,38,23,24,0.588658308384718,0.0001,0.862056806291439,0
1,1,1,39,23,36,0.626617753523174,0.0001,0.291938793150478,0
1,1,1,40,25,26,0.220849663652876,0.0001,0.620604819523615,0
1,1,1,41,25,37,0.607368753066524,0.0001,0.163290239030076,0
1,1,1,42,26,27,0.483916288450996,0.0001,0.461904997768522,0
1,1,1,43,26,28,0.219032567988619,0.0001,0.901782380542035,0
