initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
35,2,3,3,2,3,1345.3775703993,-1312.25027374546,1345.3775703993,500,2.69075514079859,1,1.69075514079859,257.441744912755,1,replayed_after_load_shedding
35,8,3,3,2,3,1345.37757039929,-1312.25027374546,1345.37757039929,500,2.69075514079858,1,1.69075514079858,257.441744912752,1,replayed_after_load_shedding
35,16,3,3,2,3,1345.37757039929,-1312.25027374546,1345.37757039929,500,2.69075514079858,1,1.69075514079858,257.441744912752,1,replayed_after_load_shedding
35,17,3,3,2,3,1345.37757039929,-1312.25027374546,1345.37757039929,500,2.69075514079858,1,1.69075514079858,257.441744912752,1,replayed_after_load_shedding
37,4,3,3,2,3,1219.99956773084,-1194.94654058187,1219.99956773084,500,2.43999913546168,1,1.43999913546168,187.436782179857,1,replayed_after_load_shedding
10,15,3,26,16,17,1437.4901729723,-1418.59773687539,1437.4901729723,600,2.39581695495383,1,1.39581695495383,176.820371469064,1,replayed_after_load_shedding
10,7,2,23,13,14,1403.70281555829,-1383.18038948444,1403.70281555829,600,2.33950469259715,1,1.33950469259715,163.951706092201,1,replayed_pf_result
10,19,2,23,13,14,1403.70281555829,-1383.18038948444,1403.70281555829,600,2.33950469259715,1,1.33950469259715,163.951706092201,1,replayed_pf_result
10,20,2,13,6,11,1116.92929900422,-1105.6858563814,1116.92929900422,480,2.32693603959213,1,1.32693603959213,161.177060962144,1,replayed_after_load_shedding
10,7,2,9,4,14,-1102.89926346578,1115.24104373816,1115.24104373816,500,2.23048208747633,1,1.23048208747633,141.005929626843,1,replayed_pf_result
10,19,2,9,4,14,-1102.89926346578,1115.24104373816,1115.24104373816,500,2.23048208747633,1,1.23048208747633,141.005929626843,1,replayed_pf_result
10,7,2,19,10,13,1320.86011760435,-1312.79627749743,1320.86011760435,600,2.20143352934058,1,1.20143352934058,135.302590198828,1,replayed_pf_result
10,19,2,19,10,13,1320.86011760435,-1312.79627749743,1320.86011760435,600,2.20143352934058,1,1.20143352934058,135.302590198828,1,replayed_pf_result
35,6,3,8,4,5,-1294.9255069359,1311.96043533157,1311.96043533157,600,2.18660072555262,1,1.18660072555262,132.453620136945,1,replayed_pf_result
38,9,3,3,2,3,1062.71669769955,-1046.5916228708,1062.71669769955,500,2.1254333953991,1,1.1254333953991,121.141483054506,1,replayed_after_load_shedding
35,12,3,3,2,3,1062.71669769955,-1046.5916228708,1062.71669769955,500,2.1254333953991,1,1.1254333953991,121.141483054505,1,replayed_after_load_shedding
35,19,3,3,2,3,1062.71669769955,-1046.5916228708,1062.71669769955,500,2.1254333953991,1,1.1254333953991,121.141483054505,1,replayed_after_load_shedding
38,8,3,3,2,3,1062.71669769955,-1046.5916228708,1062.71669769955,500,2.1254333953991,1,1.1254333953991,121.141483054505,1,replayed_after_load_shedding
38,12,3,3,2,3,1062.71669769955,-1046.5916228708,1062.71669769955,500,2.1254333953991,1,1.1254333953991,121.141483054505,1,replayed_after_load_shedding
38,15,3,3,2,3,1062.71669769955,-1046.5916228708,1062.71669769955,500,2.1254333953991,1,1.1254333953991,121.141483054505,1,replayed_after_load_shedding
35,3,3,3,2,3,1060.88709067545,-1040.24068023345,1060.88709067545,500,2.12177418135091,1,1.12177418135091,120.486441902545,1,replayed_after_load_shedding
