initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
35,0.95,20,0.0269420274661914,0.773211410517362,1.87831395957713,0.227589916849193,0.885107621595682
39,0.95,20,0.0233252961526365,0.77697848376219,1.20955242098846,0.158607241200439,0.739819022695094
37,0.95,20,0.026313030716008,0.7770613328899,1.01352181173803,0.158607241200436,0.700662610321633
33,0.95,20,0.00131040989621554,0.616034028169735,1.37456055196066,0.212404606639498,0.687013448621873
12,0.95,20,0.0137855121081874,0.485508607774258,1.70768293391464,0.244456059502701,0.681732963348023
46,0.95,20,0.0217003878813293,0.69554986784944,0.91263513490184,0.199992902465965,0.639855528183225
10,0.95,20,0.0305063423838977,0.406686754404619,1.70768293391464,0.244456059502708,0.634439851326241
38,0.95,20,0.0197609812349303,0.560745687318823,1.13850648677003,0.109752843663169,0.586099278477934
8,0.95,20,0.00178215745885313,0.700291642616277,0.70847664607933,0.0772746875564981,0.577325252296932
23,0.95,20,0.0227487157983017,0.700291642616277,0.70847664607933,0.0772746875564981,0.577325252296932
11,0.95,20,0.0296152636544711,0.485508607774258,1.15998039159422,0.154793512908787,0.554259945565156
34,0.95,20,0.00131040989621554,0.531660811962464,0.77257717711034,0.0999225354784745,0.493496429695241
14,0.95,20,0.0197609812349303,0.423576451457653,1.10366074117984,0.0798670203997778,0.490851423190515
42,0.95,20,0.0316070866967187,0.507838694771379,0.68188133714816,0.171291103498055,0.47533770499207
1,0.95,20,0.0229583813816962,0.397849615380311,1.02941766094732,0.0388255933521564,0.452358420088082
28,0.95,20,0.0247929552363979,0.377628261192825,0.878202249757,0.108818004454917,0.423981007558078
19,0.95,20,0.0359052311563057,0.14888803257955,0.73306037673577,0.185422907030079,0.2730294763009
41,0.95,20,0.02395429290282,0.173178792593173,0.59458887546939,0,0.222825050649782
18,0.95,20,0.0116888562742426,0.00136387692809506,0.34097750549374,0.0132257978356971,0.0716589868227445
32,0.95,20,0.0269944438620401,0.10872641396303,0.0257167338642199,0,0.070379195150662
27,0.95,20,0.000576580354334836,0.10872641396303,0,0,0.065235848377818
2,0.95,20,0.0305063423838977,0.0514211981331035,0.15133971466103,0,0.0611206618120681
13,0.95,20,0.026313030716008,0.00136387692809506,0.0122495271451799,0,0.00326823158589302
3,0.95,20,0.0198133976307789,0,0,0,0
4,0.95,20,0.0233252961526365,0,0,0,0
5,0.95,20,0.0250026208197924,0,0,0,0
6,0.95,20,0.0287241849250446,0,0,0,0
7,0.95,20,0.0227487157983017,0,0,0,0
9,0.95,20,0.0322884998427508,0,0,0,0
15,0.95,20,0.00120557710451829,0,0,0,0
16,0.95,20,0.00120557710451829,0,0,0,0
17,0.95,20,0.0359052311563057,0,0,0,0
20,0.95,20,0.0289862669042877,0,0,0,0
21,0.95,20,0.0223818010273614,0,0,0,0
22,0.95,20,0.0217003878813293,0,0,0,0
24,0.95,20,0.0197609812349303,0,0,0,0
25,0.95,20,0.0245308732571548,0,0,0,0
26,0.95,20,0.0160394171296782,0,0,0,0
29,0.95,20,0.0314498375091729,0,0,0,0
30,0.95,20,0.0340706573016039,0,0,0,0
31,0.95,20,0.0305063423838977,0,0,0,0
36,0.95,20,0.0305063423838977,0,0,0,0
40,0.95,20,0.0256840339658245,0,0,0,0
43,0.95,20,0.0250026208197924,0,0,0,0
44,0.95,20,0.00131040989621554,0,0,0,0
45,0.95,20,0.0236922109235769,0,0,0,0
