initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
1,1,1,2,1,39,0.107141961901022,0.0001,0.947077509664361,0
1,1,1,3,2,3,1.10371231149415,0.566705401723679,0.167770970289712,1
1,1,1,4,2,25,0.278784108233846,0.0001,0.21974637570249,0
1,1,1,5,2,30,0.471742575031601,0.0001,0.287252781494014,0
1,1,1,6,3,4,0.393964106024457,0.0001,0.104141867102996,0
1,1,1,7,3,18,0.0966051868604655,0.0001,0.0711452267337908,0
1,1,1,8,4,5,0.138628122266277,0.0001,0.501642818670789,0
1,1,1,9,4,14,0.506608572409184,0.0001,0.808429241105173,0
1,1,1,10,5,6,0.530631233816956,0.0001,0.0643687105025803,0
1,1,1,11,5,8,0.618640977044982,0.0001,0.269723873384041,0
1,1,1,12,6,7,0.728477156885343,0.0001,0.259281127130561,0
1,1,1,13,6,11,0.738903004439699,0.0001,0.462935764514544,0
1,1,1,14,6,31,0.564173248126814,0.0001,0.879286300246613,0
1,1,1,15,7,8,0.450598203429509,0.0001,0.816301472305733,0
1,1,1,16,8,9,0.490600907411925,0.0001,0.206821647288256,0
1,1,1,17,9,39,0.468387034418605,0.0001,0.207799682383354,0
1,1,1,18,10,11,0.614812827509287,0.0001,0.711922651806709,0
1,1,1,19,10,13,0.477417592206619,0.0001,0.28443379458984,0
1,1,1,20,10,32,0.772486456454796,0.0001,0.696500198808592,0
1,1,1,21,12,11,0.0863490075861423,0.0001,0.503733882592069,0
1,1,1,22,12,13,0.0945825468474402,0.0001,0.655614841147796,0
1,1,1,23,13,14,0.444083011950779,0.0001,0.623374882083086,0
1,1,1,24,14,15,0.0633999116386642,0.0001,0.155317707442154,0
1,1,1,25,15,16,0.54523633268763,0.0001,0.52894515397785,0
1,1,1,26,16,17,0.247263926693175,0.0001,0.246451107974866,0
1,1,1,27,16,19,0.795016865804585,0.0001,0.116488994240136,0
1,1,1,28,16,21,0.529713014092821,0.0001,0.651304258664072,0
1,1,1,29,16,24,0.0987704694164006,0.0001,0.89726864228207,0
1,1,1,30,17,18,0.207262579316405,0.0001,0.224642804451432,0
1,1,1,31,17,27,0.0742971168952229,0.0001,0.27873012227652,0
1,1,1,32,19,20,0.162165204650016,0.0001,0.344351526922499,0
1,1,1,33,19,33,0.705642861193424,0.0001,0.846418109204633,0
1,1,1,34,20,34,0.624859438083856,0.0001,0.637035251917216,0
1,1,1,35,21,22,0.649906236012758,0.0001,0.807883947108997,0
1,1,1,36,22,23,0.144458428159724,0.0001,0.725160674369531,0
1,1,1,37,22,35,0.703347567080814,0.0001,0.29893111856515,0
1,1,1,38,23,24,0.571851959362278,0.0001,0.862056806291439,0
1,1,1,39,23,36,0.628164543398173,0.0001,0.291938793150478,0
