initial_branch,trial_id,stage_id,line_parameter_set_id,wind_parameter_set_id,generator_parameter_set_id,P_line_Ek,P_wt_Ek,P_ge_Ek,P_total_Ek,P_line_status,P_wt_status,P_ge_status,composite_status,missing_components,calibration_status,diagnostic_only,note
1,1,1,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,0.000244753002836069,1,1,0.000244753002836069,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
1,1,2,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,0.000240585663610855,1,1,0.000240585663610855,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
1,1,3,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,0.000159725691132568,1,1,0.000159725691132568,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
1,1,4,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,8.106158845904e-10,1,1,8.106158845904e-10,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
1,1,5,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,2.9225869556127e-10,1,1,2.9225869556127e-10,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
1,2,1,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,0.000244753002836069,1,1,0.000244753002836069,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
1,2,2,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,0.000240585663610855,1,1,0.000240585663610855,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
1,2,3,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,0.000159725691132568,1,1,0.000159725691132568,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
1,2,4,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,5.07735094214745e-05,1,1,5.07735094214745e-05,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
1,2,5,table41_P_L0_only,diagnostic_linear_voltage_probability,diagnostic_voltage_frequency_probability,2.12011347741224e-05,1,1,2.12011347741224e-05,computed_from_candidate_table,diagnostic_probability_only,diagnostic_probability_computed,computed,,diagnostic_assumption_not_paper,1,"Unified same-run diagnostic only; it does not affect Markov sampling, generator/wind states, or formal paper_formula."
