initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI
1,1,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525
1,2,4,load_loss_threshold,4529.5,0.724229841243446,1.78712877002078,0.07604109714124,15,0,1,1,1,1
1,3,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.143919842603161,9,1,0.325465564905672,2.25092820189633,1.43919842603161,0.93330466452899
1,4,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525
1,5,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.143919842603161,9,1,0.325465564905672,2.25092820189633,1.43919842603161,0.93330466452899
1,6,4,load_loss_threshold,3741.043,0.598162043928669,1.5942042046134,0.166225724725708,11,1,0.598162043928669,1.59538840601427,1.99470869670849,1.07691664690175
1,7,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525
1,8,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.143919842603161,9,1,0.325465564905672,2.25092820189633,1.43919842603161,0.93330466452899
1,9,4,load_loss_threshold,3741.043,0.598162043928669,1.5942042046134,0.166225724725708,11,1,0.598162043928669,1.59538840601427,1.99470869670849,1.07691664690175
1,10,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525
2,1,4,load_loss_threshold,2739.5395,0.438029861389811,1.43701409838526,0.0477772429405795,11,1,0.438029861389811,0.833555662659219,0.298873037093423,0.489303656784415
2,2,4,load_loss_threshold,3359.779,0.537201062321021,1.43701409838526,0.0477772429405795,12,0,1,1,1,1
