scenario_id,scenario_label,metric_name,x_value,density_value,sample_count,kernel_method,bandwidth,note
fig4_2_no_renewable,No renewable access,LLR,0.0310400189719773,13.7795467100226,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.0931200569159318,0.21010744665854,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.155200094859886,0.280143262211387,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.217280132803841,0.157580584993905,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.279360170747795,0.0350179077764234,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.34144020869175,0.052526861664635,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.403520246635704,0.350179077764233,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.465600284579659,0.42021489331708,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.527680322523613,0.175089538882117,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.589760360467568,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.651840398411522,0.0175089538882117,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.713920436355477,0.10505372332927,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.776000474299431,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.838080512243386,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.90016055018734,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,0.962240588131295,0.0700358155528468,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.02432062607525,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.0864006640192,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.14848070196316,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.21056073990711,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.27264077785107,0.262634308323175,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.33472081579502,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.39680085373898,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.45888089168293,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.52096092962689,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.58304096757084,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.64512100551479,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.70720104345875,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.7692810814027,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.83136111934666,0,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LLR,1.89344115729061,0.192598492770329,920,histogram_pdf,0.0620800379439545,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,0.130529260990768,3.55992142693847,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,0.391587782972303,0.087436666626559,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,0.652646304953839,0.0291455555421863,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,0.913704826935374,0.00832730158348181,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,1.17476334891691,0.0208182539587045,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,1.43582187089845,0,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,1.69688039287998,0.00416365079174091,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,1.95793891486152,0.0499638095008908,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,2.21899743684305,0,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,2.48005595882459,0.00416365079174091,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,2.74111448080612,0.0041636507917409,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,3.00217300278766,0,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,3.26323152476919,0,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,3.52429004675073,0.0208182539587045,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,3.78534856873226,0,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,4.0464070907138,0.0041636507917409,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
fig4_2_no_renewable,No renewable access,LFOR,4.30746561269534,0,920,histogram_pdf,0.261058521981536,ksdensity unavailable; used histogram pdf. Full-range samples retained.
