policy_id,scenario_id,branch_id,from_bus,to_bus,line_loading_pu,P_L,P1,P2,P3,P_flow,P_HF_L,assumption_status,note
slack_only_balance,wind_speed_11_28,1,1,2,0.592808487032477,0.001536124438,0.000437124438,0.001099,0,0.000438,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,2,1,39,0.268339378710578,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,3,2,3,1.5381327361556,1,0.998001,0.05005,0,1,0.05,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,4,2,25,1.20882435513418,1,0.998001,0.0266544025204335,0,1,0.0265809835039374,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,5,2,30,0.679385061749493,0.001575046477,0.000476046477,0.001099,0,0.000477,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,6,3,4,1.60317835021966,1,0.998001,0.05005,0,1,0.05,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,7,3,18,0.782044412300891,0.001532132434,0.000433132434,0.001099,0,0.000434,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,8,4,5,1.20238844683651,1,0.998001,0.0258667921527345,0,1,0.025792584737472,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,9,4,14,0.895605411630623,0.001713768616,0.000614768616,0.001099,0,0.000616,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,10,5,6,0.431355495918106,0.001679836582,0.000580836582,0.001099,0,0.000582,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,11,5,8,0.241558841907692,0.001662870565,0.000563870565,0.001099,0,0.000565,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,12,6,7,0.199663509400129,0.001361474263,0.000262474263,0.001099,0,0.000263,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,13,6,11,2.33626196409995,1,0.998001,0.05005,0,1,0.05,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,14,6,31,0.953945202728023,0.539645942183866,0.538546942183866,0.001099,0,0.539625653865944,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,15,7,8,0.0792348747709937,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,16,8,9,0.478857612000489,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,17,9,39,0.455908675977497,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,18,10,11,1.81669686282687,1,0.998001,0.05005,0,1,0.05,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,19,10,13,0.488706156284332,0.001782630685,0.000683630685,0.001099,0,0.000685,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,20,10,32,1.30226159026649,1,0.998001,0.038089017762838,0,1,0.0380270448076456,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,21,12,11,0.14080175232068,0.001525146427,0.000426146427,0.001099,0,0.000427,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
slack_only_balance,wind_speed_11_28,22,12,13,0.159823458434939,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,diagnostic_sensitivity_not_paper_confirmed,Base-case line probability input only.
