initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
39,15,2,17,9,39,0,0,0,900,0,1,0,0,1,replayed_after_load_shedding
39,15,2,18,10,11,0,0,0,600,0,1,0,0,1,replayed_after_load_shedding
39,15,2,19,10,13,0,0,0,600,0,1,0,0,1,replayed_after_load_shedding
39,15,2,20,10,32,0,0,0,900,0,1,0,0,1,replayed_after_load_shedding
39,15,2,21,12,11,0,0,0,500,0,1,0,0,1,replayed_after_load_shedding
39,15,2,22,12,13,0,0,0,500,0,1,0,0,1,replayed_after_load_shedding
39,15,2,23,13,14,0,0,0,600,0,1,0,0,1,replayed_after_load_shedding
39,15,2,24,14,15,0,0,0,600,0,1,0,0,1,replayed_after_load_shedding
39,15,2,25,15,16,-239.999999987362,240.643832241596,240.643832241596,600,0.401073053735993,1,0,0,1,replayed_after_load_shedding
39,15,2,26,16,17,-741.560948087379,746.604084987936,746.604084987936,600,1.24434014164656,1,0.24434014164656,16.107866451825,1,replayed_after_load_shedding
39,15,2,27,16,19,-48.248218749682,49.1191665214046,49.1191665214046,600,0.0818652775356744,1,0,0,1,replayed_after_load_shedding
39,15,2,28,16,21,78.0510534739758,-77.8906210468614,78.0510534739758,600,0.130085089123293,1,0,0,1,replayed_after_load_shedding
39,15,2,29,16,24,224.364281178497,-224.143020864175,224.364281178497,600,0.373940468630828,1,0,0,1,replayed_after_load_shedding
39,15,2,30,17,18,118.607865974377,-118.499999982225,118.607865974377,600,0.197679776623962,1,0,0,1,replayed_after_load_shedding
39,15,2,31,17,27,-865.211950777706,877.334839014715,877.334839014715,600,1.46222473169119,1,0.462224731691191,34.1970704630143,1,replayed_after_load_shedding
39,15,2,32,19,20,261.618970014637,-261.087043645067,261.618970014637,900,0.290687744460707,1,0,0,1,replayed_after_load_shedding
39,15,2,33,19,33,-310.738136532812,311.627382683891,311.627382683891,900,0.346252647426545,1,0,0,1,replayed_after_load_shedding
39,15,2,34,20,34,-248.91295635362,249.720838085144,249.720838085144,900,0.277467597872383,1,0,0,1,replayed_after_load_shedding
39,15,2,35,21,22,-127.60937894681,127.991671712001,127.991671712001,900,0.14221296856889,1,0,0,1,replayed_after_load_shedding
39,15,2,36,22,23,193.292491892906,-193.022538031357,193.292491892906,600,0.322154153154844,1,0,0,1,replayed_after_load_shedding
39,15,2,37,22,35,-321.284163606313,321.284163606313,321.284163606313,900,0.356982404007015,1,0,0,1,replayed_after_load_shedding
