initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_transition_probability,chain_probability_status,stage_probability_mode,valid_stage_probability_count,missing_stage_probability_count,initial_line_probability,total_chain_probability_actual,total_chain_probability_display
1,1,5,max_depth_reached,3689.155,0.589865578976149,1.87767027612318,0.134496602472798,8,1,0.589865578976149,4.85829063793178,0.672483012363989,1.46007407744484,0.0340514203282641,full_event_available,bernoulli_full_event,5,0,0.000438,1.49145221037797e-05,0.149145221037797
1,2,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,3,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,4,5,max_depth_reached,4095.13,0.654777646488856,1.87767027612318,0.00101281845130519,9,1,0.654777646488856,0,0,0.392866587893314,0.0226220386804725,full_event_available,bernoulli_full_event,5,0,0.000438,9.90845294204697e-06,0.0990845294204697
1,5,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,6,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,7,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,8,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,9,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,10,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,11,3,no_new_outage,852.5,0.136307746916887,1.24605997942469,0,3,1,0.136307746916887,0,0,0.081784648150132,0.138181165525873,full_event_available,bernoulli_full_event,3,0,0.000438,6.05233505003322e-05,0.605233505003322
1,12,3,no_new_outage,852.5,0.136307746916887,1.24605997942469,0,4,1,0.136307746916887,0,0,0.081784648150132,0.0751388053750492,full_event_available,bernoulli_full_event,3,0,0.000438,3.29107967542715e-05,0.329107967542715
1,13,5,max_depth_reached,4432.0635,0.708650545310934,1.87752487109919,0.169308667416488,10,1,0.708650545310934,4.38762435549597,1.69308667416488,1.64133253311873,0.000261201353794223,full_event_available,bernoulli_full_event,5,0,0.000438,1.1440619296187e-07,0.0011440619296187
1,14,2,no_new_outage,0,0,0.940761541270665,0,2,1,0,0,0,0,0.000728486037702919,full_event_available,bernoulli_full_event,2,0,0.000438,3.19076884513878e-07,0.00319076884513878
1,15,3,no_new_outage,852.5,0.136307746916887,1.24605997942469,0,3,1,0.136307746916887,0,0,0.081784648150132,0.138181165525873,full_event_available,bernoulli_full_event,3,0,0.000438,6.05233505003322e-05,0.605233505003322
1,16,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,17,5,max_depth_reached,4095.13,0.654777646488856,1.87767027612318,0.00101281845130519,10,1,0.654777646488856,0,0,0.392866587893314,0.0123011913753224,full_event_available,bernoulli_full_event,5,0,0.000438,5.38792182239121e-06,0.0538792182239121
1,18,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
1,19,3,no_new_outage,852.5,0.136307746916887,1.24605997942469,0,3,1,0.136307746916887,0,0,0.081784648150132,0.138181165525873,full_event_available,bernoulli_full_event,3,0,0.000438,6.05233505003322e-05,0.605233505003322
1,20,1,no_new_outage,0,0,0.940761541270665,0,1,1,0,0,0,0,0.553723780231575,full_event_available,bernoulli_full_event,1,0,0.000438,0.00024253101574143,2.4253101574143
2,1,1,no_new_outage,0,0,0.785654242516885,0,1,1,0,0,0,0,0.934292092393927,full_event_available,bernoulli_full_event,1,0,0.000582,0.000543757997773265,5.43757997773265
2,2,1,no_new_outage,0,0,0.785654242516885,0,1,1,0,0,0,0,0.934292092393927,full_event_available,bernoulli_full_event,1,0,0.000582,0.000543757997773265,5.43757997773265
