initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
24,15,1,37,22,35,0.699476597425699,0.0001,0.0699919081701582,0
24,15,1,38,23,24,0.568573257700218,0.0001,0.84009558108341,0
24,15,1,39,23,36,0.628598219949549,0.0001,0.219844665884932,0
24,15,1,40,25,26,0.287233288961019,0.0001,0.825048604379325,0
24,15,1,41,25,37,0.617846633701955,0.0001,0.0249476089112827,0
24,15,1,42,26,27,0.388894962806482,0.0001,0.265201903165818,0
24,15,1,43,26,28,0.13624970390214,0.0001,0.512242753482786,0
24,15,1,44,26,29,0.221338485855857,0.0001,0.509397781957578,0
24,15,1,45,28,29,0.464517884938088,0.0001,0.62815324837521,0
24,15,1,46,29,38,0.570625368168244,0.0001,0.545527365605476,0
24,16,1,1,1,2,0.445473807487163,0.0001,0.676327351516471,0
24,16,1,2,1,39,0.171628635078106,0.0001,0.273586536142188,0
24,16,1,3,2,3,0.653322201253437,0.0001,0.967610491546111,0
24,16,1,4,2,25,0.332011904015497,0.0001,0.723985790426181,0
24,16,1,5,2,30,0.487358138498336,0.0001,0.0660394060998977,0
24,16,1,6,3,4,0.256503931504114,0.0001,0.754263548958958,0
24,16,1,7,3,18,0.194751328814447,0.0001,0.548570746378451,0
24,16,1,8,4,5,0.464702145474471,0.0001,0.661936410242792,0
24,16,1,9,4,14,0.654918051279429,0.0001,0.982744604645648,0
24,16,1,10,5,6,0.577600961255697,0.0001,0.433784596053362,0
24,16,1,11,5,8,0.458056318598173,0.0001,0.158334283596764,0
24,16,1,12,6,7,0.609004857259448,0.0001,0.429760444865356,0
24,16,1,13,6,11,0.594084588064885,0.0001,0.571904378634229,0
24,16,1,14,6,31,0.57165426816746,0.0001,0.485228784741584,0
24,16,1,15,7,8,0.334938338697641,0.0001,0.234101064417693,0
24,16,1,16,8,9,0.235474137318477,0.0001,0.235826105291274,0
24,16,1,17,9,39,0.22467843514294,0.0001,0.578864745404547,0
24,16,1,18,10,11,0.507770030459294,0.0001,0.905877181690236,0
24,16,1,19,10,13,0.567014453110878,0.0001,0.325812960170941,0
24,16,1,20,10,32,0.755268984952642,0.0001,0.569560400835678,0
24,16,1,21,12,11,0.0891483102596763,0.0001,0.487987578599935,0
24,16,1,22,12,13,0.0914072443126597,0.0001,0.57643116121142,0
24,16,1,23,13,14,0.545765042732859,0.0001,0.46896638514608,0
24,16,1,25,15,16,0.591159406966046,0.0001,0.850860454902222,0
24,16,1,26,16,17,0.22306115797354,0.0001,0.702289874184992,0
24,16,1,27,16,19,0.797383017497281,0.0001,0.989538900414095,0
24,16,1,28,16,21,0.522766213807902,0.0001,0.78429258933773,0
24,16,1,29,16,24,0.102138128285937,0.0001,0.146684990268599,0
24,16,1,30,17,18,0.110112160161818,0.0001,0.558888039431905,0
24,16,1,31,17,27,0.129139965036282,0.0001,0.553633132042069,0
24,16,1,32,19,20,0.15885412619422,0.0001,0.739210765871455,0
24,16,1,33,19,33,0.703251912796255,0.0001,0.398986447688216,0
24,16,1,34,20,34,0.628879282399318,0.0001,0.191046095387995,0
24,16,1,35,21,22,0.646988122042072,0.0001,0.752221466942574,0
24,16,1,36,22,23,0.144186009019462,0.0001,0.903754956906083,0
24,16,1,37,22,35,0.699476597425699,0.0001,0.00188162346040199,0
24,16,1,38,23,24,0.568573257700218,0.0001,0.681293793255342,0
