initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_transition_probability,chain_probability_status,stage_probability_mode,valid_stage_probability_count,missing_stage_probability_count,initial_line_probability,total_chain_probability_actual,total_chain_probability_display
1,1,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525,0.497425802219463,full_event_available,bernoulli_full_event,3,0,0.000438,0.000217872501372125,2.17872501372125
1,2,4,load_loss_threshold,4529.5,0.724229841243446,1.78712877002078,0.07604109714124,15,0,1,1,1,1,0.0299608868741453,full_event_available,bernoulli_full_event,4,0,0.000438,1.31228684508756e-05,0.131228684508756
1,3,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.143919842603161,9,1,0.325465564905672,2.25092820189633,1.43919842603161,0.93330466452899,0.155338462658895,full_event_available,bernoulli_full_event,3,0,0.000438,6.80382466445959e-05,0.680382466445959
1,4,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525,0.497425802219463,full_event_available,bernoulli_full_event,3,0,0.000438,0.000217872501372125,2.17872501372125
1,5,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.143919842603161,9,1,0.325465564905672,2.25092820189633,1.43919842603161,0.93330466452899,0.155338462658895,full_event_available,bernoulli_full_event,3,0,0.000438,6.80382466445959e-05,0.680382466445959
1,6,4,load_loss_threshold,3741.043,0.598162043928669,1.5942042046134,0.166225724725708,11,1,0.598162043928669,1.59538840601427,1.99470869670849,1.07691664690175,0.0397587001811495,full_event_available,bernoulli_full_event,4,0,0.000438,1.74143106793435e-05,0.174143106793435
1,7,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525,0.497425802219463,full_event_available,bernoulli_full_event,3,0,0.000438,0.000217872501372125,2.17872501372125
1,8,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.143919842603161,9,1,0.325465564905672,2.25092820189633,1.43919842603161,0.93330466452899,0.155338462658895,full_event_available,bernoulli_full_event,3,0,0.000438,6.80382466445959e-05,0.680382466445959
1,9,4,load_loss_threshold,3741.043,0.598162043928669,1.5942042046134,0.166225724725708,11,1,0.598162043928669,1.59538840601427,1.99470869670849,1.07691664690175,0.0397587001811495,full_event_available,bernoulli_full_event,4,0,0.000438,1.74143106793435e-05,0.174143106793435
1,10,3,load_loss_threshold,2035.5365,0.325465564905672,1.5942042046134,0.0722926621900399,8,1,0.325465564905672,0.800788429070249,0.650633959710359,0.485563816699525,0.497425802219463,full_event_available,bernoulli_full_event,3,0,0.000438,0.000217872501372125,2.17872501372125
2,1,4,load_loss_threshold,2739.5395,0.438029861389811,1.43701409838526,0.0477772429405795,11,1,0.438029861389811,0.833555662659219,0.298873037093423,0.489303656784415,0.00406151871065374,full_event_available,bernoulli_full_event,4,0,0.000582,2.36380388960048e-06,0.0236380388960048
2,2,4,load_loss_threshold,3359.779,0.537201062321021,1.43701409838526,0.0477772429405795,12,0,1,1,1,1,0.00792963773343053,full_event_available,bernoulli_full_event,4,0,0.000582,4.61504916085657e-06,0.0461504916085657
2,3,4,load_loss_threshold,3528.0325,0.564103414808857,1.43701409838526,0.11212379838337,12,1,0.564103414808857,0,1.45760937898382,0.629983924682078,0.0173132623663683,full_event_available,bernoulli_full_event,4,0,0.000582,1.00763186972264e-05,0.100763186972264
2,4,4,load_loss_threshold,4432.0635,0.708650545310934,1.45725653091946,0.0814731446372992,12,0,1,1,1,1,0.197745281700694,full_event_available,bernoulli_full_event,4,0,0.000582,0.000115087753949804,1.15087753949804
2,5,4,load_loss_threshold,4432.0635,0.708650545310934,1.45725653091946,0.0814731446372992,12,0,1,1,1,1,0.197745281700694,full_event_available,bernoulli_full_event,4,0,0.000582,0.000115087753949804,1.15087753949804
2,6,4,load_loss_threshold,2562.286,0.409688482834817,1.45251384331978,0.119765556949845,7,1,0.409688482834817,1.35754152995934,2.15578002509721,0.948477400712201,0.154741518470244,full_event_available,bernoulli_full_event,4,0,0.000582,9.00595637496817e-05,0.900595637496817
2,7,4,load_loss_threshold,4432.0635,0.708650545310934,1.45725653091946,0.0814731446372992,12,0,1,1,1,1,0.197745281700694,full_event_available,bernoulli_full_event,4,0,0.000582,0.000115087753949804,1.15087753949804
2,8,4,load_loss_threshold,4432.0635,0.708650545310934,1.45725653091946,0.0814731446372992,13,0,1,1,1,1,0.0521888440792069,full_event_available,bernoulli_full_event,4,0,0.000582,3.03739072540984e-05,0.303739072540984
2,9,4,load_loss_threshold,2283.0325,0.365038142185369,1.43701409838526,0.109819097368419,7,1,0.365038142185369,1.05131310843861,1.75710555789471,0.780706618577884,0.00816065566618465,full_event_available,bernoulli_full_event,4,0,0.000582,4.74950159771947e-06,0.0474950159771947
2,10,4,load_loss_threshold,3023.779,0.483477422480465,1.43701409838526,0,8,0,1,1,1,1,0.0411077294029473,full_event_available,bernoulli_full_event,4,0,0.000582,2.39246985125153e-05,0.239246985125153
3,1,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
3,2,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
3,3,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
3,4,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
3,5,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
3,6,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
3,7,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
3,8,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
3,9,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
3,10,1,no_new_outage,0,0,0.904973700489879,0,1,1,0,0,0,0,0.928054652432367,full_event_available,bernoulli_full_event,1,0,0.000378,0.000350804658619435,3.50804658619435
4,1,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
4,2,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
4,3,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
4,4,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
4,5,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
4,6,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
4,7,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
4,8,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
4,9,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
4,10,1,no_new_outage,0,0,0.894288254769496,0,1,1,0,0,0,0,0.976690123094797,full_event_available,bernoulli_full_event,1,0,0.000445,0.000434627104777185,4.34627104777185
5,1,3,no_new_outage,9.2,0.0014710044242057,0.986793089926526,0,3,1,0.0014710044242057,0,0,0.000882602654523418,0.0659888921673326,full_event_available,bernoulli_full_event,3,0,0.000477,3.14767015638177e-05,0.314767015638177
5,2,5,max_depth_reached,3505.83155,0.560553665279339,1.31288372544559,0.0547459050787618,8,0,1,1,1,1,0.0290228005712598,full_event_available,bernoulli_full_event,5,0,0.000477,1.38438758724909e-05,0.138438758724909
5,3,1,no_new_outage,0,0,0.92542717786322,0,1,1,0,0,0,0,0.656363347598617,full_event_available,bernoulli_full_event,1,0,0.000477,0.000313085316804541,3.13085316804541
5,4,1,no_new_outage,0,0,0.92542717786322,0,1,1,0,0,0,0,0.656363347598617,full_event_available,bernoulli_full_event,1,0,0.000477,0.000313085316804541,3.13085316804541
5,5,1,no_new_outage,0,0,0.92542717786322,0,1,1,0,0,0,0,0.656363347598617,full_event_available,bernoulli_full_event,1,0,0.000477,0.000313085316804541,3.13085316804541
5,6,1,no_new_outage,0,0,0.92542717786322,0,1,1,0,0,0,0,0.656363347598617,full_event_available,bernoulli_full_event,1,0,0.000477,0.000313085316804541,3.13085316804541
5,7,4,load_loss_threshold,2080.03,0.332579710052237,1.31942006946991,0.0790696731426901,9,1,0.332579710052237,0.188184121038284,0,0.237184650238999,2.71049896781164e-06,full_event_available,bernoulli_full_event,4,0,0.000477,1.29290800764615e-09,1.29290800764615e-05
5,8,5,max_depth_reached,3939.7892,0.629939928656285,1.15636897775015,0.0208807271293802,8,0,1,1,1,1,0.0115352542563714,full_event_available,bernoulli_full_event,5,0,0.000477,5.50231628028917e-06,0.0550231628028917
5,9,1,no_new_outage,0,0,0.92542717786322,0,1,1,0,0,0,0,0.656363347598617,full_event_available,bernoulli_full_event,1,0,0.000477,0.000313085316804541,3.13085316804541
5,10,1,no_new_outage,0,0,0.92542717786322,0,1,1,0,0,0,0,0.656363347598617,full_event_available,bernoulli_full_event,1,0,0.000477,0.000313085316804541,3.13085316804541
6,1,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
6,2,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
6,3,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
6,4,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
6,5,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
6,6,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
6,7,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
6,8,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
6,9,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
6,10,1,no_new_outage,0,0,0.892399577545587,0,1,1,0,0,0,0,0.976790768271155,full_event_available,bernoulli_full_event,1,0,0.000548,0.000535281341012593,5.35281341012593
7,1,1,no_new_outage,0,0,0.893203331676368,0,1,1,0,0,0,0,0.976679375806569,full_event_available,bernoulli_full_event,1,0,0.000434,0.000423878849100051,4.23878849100051
7,2,1,no_new_outage,0,0,0.893203331676368,0,1,1,0,0,0,0,0.976679375806569,full_event_available,bernoulli_full_event,1,0,0.000434,0.000423878849100051,4.23878849100051
7,3,1,no_new_outage,0,0,0.893203331676368,0,1,1,0,0,0,0,0.976679375806569,full_event_available,bernoulli_full_event,1,0,0.000434,0.000423878849100051,4.23878849100051
7,4,2,no_new_outage,158,0.0252629020678805,0.893203331676368,0,2,1,0.0252629020678805,0,0,0.0151577412407283,0.000725935237374265,full_event_available,bernoulli_full_event,2,0,0.000434,3.15055893020431e-07,0.00315055893020431
7,5,1,no_new_outage,0,0,0.893203331676368,0,1,1,0,0,0,0,0.976679375806569,full_event_available,bernoulli_full_event,1,0,0.000434,0.000423878849100051,4.23878849100051
7,6,1,no_new_outage,0,0,0.893203331676368,0,1,1,0,0,0,0,0.976679375806569,full_event_available,bernoulli_full_event,1,0,0.000434,0.000423878849100051,4.23878849100051
7,7,1,no_new_outage,0,0,0.893203331676368,0,1,1,0,0,0,0,0.976679375806569,full_event_available,bernoulli_full_event,1,0,0.000434,0.000423878849100051,4.23878849100051
7,8,1,no_new_outage,0,0,0.893203331676368,0,1,1,0,0,0,0,0.976679375806569,full_event_available,bernoulli_full_event,1,0,0.000434,0.000423878849100051,4.23878849100051
7,9,1,no_new_outage,0,0,0.893203331676368,0,1,1,0,0,0,0,0.976679375806569,full_event_available,bernoulli_full_event,1,0,0.000434,0.000423878849100051,4.23878849100051
7,10,1,no_new_outage,0,0,0.893203331676368,0,1,1,0,0,0,0,0.976679375806569,full_event_available,bernoulli_full_event,1,0,0.000434,0.000423878849100051,4.23878849100051
8,1,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
8,2,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
8,3,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
8,4,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
8,5,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
8,6,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
8,7,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
8,8,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
8,9,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
8,10,1,no_new_outage,0,0,0.89718687636815,0,1,1,0,0,0,0,0.976288725939672,full_event_available,bernoulli_full_event,1,0,3.4e-05,3.31938166819489e-05,0.331938166819489
9,1,3,load_loss_threshold,2371.96,0.379256918917277,1.33572642041517,0.103486725816869,6,1,0.379256918917277,0.0855765689971559,0.517433629084344,0.348156190966666,0.0641694294096728,full_event_available,bernoulli_full_event,3,0,0.000616,3.95283685163584e-05,0.395283685163584
9,2,3,load_loss_threshold,2371.96,0.379256918917277,1.33572642041517,0.103486725816869,6,1,0.379256918917277,0.0855765689971559,0.517433629084344,0.348156190966666,0.0641694294096728,full_event_available,bernoulli_full_event,3,0,0.000616,3.95283685163584e-05,0.395283685163584
