parameter_set_id,target_group,scenario_id,metric_name,sigma,paper_value,sim_var_value,absolute_gap,relative_gap,ratio_paper_to_sim,match_status,note
low_hidden_failure,topology_compare,concentrated_bus34,SLLR,0.95,8.5328,6.5,2.0328,0.238233611682729,1.31273825957873,close,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,topology_compare,concentrated_bus34,SLFOR,0.95,6.2588,6.85,0.5912,0.0944589866333823,0.913693297271052,close,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,topology_compare,concentrated_bus34,SNVOR,0.95,3.8986,6.5,2.6014,0.667265000958036,0.599784523110073,same_order,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,topology_compare,concentrated_bus34,CRI_recomputed,0.95,7.1512,6.5,0.6512,0.09106162727072,1.10018444612547,close,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,topology_compare,distributed_30_39,SLLR,0.95,6.3899,1.78838861366096,4.60151138633904,0.720122484892808,3.57299100329677,same_order,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,topology_compare,distributed_30_39,SLFOR,0.95,4.2521,4.0071458201574,0.2449541798426,0.0576077990251408,1.0611290753337,close,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,topology_compare,distributed_30_39,SNVOR,0.95,2.6697,1.8859335253288,0.7837664746712,0.293578372511079,1.41558466857939,same_order,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,topology_compare,distributed_30_39,CRI_recomputed,0.95,5.2183,2.1820718279891,3.0362281720109,0.581842283917869,2.39144172140622,same_order,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,wind_speed_scan,wind_speed_11_28,SLLR,0.95,7.5361,0.961727898507181,6.57437210149282,0.872383756732138,7.83599204692478,same_order,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,wind_speed_scan,wind_speed_11_28,SLFOR,0.95,6.0213,2.01811877966112,4.00318122033888,0.66483658935816,2.983618742893,same_order,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,wind_speed_scan,wind_speed_11_28,SNVOR,0.95,6.5482,1.05091661519227,5.49728338480773,0.839510483078899,6.23093561791899,same_order,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,wind_speed_scan,wind_speed_11_28,CRI_recomputed,0.95,7.0356,1.31298657133772,5.72261342866228,0.813379472295584,5.3584665640299,same_order,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,wind_speed_scan,wind_speed_12_00,SLLR,0.95,6.6351,1.78838861366096,4.84671138633904,0.73046535182193,3.71009759244658,same_order,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
low_hidden_failure,wind_speed_scan,wind_speed_12_00,SLFOR,0.95,4.7631,4.0071458201574,0.755954179842599,0.158710508100206,1.1886512308558,close,After-curve-fix full-event comparison; benchmark calibrated parameters are not original paper parameters.
