initial_branch,trial_id,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI,chain_LLR,chain_LFOR,chain_NVOR,chain_CRI,initial_branch_weight,num_trials_for_initial_branch,sample_weight,sample_weight_source
1,1,0.423576451457653,1.29679790146865,0.0337946003003567,0.423576451457653,0.29679790146865,0.0337946003003567,0.320264371228393,0.423576451457653,0.29679790146865,0.0337946003003567,0.320264371228393,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,2,0.396914248436658,2.02478905866576,0.0383927558317244,0.396914248436658,1.02478905866576,0.0383927558317244,0.450784911961492,0.396914248436658,1.02478905866576,0.0383927558317244,0.450784911961492,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,3,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,4,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,5,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,6,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,7,0.224000876206983,1.29679790146865,0.0114872838736265,0.224000876206983,0.29679790146865,0.0114872838736265,0.196057562792645,0.224000876206983,0.29679790146865,0.0114872838736265,0.196057562792645,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,8,0.396914248436658,2.02478905866576,0.0383927558317244,0.396914248436658,1.02478905866576,0.0383927558317244,0.450784911961492,0.396914248436658,1.02478905866576,0.0383927558317244,0.450784911961492,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,9,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,10,0.136307746916887,1.29679790146865,0,0.136307746916887,0.29679790146865,0,0.141144228443862,0.136307746916887,0.29679790146865,0,0.141144228443862,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,11,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,12,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,13,0.224000876206983,1.29679790146865,0.0114872838736265,0.224000876206983,0.29679790146865,0.0114872838736265,0.196057562792645,0.224000876206983,0.29679790146865,0.0114872838736265,0.196057562792645,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,14,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,15,0.136307746916887,1.29679790146865,0,0.136307746916887,0.29679790146865,0,0.141144228443862,0.136307746916887,0.29679790146865,0,0.141144228443862,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,16,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,17,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,18,0.136307746916887,1.29679790146865,0,0.136307746916887,0.29679790146865,0,0.141144228443862,0.136307746916887,0.29679790146865,0,0.141144228443862,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,19,0.136307746916887,1.29679790146865,0,0.136307746916887,0.29679790146865,0,0.141144228443862,0.136307746916887,0.29679790146865,0,0.141144228443862,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
1,20,0,1.09476116835966,0,0,0.0947611683596601,0,0.018952233671932,0,0.0947611683596601,0,0.018952233671932,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,1,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,2,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,3,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,4,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,5,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,6,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,7,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,8,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,9,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,10,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,11,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,12,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,13,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,14,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,15,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,16,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,17,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,18,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,19,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
2,20,0,0.936023484957646,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,1,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,2,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,3,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,4,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,5,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,6,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,7,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,8,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,9,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,10,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,11,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,12,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,13,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,14,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,15,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,16,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,17,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,18,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,19,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
3,20,0,0.803998061960211,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,1,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,2,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,3,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,4,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,5,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,6,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,7,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,8,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,9,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,10,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
4,11,0,0.793206224484338,0,0,0,0,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
