initial_branch,sigma,sample_count,initial_branch_weight,SLLR,SLFOR,SNVOR,CRI
10,0.95,20,NaN,0.00232896550196413,0.148734908753811,0.00879015322008777,0.0329023916959583
35,0.95,20,NaN,0.00104777213379431,0.0188024862273218,0.000913558246927927,0.00457187217512653
14,0.95,20,NaN,0.00130606422794897,0.00987987490523568,9.80114510770886e-05,0.00277921580803194
1,0.95,20,NaN,0.00179341817923707,0.0082384436808969,3.43293401524615e-05,0.00273060551175211
32,0.95,20,NaN,0.00429149573431172,0,0,0.00257489744058703
23,0.95,20,NaN,0.000335584709635573,0.00677173253385308,0.000129311497376927,0.00158155963202734
28,0.95,20,NaN,0.00137429442891094,0.00123431761125439,0,0.00107144017959744
38,0.95,20,NaN,0.000911708244391332,0.0024366188065619,0.000140282564475512,0.00106240522084228
46,0.95,20,NaN,8.26132319912157e-05,0.00338489752479347,9.81332469412362e-05,0.00074617409354167
37,0.95,20,NaN,0.000317828725353568,0.00202343752942827,0.000121988454984767,0.000619782432094749
20,0.95,20,NaN,1.88373055296887e-05,0.00188021536474029,0.000886189370326963,0.000564583330331264
42,0.95,20,NaN,0.000285409995760969,0.00164125152183189,0,0.000499496301822961
39,0.95,20,NaN,0.00010521488266651,0.00169723883804189,1.92632976089438e-05,0.000406429356730073
19,0.95,20,NaN,6.66661672727067e-06,0.00100137909785641,0.000114201092824229,0.000227116008172491
12,0.95,20,NaN,0.000187749299214827,0.000156426539703446,0.000145101391319672,0.00017295516573352
9,0.95,20,NaN,0.000139963429106484,0.000310177530505588,2.4714983497593e-06,0.00014650786323496
27,0.95,20,NaN,0.000108524366314043,7.98836347027439e-06,2.18327645101575e-06,6.7148947772684e-05
33,0.95,20,NaN,1.59055935013632e-05,0.000197679413081453,1.39187889312166e-05,5.18629965033518e-05
18,0.95,20,NaN,0,0.000149851098256781,0,2.99702196513563e-05
13,0.95,20,NaN,2.08400523017792e-06,5.84625300781443e-05,0,1.29429091537356e-05
11,0.95,20,NaN,7.20977081631128e-06,6.00694386379579e-06,5.57204623888214e-06,6.64166051032235e-06
34,0.95,20,NaN,1.37545834720934e-06,2.23733701706933e-05,2.77670835133758e-06,5.85529071273177e-06
8,0.95,20,NaN,3.14194432673559e-06,2.82434208301263e-06,0,2.45003501264388e-06
41,0.95,20,NaN,1.09971564406883e-09,1.71648348811951e-07,1.06137515364236e-09,3.52017741795599e-08
2,0.95,20,NaN,0,0,0,0
3,0.95,20,NaN,0,0,0,0
4,0.95,20,NaN,0,0,0,0
5,0.95,20,NaN,0,0,0,0
6,0.95,20,NaN,0,0,0,0
7,0.95,20,NaN,0,0,0,0
15,0.95,20,NaN,0,0,0,0
16,0.95,20,NaN,0,0,0,0
17,0.95,20,NaN,0,0,0,0
21,0.95,20,NaN,0,0,0,0
22,0.95,20,NaN,0,0,0,0
24,0.95,20,NaN,0,0,0,0
25,0.95,20,NaN,0,0,0,0
26,0.95,20,NaN,0,0,0,0
29,0.95,20,NaN,0,0,0,0
30,0.95,20,NaN,0,0,0,0
31,0.95,20,NaN,0,0,0,0
36,0.95,20,NaN,0,0,0,0
40,0.95,20,NaN,0,0,0,0
43,0.95,20,NaN,0,0,0,0
44,0.95,20,NaN,0,0,0,0
45,0.95,20,NaN,0,0,0,0
