initial_branch,trial_id,chain_depth,terminated_reason,total_load_shed_mw,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,num_total_outaged_branches,final_converged,basic_LLR,basic_LFOR,basic_NVOR,basic_CRI
1,1,5,max_depth_reached,2649.14455,0.423576451457653,1.29679790146865,0.0337946003003567,6,1,0.423576451457653,0.436948793050747,0.236562202102497,0.388848069905241
1,2,5,max_depth_reached,2482.393,0.396914248436658,2.02478905866576,0.0383927558317244,6,1,0.396914248436658,6.14873435199455,0.383927558317244,1.54468093112435
1,3,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,4,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,5,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,6,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,7,4,no_new_outage,1400.953,0.224000876206983,1.29679790146865,0.0114872838736265,5,1,0.224000876206983,0.126499115087244,0.022974567747253,0.164295262291089
1,8,5,max_depth_reached,2482.393,0.396914248436658,2.02478905866576,0.0383927558317244,6,1,0.396914248436658,6.14873435199455,0.383927558317244,1.54468093112435
1,9,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,10,3,no_new_outage,852.5,0.136307746916887,1.29679790146865,0,4,1,0.136307746916887,0.101688935549406,0,0.102122435260013
1,11,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,12,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,13,4,no_new_outage,1400.953,0.224000876206983,1.29679790146865,0.0114872838736265,5,1,0.224000876206983,0.126499115087244,0.022974567747253,0.164295262291089
1,14,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,15,3,no_new_outage,852.5,0.136307746916887,1.29679790146865,0,4,1,0.136307746916887,0.101688935549406,0,0.102122435260013
1,16,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,17,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
1,18,3,no_new_outage,852.5,0.136307746916887,1.29679790146865,0,4,1,0.136307746916887,0.101688935549406,0,0.102122435260013
1,19,3,no_new_outage,852.5,0.136307746916887,1.29679790146865,0,4,1,0.136307746916887,0.101688935549406,0,0.102122435260013
1,20,1,no_new_outage,0,0,1.09476116835966,0,1,1,0,0.0947611683596572,0,0.0189522336719314
2,1,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,2,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,3,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,4,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,5,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,6,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,7,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,8,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,9,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,10,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,11,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,12,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,13,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,14,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,15,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,16,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,17,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,18,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,19,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
2,20,1,no_new_outage,0,0,0.936023484957646,0,1,1,0,0,0,0
3,1,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,2,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,3,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,4,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,5,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,6,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,7,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,8,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,9,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,10,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,11,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,12,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,13,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,14,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,15,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,16,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,17,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,18,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,19,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
3,20,1,no_new_outage,0,0,0.803998061960211,0,1,1,0,0,0,0
4,1,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,2,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,3,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,4,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,5,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,6,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,7,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,8,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,9,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,10,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,11,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,12,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,13,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
4,14,1,no_new_outage,0,0,0.793206224484338,0,1,1,0,0,0,0
